number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
32,33.93806210464862,2026-04-29 14:51:01.456222,2026-04-29 14:51:15.879298,0 days 00:00:14.423076,64,0.03633779851888208,,,0.04853450596978053,1,224,,,COMPLETE
33,34.07339044566682,2026-04-29 14:51:15.879298,2026-04-29 14:51:30.437786,0 days 00:00:14.558488,64,0.0508438410480056,,,0.048238832846372114,1,224,,,COMPLETE
34,45.09193077612663,2026-04-29 14:51:30.437786,2026-04-29 14:51:47.341022,0 days 00:00:16.903236,64,0.057573183171619795,,,0.1189326182880555,1,224,,,COMPLETE
35,32.93830382511794,2026-04-29 14:51:47.341022,2026-04-29 14:52:08.804503,0 days 00:00:21.463481,64,0.03339379457264866,,,0.020908552921190666,1,256,,,COMPLETE
36,33.65053070943518,2026-04-29 14:52:08.804503,2026-04-29 14:52:25.152306,0 days 00:00:16.347803,64,0.10141843147598392,,,0.01996001822087508,1,256,,,COMPLETE
37,34.70142671244896,2026-04-29 14:52:25.152306,2026-04-29 14:52:47.431810,0 days 00:00:22.279504,64,0.0014162597376074226,0.31885203603104917,,0.028853731494558697,2,256,192.0,,COMPLETE
38,42.47839102002065,2026-04-29 14:52:47.431810,2026-04-29 14:53:03.237286,0 days 00:00:15.805476,64,0.050957725374136224,0.18639301026774388,0.4878340303244343,0.015435267543714744,3,160,96.0,256.0,COMPLETE
39,34.18220464302928,2026-04-29 14:53:03.237286,2026-04-29 14:53:21.087855,0 days 00:00:17.850569,64,0.07123798195836664,,,0.008425137756635307,1,256,,,COMPLETE
40,81.04600019768118,2026-04-29 14:53:21.087855,2026-04-29 14:53:42.396197,0 days 00:00:21.308342,64,0.037672163510389545,0.09745498633375307,,0.14867602097783997,2,128,224.0,,COMPLETE
41,33.922479082974355,2026-04-29 14:53:42.396197,2026-04-29 14:54:02.027239,0 days 00:00:19.631042,64,0.0916026894663259,,,0.022279562331950338,1,256,,,COMPLETE
42,34.564581841036194,2026-04-29 14:54:02.027239,2026-04-29 14:54:20.453370,0 days 00:00:18.426131,64,0.10527495738392129,,,0.037838933897495756,1,256,,,COMPLETE
43,35.31903201609263,2026-04-29 14:54:20.453370,2026-04-29 14:54:37.960050,0 days 00:00:17.506680,64,0.11601654566369937,,,0.020507420981151676,1,224,,,COMPLETE
44,33.88922067722091,2026-04-29 14:54:37.960050,2026-04-29 14:54:55.284825,0 days 00:00:17.324775,64,0.03470950554356873,,,0.010955063380437596,1,192,,,COMPLETE
45,52.070231004996074,2026-04-29 14:54:55.290907,2026-04-29 14:55:14.602743,0 days 00:00:19.311836,128,0.1725235467984298,,,0.07767971912452075,1,256,,,COMPLETE
46,33.48659392293107,2026-04-29 14:55:14.602743,2026-04-29 14:55:36.258965,0 days 00:00:21.656222,64,0.015597814145031919,,,0.03528160608871404,1,224,,,COMPLETE
47,34.563920955261004,2026-04-29 14:55:36.258965,2026-04-29 14:56:08.332766,0 days 00:00:32.073801,16,0.0025940148372132453,,,0.03270010823334218,1,224,,,COMPLETE
48,66.30815265716421,2026-04-29 14:56:08.332766,2026-04-29 14:56:26.827848,0 days 00:00:18.495082,64,0.4257999545553903,0.35146561182782987,0.49382051003835653,0.04425039138298866,3,192,128.0,256.0,COMPLETE
49,33.31037118071926,2026-04-29 14:56:26.827848,2026-04-29 14:56:51.716402,0 days 00:00:24.888554,64,0.02048452426646568,,,0.013814830165632364,1,224,,,COMPLETE
50,33.682865549230975,2026-04-29 14:56:51.716402,2026-04-29 14:57:23.471117,0 days 00:00:31.754715,16,0.018626823349867937,,,0.027442441034888736,1,224,,,COMPLETE
51,33.522250166971624,2026-04-29 14:57:23.471117,2026-04-29 14:57:44.550123,0 days 00:00:21.079006,64,0.06922553219788549,,,0.014144417238094628,1,192,,,COMPLETE
52,33.94030449898961,2026-04-29 14:57:44.550730,2026-04-29 14:58:03.803495,0 days 00:00:19.252765,64,0.0751300231580437,,,0.013994505276035527,1,224,,,COMPLETE
53,33.500723018699105,2026-04-29 14:58:03.803495,2026-04-29 14:58:20.809558,0 days 00:00:17.006063,64,0.02748552669103904,,,0.025413886270052703,1,224,,,COMPLETE
54,33.01777827708241,2026-04-29 14:58:20.810559,2026-04-29 14:58:37.707201,0 days 00:00:16.896642,64,0.018905411347706444,,,0.024117144235633874,1,224,,,COMPLETE
55,34.65405638396961,2026-04-29 14:58:37.707201,2026-04-29 14:59:17.920305,0 days 00:00:40.213104,16,0.01079671625328164,,,0.07672446267580782,1,256,,,COMPLETE
56,34.777791324469746,2026-04-29 14:59:17.927150,2026-04-29 14:59:36.168818,0 days 00:00:18.241668,64,0.034443590935169924,,,0.009206446743382196,1,224,,,COMPLETE
57,33.108634405371156,2026-04-29 14:59:36.168818,2026-04-29 14:59:55.063221,0 days 00:00:18.894403,128,0.024317586526260305,,,0.03893199023837089,1,224,,,COMPLETE
58,36.82947989209334,2026-04-29 14:59:55.063221,2026-04-29 15:00:12.166182,0 days 00:00:17.102961,128,0.045287375847136394,0.20833846539608286,,0.007077786126297837,2,256,64.0,,COMPLETE
59,35.36105941259135,2026-04-29 15:00:12.166182,2026-04-29 15:00:22.659627,0 days 00:00:10.493445,128,0.023500945848700674,,,0.022987630704654656,1,224,,,COMPLETE
60,33.95260448450918,2026-04-29 15:00:22.659627,2026-04-29 15:00:41.664807,0 days 00:00:19.005180,128,0.08302913781656304,,,0.01664267864181905,1,192,,,COMPLETE
