fold,actual,pred,residual
1,102.22,80.08897,22.131033630371093
1,121.93,95.399445,26.530555419921882
1,113.08,103.27058,9.809423522949217
1,100.03,93.04105,6.988946228027345
1,94.71,87.235695,7.4743051147460875
1,85.0,85.740456,-0.7404556274414062
1,81.98,81.47756,0.5024380493164102
1,79.96,70.38419,9.575806579589837
1,76.0,62.285015,13.714984893798828
1,75.99,61.82396,14.166040649414057
1,74.64,61.32623,13.313770904541016
1,69.44,72.42365,-2.9836526489257835
1,60.67,64.95152,-4.281522827148436
1,36.79,55.14004,-18.35004135131836
1,0.0,38.516922,-38.51692199707031
1,-3.08,14.488853,-17.568853454589842
1,-10.06,9.065002,-19.125002441406252
1,-10.03,8.070557,-18.100556640625
1,-9.91,4.6489716,-14.558971557617188
1,-10.0,2.9414444,-12.941444396972656
1,-4.91,34.845665,-39.75566497802734
1,-5.04,4.9451904,-9.9851904296875
1,-0.06,11.104294,-11.164293823242188
1,50.0,21.897476,28.102523803710938
1,72.9,59.316116,13.583883666992193
1,105.42,74.55971,30.86029235839844
1,99.34,90.49928,8.840717163085941
1,82.29,86.38279,-4.0927896118164
1,69.5,77.12672,-7.626716613769531
1,12.38,70.413315,-58.033314819335935
1,4.08,38.496574,-34.41657440185547
1,4.07,24.451149,-20.381148986816406
1,4.09,24.430916,-20.34091583251953
1,53.21,24.043343,29.16665740966797
1,62.56,52.76065,9.799349365234377
1,66.66,71.5058,-4.845798339843753
1,58.71,75.841095,-17.131094970703124
1,29.92,67.83453,-37.91453369140625
1,4.03,41.580856,-37.550856323242186
1,3.49,20.000267,-16.51026702880859
1,2.3,14.021439,-11.721438598632812
1,2.1,16.341385,-14.241384887695313
1,4.03,9.743881,-5.713881225585937
1,4.06,14.370758,-10.310758056640626
1,4.01,13.989403,-9.979402770996094
1,8.93,16.25528,-7.325279541015625
1,119.05,21.811066,97.23893432617187
1,79.78,96.2947,-16.514700622558593
1,114.96,86.22986,28.730141601562494
1,119.01,102.97293,16.03706909179688
1,95.07,108.446236,-13.376235656738288
1,95.05,92.62015,2.429852294921872
1,77.27,87.13547,-9.865467529296879
1,75.02,76.167564,-1.1475643920898477
1,71.05,72.98387,-1.9338714599609403
1,68.9,68.292435,0.6075653076171932
1,68.93,70.56842,-1.6384204101562432
1,74.84,75.00478,-0.16478363037109034
1,84.49,78.14027,6.349733581542964
1,109.12,91.05716,18.06284057617188
1,118.99,98.86145,20.128549804687495
1,108.64,97.037674,11.602326049804688
1,90.06,82.31268,7.747316894531252
1,82.37,70.976074,11.393925781250005
1,71.64,66.91748,4.722519531250001
1,67.72,59.479218,8.240782470703124
1,60.54,54.07782,6.462180175781249
1,62.19,49.537052,12.652947845458982
1,71.27,58.45462,12.815379638671871
1,78.93,65.14144,13.788558654785163
1,91.86,69.45934,22.40065704345703
1,95.62,81.3804,14.23959838867188
1,121.9,86.402725,35.49727478027344
1,150.85,104.155876,46.694123840332026
1,122.75,120.43955,2.3104476928710938
1,94.97,101.7276,-6.757600097656251
1,87.5,81.78479,5.7152099609375
1,85.92,68.83957,17.080430908203127
1,81.42,68.32807,13.09192840576172
1,74.2,69.55609,4.643908691406253
1,79.79,67.53883,12.251166381835944
1,88.57,80.79844,7.771560974121087
1,91.69,90.90902,0.780980529785154
1,113.84,97.2864,16.55360015869141
1,118.55,108.927574,9.622425842285153
1,104.18,104.352615,-0.17261535644530568
1,86.41,82.59838,3.811618957519528
1,66.92,71.13086,-4.210859374999998
1,47.93,60.214043,-12.284042663574219
1,32.4,53.735016,-21.335015869140626
1,28.49,44.21623,-15.726228485107423
1,49.45,43.280704,6.169295501708987
1,77.13,107.0077,-29.877698059082036
1,19.67,80.30344,-60.63343627929687
1,82.39,53.33781,29.05218948364258
1,82.4,91.30325,-8.90325317382812
1,119.03,116.0618,2.968201904296876
1,88.18,128.12776,-39.947761840820306
1,82.4,98.96891,-16.56891021728515
1,95.09,85.78754,9.302463378906253
1,91.76,90.97586,0.7841394042968801
1,84.15,89.14592,-4.995919799804682
1,74.3,80.6751,-6.375102233886722
1,70.1,82.23468,-12.134680175781256
1,66.56,79.77685,-13.216847839355466
1,67.68,78.11688,-10.436882324218743
1,79.97,80.99597,-1.0259716796875011
1,96.26,99.536606,-3.2766058349609324
1,107.88,112.49826,-4.6182604980468795
1,99.07,108.64128,-9.571281127929694
1,87.3,96.67853,-9.378527832031253
1,68.19,85.52466,-17.334658203125002
1,59.92,72.29041,-12.37041290283203
1,39.32,66.094444,-26.774444274902343
1,9.35,53.28476,-43.934759521484374
1,15.28,29.552525,-14.272524566650391
1,77.04,33.770042,43.26995758056641
1,67.38,77.49373,-10.113728637695317
1,96.06,87.66756,8.39244323730469
1,81.1,102.901146,-21.8011459350586
1,87.94,101.52612,-13.586123046875002
1,114.2,95.98244,18.21756286621094
1,103.43,110.97854,-7.548538513183587
1,95.41,103.36459,-7.954593505859378
1,86.53,96.30122,-9.771223754882811
1,81.58,93.77528,-12.195283813476564
1,77.49,91.8691,-14.379102478027349
1,79.6,87.39147,-7.791471862792974
1,75.56,81.30902,-5.749020996093748
1,80.25,82.76286,-2.5128631591796875
1,89.64,87.22046,2.4195410156250006
1,115.94,103.86079,12.079213562011716
1,118.44,119.26646,-0.8264566040039085
1,93.89,116.40158,-22.511580810546874
1,84.37,92.16426,-7.794260864257808
1,72.09,82.077995,-9.987995300292965
