fold,actual,pred,residual
1,85.0,73.262825,11.737174987792969
1,81.98,71.07926,10.900738220214848
1,79.96,63.023212,16.936787567138666
1,76.0,51.898247,24.10175323486328
1,75.99,52.07647,23.913530578613276
1,74.64,56.107903,18.532097473144532
1,69.44,65.6574,3.782597961425779
1,60.67,61.597393,-0.9273930358886702
1,36.79,49.969654,-13.179654083251954
1,0.0,29.874647,-29.87464714050293
1,-3.08,3.3916092,-6.471609191894531
1,-10.06,-8.368003,-1.6919971084594732
1,-10.03,-5.7099743,-4.32002571105957
1,-9.91,-7.564227,-2.3457728958129884
1,-10.0,-8.45692,-1.5430803298950195
1,-4.91,45.68327,-50.59326950073242
1,-5.04,-1.0441023,-3.9958976888656617
1,-0.06,-8.810048,8.750048103332519
1,50.0,7.708295,42.29170513153076
1,72.9,42.640144,30.259855651855474
1,105.42,64.30337,41.11663238525391
1,99.34,75.41492,23.925083007812503
1,82.29,72.136536,10.153464355468756
1,69.5,62.75488,6.745121002197266
1,12.38,57.53578,-45.15578186035156
1,4.08,37.747475,-33.66747467041016
1,4.07,22.659828,-18.589828186035156
1,4.09,8.633587,-4.543586883544922
1,53.21,14.160163,39.049837074279786
1,62.56,44.438023,18.12197738647461
1,66.66,71.64905,-4.989047851562503
1,58.71,78.32223,-19.612227478027343
1,29.92,63.981922,-34.0619221496582
1,4.03,34.382767,-30.35276672363281
1,3.49,9.782575,-6.292574653625488
1,2.3,-0.59141487,2.8914148688316343
1,2.1,11.376543,-9.276543045043946
1,4.03,8.046836,-4.016835899353027
1,4.06,13.82431,-9.764310302734376
1,4.01,14.221306,-10.211305847167969
1,8.93,21.052523,-12.122522659301758
1,119.05,30.300858,88.74914245605468
1,79.78,80.0426,-0.26260253906249886
1,114.96,84.37523,30.584771118164056
1,119.01,96.63213,22.377866516113286
1,95.07,95.30277,-0.23277252197266307
1,95.05,79.9479,15.102101135253903
1,77.27,72.48715,4.782847900390621
1,75.02,63.327526,11.6924739074707
