number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
51,33.56178173446816,2026-05-07 22:18:56.751444,2026-05-07 22:19:11.735364,0 days 00:00:14.983920,64,0.3455532663573495,,,0.0021595515763599303,1,256,,,COMPLETE
52,32.03802833330271,2026-05-07 22:19:11.735364,2026-05-07 22:19:30.302466,0 days 00:00:18.567102,64,0.3217833286457099,,,0.002387236810894366,1,224,,,COMPLETE
53,32.82289685755479,2026-05-07 22:19:30.302466,2026-05-07 22:19:49.182275,0 days 00:00:18.879809,64,0.3263791305435525,,,0.0012046246893933255,1,224,,,COMPLETE
54,33.61026606533005,2026-05-07 22:19:49.182275,2026-05-07 22:20:06.582293,0 days 00:00:17.400018,64,0.30900908014698264,,,0.0015234813372467307,1,256,,,COMPLETE
55,33.02704420712928,2026-05-07 22:20:06.582293,2026-05-07 22:20:24.673944,0 days 00:00:18.091651,64,0.24479789078508235,,,0.0017589699565896397,1,224,,,COMPLETE
56,32.88261384549939,2026-05-07 22:20:24.674951,2026-05-07 22:20:43.059943,0 days 00:00:18.384992,64,0.2875456954534113,,,0.0028255503415058167,1,256,,,COMPLETE
57,32.59344701425965,2026-05-07 22:20:43.060219,2026-05-07 22:20:57.337220,0 days 00:00:14.277001,64,0.4189969268437057,,,0.004511781316100643,1,96,,,COMPLETE
58,33.68504171701546,2026-05-07 22:20:57.337220,2026-05-07 22:21:10.212024,0 days 00:00:12.874804,64,0.43458849178358894,,,0.004719875999565165,1,128,,,COMPLETE
59,32.71909531386783,2026-05-07 22:21:10.213022,2026-05-07 22:21:26.265596,0 days 00:00:16.052574,64,0.4612615542622146,,,0.003440185905694091,1,224,,,COMPLETE
60,33.37646843970939,2026-05-07 22:21:26.265596,2026-05-07 22:21:40.924213,0 days 00:00:14.658617,64,0.40973902248703015,,,0.012416387156883639,1,64,,,COMPLETE
61,33.52909090804008,2026-05-07 22:21:40.924213,2026-05-07 22:21:55.968423,0 days 00:00:15.044210,64,0.3838560146247077,,,0.0035295474429461555,1,224,,,COMPLETE
62,33.88149282447898,2026-05-07 22:21:55.968423,2026-05-07 22:22:08.444515,0 days 00:00:12.476092,64,0.46611990223208366,,,0.006431742948179178,1,224,,,COMPLETE
63,32.918602686087276,2026-05-07 22:22:08.459522,2026-05-07 22:22:26.872489,0 days 00:00:18.412967,64,0.45084679413366546,,,0.002692114856372758,1,256,,,COMPLETE
64,32.400252764459324,2026-05-07 22:22:26.872489,2026-05-07 22:22:45.524130,0 days 00:00:18.651641,64,0.415046653158446,,,0.0017905949330667863,1,224,,,COMPLETE
65,32.44132053418974,2026-05-07 22:22:45.525120,2026-05-07 22:23:01.604052,0 days 00:00:16.078932,64,0.42173046539086956,,,0.0011927550645039866,1,224,,,COMPLETE
66,33.16337118638142,2026-05-07 22:23:01.619726,2026-05-07 22:23:21.021488,0 days 00:00:19.401762,64,0.41514008472318564,,,0.0011686873402518498,1,224,,,COMPLETE
67,33.42692603022548,2026-05-07 22:23:21.021488,2026-05-07 22:23:36.413706,0 days 00:00:15.392218,64,0.3960204410359971,,,0.00150202544392551,1,192,,,COMPLETE
68,32.83975704018656,2026-05-07 22:23:36.413706,2026-05-07 22:23:51.168709,0 days 00:00:14.755003,64,0.4964055158593335,,,0.0014041650699721045,1,224,,,COMPLETE
69,33.10804817158377,2026-05-07 22:23:51.168709,2026-05-07 22:24:26.236188,0 days 00:00:35.067479,16,0.368093924720903,,,0.001806628718802152,1,256,,,COMPLETE
70,32.77732077072008,2026-05-07 22:24:26.236188,2026-05-07 22:24:44.204307,0 days 00:00:17.968119,64,0.42634838623925986,,,0.0010096720296972157,1,224,,,COMPLETE
71,33.47411745918063,2026-05-07 22:24:44.204307,2026-05-07 22:25:00.961962,0 days 00:00:16.757655,64,0.3612985220982814,,,0.001732171892356311,1,96,,,COMPLETE
72,32.94352101387962,2026-05-07 22:25:00.968777,2026-05-07 22:25:22.529547,0 days 00:00:21.560770,64,0.33246276930531526,,,0.0013541166275683372,1,128,,,COMPLETE
