fold,actual,pred,residual
1,85.0,81.16188,3.8381195068359375
1,81.98,79.295456,2.6845440673828165
1,79.96,68.39171,11.568291625976556
1,76.0,61.152054,14.847946166992188
1,75.99,63.17012,12.819879760742182
1,74.64,65.30873,9.331268920898438
1,69.44,74.88493,-5.44493347167969
1,60.67,67.90018,-7.230177001953123
1,36.79,55.839256,-19.049256286621095
1,0.0,35.583,-35.58300018310547
1,-3.08,9.045011,-12.125010566711426
1,-10.06,0.37676284,-10.436762837171555
1,-10.03,5.1439657,-15.17396572113037
1,-9.91,-1.3810371,-8.52896288394928
1,-10.0,-1.4449431,-8.555056929588318
1,-4.91,67.02689,-71.93689361572265
1,-5.04,-15.849219,10.80921932220459
1,-0.06,-2.1204257,2.0604257011413574
1,50.0,15.937274,34.06272602081299
1,72.9,53.545967,19.354032897949224
1,105.42,71.10849,34.31151000976563
1,99.34,82.0256,17.31440338134766
1,82.29,77.63502,4.654982604980475
1,69.5,67.80922,1.6907806396484375
1,12.38,63.431973,-51.05197250366211
1,4.08,41.441498,-37.36149780273438
1,4.07,21.601738,-17.53173797607422
1,4.09,16.200274,-12.110273513793945
1,53.21,19.61498,33.595019302368165
1,62.56,48.553963,14.006037292480471
1,66.66,74.005646,-7.345645751953128
1,58.71,76.78342,-18.073416748046874
1,29.92,62.576458,-32.65645797729492
1,4.03,35.20437,-31.174368591308593
1,3.49,14.368802,-10.878802070617676
1,2.3,6.7456174,-4.445617389678955
1,2.1,20.813612,-18.71361198425293
1,4.03,13.3467455,-9.316745491027831
1,4.06,20.481613,-16.42161315917969
1,4.01,21.354616,-17.344616165161135
1,8.93,29.949308,-21.019308395385742
1,119.05,37.529823,81.52017669677734
1,79.78,93.88072,-14.100722045898436
1,114.96,84.81992,30.140076599121087
1,119.01,100.68068,18.329320678710943
1,95.07,99.577255,-4.507255249023444
1,95.05,81.96102,13.088978576660153
1,77.27,74.074234,3.1957659912109335
1,75.02,68.29888,6.721118469238277
1,71.05,69.80387,1.246128845214841
1,68.9,65.49764,3.402357482910162
1,68.93,59.6822,9.24779861450196
1,74.84,72.34856,2.491443481445316
1,84.49,83.602295,0.8877050781249949
1,109.12,104.37031,4.749692077636723
1,118.99,105.20839,13.781610717773432
1,108.64,100.59632,8.04367889404297
1,90.06,85.91311,4.1468911743164085
1,82.37,73.287865,9.08213531494141
1,71.64,66.205414,5.434586181640626
1,67.72,61.796497,5.923502655029296
1,60.54,60.35736,0.18263916015624915
1,62.19,59.19898,2.991021575927732
1,71.27,77.434784,-6.164783935546879
1,78.93,85.35643,-6.426430053710931
1,91.86,102.756874,-10.896874084472657
1,95.62,107.32845,-11.70845306396484
1,121.9,109.26747,12.632528686523443
1,150.85,120.79819,30.05181274414062
1,122.75,125.71511,-2.9651107788085938
1,94.97,111.2466,-16.276597290039064
1,87.5,87.54229,-0.04228973388671875
1,85.92,82.91903,3.000970764160158
1,81.42,83.1604,-1.7404003906249983
1,74.2,74.698166,-0.49816589355468466
1,79.79,72.01807,7.771933593750006
1,88.57,83.94714,4.622856445312493
1,91.69,93.1646,-1.4745965576171898
1,113.84,102.33137,11.508632507324222
1,118.55,113.68362,4.866383361816403
1,104.18,106.51833,-2.338333435058587
1,86.41,90.98158,-4.571582641601566
1,66.92,76.2015,-9.281499938964842
1,47.93,66.6637,-18.7336962890625
1,32.4,67.60299,-35.202989196777345
1,28.49,51.326935,-22.836934814453127
1,49.45,48.12983,1.3201705932617216
1,77.13,149.00769,-71.8776904296875
1,19.67,45.72875,-26.0587483215332
1,82.39,49.793865,32.59613479614258
1,82.4,74.07715,8.322851562500006
1,119.03,96.84633,22.18367126464844
1,88.18,113.457054,-25.277054138183587
1,82.4,88.697685,-6.297685241699213
1,95.09,76.49917,18.59083160400391
1,91.76,75.03407,16.725927124023443
1,84.15,80.76329,3.386709594726568
1,74.3,79.32746,-5.027461242675784
1,70.1,92.6494,-22.549398803710943
1,66.56,81.23674,-14.676740112304685
1,67.68,79.86242,-12.182419128417962
1,79.97,80.98451,-1.0145123291015636
1,96.26,99.792076,-3.5320761108398386
1,107.88,106.38927,1.490733032226558
1,99.07,100.962234,-1.8922344970703193
1,87.3,84.849174,2.4508255004882784
1,68.19,80.08294,-11.892939147949221
1,59.92,68.69863,-8.778631286621092
1,39.32,71.848434,-32.52843444824219
1,9.35,62.538544,-53.188543701171874
1,15.28,41.211548,-25.9315478515625
1,77.04,38.73071,38.30929092407227
1,67.38,71.686104,-4.306103820800786
1,96.06,89.13717,6.9228311157226585
1,81.1,111.812225,-30.71222534179688
1,87.94,107.93936,-19.999361572265627
1,114.2,108.04568,6.154322814941409
1,103.43,106.418175,-2.988174743652337
1,95.41,95.22991,0.18008819580077784
1,86.53,88.46094,-1.9309374999999989
1,81.58,82.19253,-0.6125277709960955
1,77.49,84.218285,-6.728284606933599
1,79.6,77.90479,1.695207214355463
1,75.56,70.85759,4.702410278320315
1,80.25,81.36593,-1.1159286499023438
1,89.64,90.38963,-0.7496331787109369
1,115.94,115.33796,0.6020407104492165
1,118.44,118.82365,-0.3836465454101585
1,93.89,111.17248,-17.282477722167968
1,84.37,90.186356,-5.816355590820308
1,72.09,76.158806,-4.068805847167965
1,63.15,66.5143,-3.364297485351564
1,56.06,62.936447,-6.876447143554685
1,42.61,59.85318,-17.243179931640626
1,36.82,60.65774,-23.83774154663086
1,44.9,67.51397,-22.61396942138672
1,58.27,65.11169,-6.841686706542966
1,76.62,98.520996,-21.900996093749995
1,85.95,97.54271,-11.592709350585935
1,100.83,106.095184,-5.265184326171877
1,110.5,112.34616,-1.846160888671875
1,101.31,106.67516,-5.3651632690429665
1,90.34,100.11322,-9.773220214843747
1,85.06,89.745766,-4.685765686035154
1,82.91,87.87899,-4.968990173339847
1,78.37,86.798004,-8.42800415039062
1,75.92,87.10202,-11.182020263671873
1,73.4,78.46321,-5.063211059570307
1,78.78,78.46805,0.31195190429687614
1,76.75,82.904495,-6.1544952392578125
1,77.61,87.90348,-10.293480529785157
1,73.63,87.47615,-13.846150512695317
1,70.0,77.17303,-7.173027038574219
1,59.97,68.13348,-8.16347625732422
1,25.62,55.520977,-29.90097702026367
1,6.23,37.83843,-31.608428497314453
