fold,actual,pred,residual
1,102.22,87.50305,14.716948242187499
1,121.93,95.82954,26.100463562011726
1,113.08,99.335365,13.744634704589842
1,100.03,90.72568,9.304322509765626
1,94.71,87.00238,7.707619628906244
1,85.0,85.1059,-0.10590362548828125
1,81.98,80.469025,1.510975341796879
1,79.96,71.87404,8.085961303710931
1,76.0,63.153275,12.846725463867188
1,75.99,61.631424,14.358576049804682
1,74.64,59.534412,15.105587615966797
1,69.44,65.5276,3.9123968505859352
1,60.67,58.569138,2.100862426757814
1,36.79,49.368706,-12.57870574951172
1,0.0,29.053005,-29.05300521850586
1,-3.08,3.0552902,-6.135290222167969
1,-10.06,-1.6260147,-8.433985290527344
1,-10.03,-5.941536,-4.088464050292968
1,-9.91,-3.754303,-6.155697021484375
1,-10.0,-1.958046,-8.041954040527344
1,-4.91,16.142487,-21.052486572265625
1,-5.04,5.996605,-11.036604919433593
1,-0.06,13.722168,-13.78216796875
1,50.0,27.196125,22.803874969482422
1,72.9,69.69107,3.2089294433593807
1,105.42,85.895706,19.52429382324219
1,99.34,92.577835,6.762164916992191
1,82.29,83.978455,-1.6884545898437437
1,69.5,71.25726,-1.75726318359375
1,12.38,69.331345,-56.951344604492185
1,4.08,33.976543,-29.896543426513674
1,4.07,25.45298,-21.382980041503906
1,4.09,23.851357,-19.761356506347656
1,53.21,24.843185,28.366814575195313
1,62.56,61.10479,1.4552102661132835
1,66.66,81.18337,-14.523372497558597
1,58.71,80.21876,-21.50875762939453
1,29.92,72.57147,-42.65147216796875
1,4.03,43.759216,-39.72921630859375
1,3.49,19.451233,-15.96123291015625
1,2.3,14.911316,-12.61131591796875
1,2.1,16.197235,-14.097235107421875
1,4.03,10.895287,-6.8652865600585935
1,4.06,24.734283,-20.674283447265626
1,4.01,26.804832,-22.794832458496096
1,8.93,30.111618,-21.181618041992188
1,119.05,35.304638,83.74536209106445
1,79.78,107.716995,-27.93699523925781
1,114.96,88.812935,26.147065124511712
1,119.01,100.54965,18.46034790039063
1,95.07,103.8598,-8.789802246093757
1,95.05,86.57693,8.473072814941403
1,77.27,89.73519,-12.465191345214848
1,75.02,72.00768,3.0123171997070273
1,71.05,70.2804,0.7695968627929659
1,68.9,66.4698,2.430197143554693
1,68.93,67.486694,1.4433056640625068
1,74.84,73.98635,0.8536489868164097
1,84.49,86.06726,-1.5772607421875051
1,109.12,91.88406,17.23593627929688
1,118.99,107.377655,11.61234497070312
1,108.64,104.05751,4.582489624023438
1,90.06,86.979546,3.0804544067382835
1,82.37,77.02631,5.343686218261723
1,71.64,71.46137,0.17862762451171932
1,67.72,62.032425,5.687575073242186
1,60.54,57.118114,3.4218855285644523
1,62.19,52.841106,9.348893585205076
1,71.27,65.26387,6.0061297607421835
1,78.93,73.93173,4.998267822265632
1,91.86,91.29248,0.5675195312499994
1,95.62,99.00232,-3.3823193359374955
1,121.9,105.59311,16.30689086914063
1,150.85,119.167336,31.682664489746088
1,122.75,128.19395,-5.4439544677734375
1,94.97,109.56409,-14.594086914062501
1,87.5,89.923096,-2.423095703125
1,85.92,79.20863,6.711366577148439
1,81.42,77.06335,4.356653137207033
1,74.2,70.47002,3.7299835205078153
1,79.79,71.8395,7.9504995727539125
1,88.57,86.203285,2.366714782714837
1,91.69,97.0052,-5.315203247070315
1,113.84,104.50554,9.334461059570316
1,118.55,118.5437,0.006298828124997158
1,104.18,115.7117,-11.531700439453118
1,86.41,92.849655,-6.439655151367191
1,66.92,77.35874,-10.438741760253905
1,47.93,63.461994,-15.531994171142578
1,32.4,57.739334,-25.339334106445314
1,28.49,46.415752,-17.925752410888673
1,49.45,46.506176,2.943824005126956
1,77.13,111.1644,-34.03439819335938
1,19.67,85.97063,-66.30062683105469
1,82.39,58.148727,24.241272583007813
1,82.4,104.98938,-22.589379882812494
1,119.03,115.010544,4.019456176757814
1,88.18,133.70341,-45.52341491699218
1,82.4,94.2114,-11.8114028930664
1,95.09,83.00814,12.08185943603516
1,91.76,88.210625,3.5493753051757864
1,84.15,83.628746,0.5212539672851619
1,74.3,78.58632,-4.286318969726565
1,70.1,75.479065,-5.379064941406256
1,66.56,73.24696,-6.68696350097656
1,67.68,69.07272,-1.3927233886718682
1,79.97,72.35054,7.619459838867186
1,96.26,89.089035,7.170964965820318
1,107.88,106.15543,1.7245663452148392
1,99.07,101.60238,-2.5323788452148506
1,87.3,87.604164,-0.3041641235351591
1,68.19,80.190475,-12.00047546386719
1,59.92,65.881,-5.960996704101561
1,39.32,59.513557,-20.19355743408203
1,9.35,42.30729,-32.957289123535155
1,15.28,23.64743,-8.367430419921876
1,77.04,33.93121,43.10879043579102
1,67.38,68.5795,-1.1994982910156295
1,96.06,72.13639,23.923609313964846
1,81.1,94.01668,-12.916677856445318
1,87.94,86.00096,1.9390386962890602
1,114.2,89.71555,24.484446716308597
1,103.43,100.316376,3.113624267578132
1,95.41,89.21769,6.19231048583984
1,86.53,84.827774,1.7022259521484386
1,81.58,78.37156,3.208440856933592
1,77.49,71.671715,5.818285217285151
1,79.6,74.87707,4.722932434082026
1,75.56,73.39971,2.1602883911132835
1,80.25,71.65362,8.596382141113281
1,89.64,78.09938,11.540619506835938
1,115.94,94.8928,21.04720062255859
1,118.44,110.241425,8.198575439453123
1,93.89,108.891495,-15.001494750976562
1,84.37,89.099236,-4.729235534667964
1,72.09,77.95082,-5.860820922851559
1,63.15,67.17009,-4.020089721679689
1,56.06,56.62603,-0.5660299682617165
1,42.61,48.656292,-6.046291961669922
1,36.82,45.859146,-9.039146118164062
1,44.9,52.089962,-7.189962005615236
1,58.27,56.759457,1.5105433654785188
1,76.62,73.03884,3.581158752441411
1,85.95,86.85536,-0.9053619384765597
1,100.83,89.759926,11.070074157714842
1,110.5,97.91305,12.586952209472656
1,101.31,95.814545,5.495455322265627
1,90.34,86.81202,3.527980651855472
1,85.06,81.65831,3.4016900634765648
1,82.91,79.432755,3.477245483398434
1,78.37,76.83613,1.5338717651367233
1,75.92,77.24962,-1.3296185302734358
1,73.4,75.57962,-2.1796203613281193
1,78.78,74.799805,3.980195312500001
1,76.75,80.76321,-4.013206481933594
1,77.61,83.27299,-5.662987365722657
1,73.63,85.00411,-11.374112243652348
1,70.0,77.99788,-7.9978790283203125
1,59.97,69.82927,-9.859269409179689
1,25.62,55.792557,-30.17255676269531
1,6.23,27.48191,-21.251910705566406
1,2.59,15.227692,-12.637691650390625
1,2.22,11.947296,-9.727296142578124
1,1.78,11.869019,-10.0890185546875
1,1.61,18.852234,-17.24223388671875
1,5.38,26.861702,-21.481701965332032
1,44.56,39.262344,5.29765563964844
1,75.0,70.94435,4.0556488037109375
1,82.93,91.20278,-8.272781677246087
1,92.62,91.704254,0.9157458496093795
1,92.62,90.15877,2.461232299804692
1,85.78,79.98239,5.797608642578126
1,79.22,76.12889,3.0911090087890614
1,79.17,76.20489,2.965112609863283
1,73.1,77.711136,-4.611135864257818
1,70.77,71.26935,-0.499348144531254
1,69.93,70.01582,-0.08582336425780568
1,71.39,70.182976,1.2070242309570318
1,70.5,70.040016,0.45998382568359375
1,67.41,68.053,-0.6430014038085972
1,63.21,65.36663,-2.156630554199218
1,49.59,60.638344,-11.048343811035153
1,18.73,45.097355,-26.367354888916015
1,8.22,18.50431,-10.284310607910156
1,4.49,10.540115,-6.050115356445312
1,4.06,9.150108,-5.090108337402344
1,3.63,10.629944,-6.99994384765625
1,3.05,13.044006,-9.99400634765625
1,3.0,18.884346,-15.884346008300781
1,5.01,22.266533,-17.25653289794922
1,29.49,29.108418,0.3815824890136703
1,78.21,54.951534,23.25846572875976
1,99.19,87.632866,11.557134094238279
1,109.79,92.493835,17.296164550781256
1,102.6,89.15639,13.443612670898432
1,99.0,82.37452,16.62548065185547
1,86.98,83.14531,3.8346905517578165
1,78.71,84.31899,-5.6089926147461
1,71.1,80.622116,-9.522116088867193
1,70.07,71.24964,-1.179641418457038
1,70.8,69.998085,0.8019149780273409
1,73.81,70.532364,3.2776361083984398
1,87.53,73.68419,13.845811157226564
1,116.11,90.5873,25.522696838378906
1,115.07,111.76763,3.3023684692382744
1,99.95,104.32421,-4.374211120605466
1,86.37,82.07177,4.298230285644536
1,80.13,71.13935,8.990649108886714
1,70.08,66.53374,3.546262817382811
1,80.2,59.453316,20.74668426513672
1,80.15,65.435394,14.71460571289063
1,80.15,68.29141,11.85858764648438
1,80.16,70.179115,9.98088470458984
1,78.73,70.17188,8.558117370605473
1,91.04,78.151184,12.888815917968756
1,100.76,90.20178,10.558217773437505
1,133.63,95.58653,38.04346740722656
1,154.41,116.95047,37.45953002929687
1,127.82,124.44467,3.375328369140618
1,101.16,101.04621,0.11378875732421534
1,88.97,83.18482,5.785177917480468
1,80.21,76.35647,3.8535317993164
1,79.4,69.33486,10.065138244628912
1,78.43,72.12708,6.302917175292976
1,81.61,78.93361,2.676390991210937
1,85.12,88.52625,-3.4062527465820267
1,89.5,97.45052,-7.950523376464844
1,141.5,106.54399,34.95600891113281
1,144.15,138.53809,5.611914062500006
1,122.35,129.30502,-6.955023193359381
1,94.9,102.867195,-7.967195129394526
1,86.69,79.35069,7.33930725097656
1,82.04,74.58838,7.451621093750006
1,80.19,68.96285,11.227147521972654
1,80.19,68.4502,11.739797058105466
1,80.19,76.71146,3.4785437011718727
1,80.2,83.97212,-3.7721221923828097
1,79.73,86.11267,-6.382670898437496
1,91.33,90.13418,1.1958218383789045
1,105.58,104.80076,0.779241638183592
1,132.34,116.1223,16.217700805664066
1,150.95,130.09512,20.854876708984364
1,124.99,127.12416,-2.1341607666015676
1,101.7,101.9638,-0.2637985229492159
1,89.99,86.04522,3.944780578613276
1,93.19,77.26237,15.927632751464841
1,88.77,79.126915,9.643085021972652
1,88.77,79.99727,8.772731323242184
1,89.34,88.71379,0.6262091064453159
1,89.24,94.912056,-5.672055969238286
1,95.55,98.87983,-3.329829406738284
1,127.66,111.40651,16.253490600585934
1,141.66,133.10007,8.559932861328122
1,114.41,134.06667,-19.656665649414066
1,98.5,102.15499,-3.6549911499023438
1,93.12,88.21446,4.905537719726567
1,86.6,83.39759,3.202409362792963
1,79.95,80.06829,-0.11829071044921591
1,77.36,74.41023,2.949767456054687
1,76.45,79.01225,-2.5622528076171847
1,79.05,80.94936,-1.8993637084960966
1,90.0,81.00548,8.994522094726562
1,92.86,94.57724,-1.7172399902343756
1,100.95,99.36439,1.5856124877929716
1,137.6,108.23125,29.368753051757807
1,146.48,127.16168,19.31831787109374
1,126.94,123.27938,3.660619201660154
1,105.82,104.11268,1.707321472167962
1,94.9,89.47731,5.422689819335943
1,93.93,82.57101,11.358993225097663
1,89.26,80.82688,8.433118591308599
1,83.04,80.9236,2.1164007568359438
1,79.74,81.69647,-1.9564721679687551
1,81.15,84.65784,-3.5078369140624943
1,87.54,89.602715,-2.0627145385742125
1,179.24,100.83624,78.40375732421876
1,250.04,161.05066,88.98934082031249
1,94.09,183.33963,-89.24963012695312
1,83.78,86.61998,-2.8399798583984364
1,74.64,90.48508,-15.845076904296874
1,68.5,78.49784,-9.997840881347656
1,81.89,65.0341,16.855896606445313
1,81.89,65.626686,16.263313903808594
1,81.89,89.50792,-7.617919311523437
1,81.9,95.44591,-13.545907592773432
1,71.17,95.292946,-24.122945861816405
1,81.9,91.77005,-9.87005004882812
1,119.0,97.81989,21.18010711669922
1,141.88,125.6279,16.25210083007812
1,300.0,127.74405,172.25595092773438
1,118.99,195.81061,-76.82060791015626
1,96.58,107.3513,-10.77130310058594
1,91.0,96.24808,-5.248077392578125
1,95.0,96.536606,-1.5366058349609375
1,89.7,95.879364,-6.179364013671872
1,79.73,76.484314,3.245686035156254
1,76.0,93.13533,-17.135330200195312
1,76.25,92.43267,-16.18267059326172
1,88.53,95.666016,-7.136015624999999
1,102.82,122.180115,-19.360114746093757
1,103.97,137.2739,-33.303895263671876
1,103.94,110.21637,-6.276369628906252
1,91.39,99.40518,-8.015181884765624
1,82.26,87.26815,-5.008150329589839
1,75.43,80.817154,-5.387153930664056
1,70.03,74.86575,-4.835753173828124
1,65.46,68.912575,-3.4525747680664125
1,64.06,65.98944,-1.9294409179687477
1,68.39,68.45737,-0.06736694335937443
1,72.64,74.191475,-1.5514749145507807
1,80.63,81.81652,-1.1865206909179733
1,95.0,91.44606,3.5539398193359375
1,104.12,103.67006,0.44994079589844205
1,106.45,120.285416,-13.83541564941406
1,104.12,89.162735,14.957265014648442
1,97.48,84.50203,12.977970581054691
1,86.0,80.574745,5.425254821777344
1,89.03,73.64038,15.389619140625001
1,84.1,75.66548,8.434518432617182
1,84.13,72.91763,11.21236694335937
1,80.32,73.10438,7.215622253417962
1,77.44,73.35768,4.082318725585935
1,79.87,73.70135,6.168652648925786
1,79.43,78.74686,0.6831433105468818
1,85.0,80.68196,4.3180389404296875
1,81.7,81.510345,0.18965454101562784
1,64.22,76.89345,-12.673447875976564
1,25.61,55.338104,-29.728104248046876
1,12.91,22.764603,-9.854602661132812
1,4.56,17.702934,-13.14293426513672
1,13.96,12.770103,1.189896545410157
1,8.57,21.711464,-13.141463928222656
1,10.35,23.558525,-13.208525085449219
1,13.65,31.327686,-17.677686309814455
1,44.5,42.49991,2.000091552734375
1,74.97,69.5586,5.411398620605468
1,86.16,90.33056,-4.170558776855472
1,91.68,86.10286,5.577140502929694
1,88.4,90.94366,-2.543656921386713
1,82.5,82.948204,-0.44820404052734375
1,70.45,82.234665,-11.784664916992185
1,66.46,77.43631,-10.976309814453131
1,59.46,76.35608,-16.8960791015625
1,52.95,61.42505,-8.475048828124997
1,49.4,55.1976,-5.797601318359376
1,48.03,51.297474,-3.267473907470702
1,39.44,49.20375,-9.763750610351565
1,48.77,42.597927,6.172072906494144
1,46.65,50.96567,-4.315671539306642
1,28.44,49.405552,-20.96555191040039
1,15.9,29.201752,-13.301751708984375
1,0.02,15.253647,-15.233646850585938
1,-1.27,2.9851837,-4.255183715820312
1,-3.46,2.0508423,-5.51084228515625
1,-5.06,3.5229034,-8.582903442382811
1,-5.09,6.048622,-11.138622131347656
1,-5.24,9.468521,-14.708521118164063
1,-0.1,12.207413,-12.307412719726562
1,27.92,23.192924,4.727075500488283
1,84.9,52.148167,32.751833343505865
1,99.91,93.03527,6.874729309082028
1,106.94,93.93362,13.006383361816404
1,106.91,90.63469,16.27531066894531
1,99.32,88.3814,10.938598937988274
1,89.78,86.25951,3.5204937744140636
1,94.33,85.20659,9.12341125488281
1,85.08,88.45988,-3.379877014160158
1,85.02,84.597275,0.4227252197265585
1,81.63,84.513,-2.8830004882812545
1,83.95,82.18882,1.7611801147460966
1,93.33,82.824,10.506002502441405
1,108.23,99.42957,8.800426940917973
1,124.75,114.677475,10.072525024414062
1,124.39,116.233055,8.156944885253907
1,106.01,110.9689,-4.95890258789062
1,90.33,91.825264,-1.495263977050783
1,77.58,78.844154,-1.264154357910158
1,69.98,71.03137,-1.051372070312496
1,66.51,66.65618,-0.14618133544921363
1,67.64,65.398346,2.2416540527343756
1,84.89,71.05649,13.833511962890626
1,124.39,84.65013,39.73986877441406
1,108.05,107.30091,0.7490890502929659
1,109.68,103.55272,6.127280883789069
1,133.04,110.168205,22.871794738769523
1,143.4,146.54568,-3.1456848144531193
1,116.93,124.52008,-7.590080566406243
1,107.0,105.55122,1.4487762451171875
1,98.1,96.403,1.6970001220703068
1,89.11,91.49173,-2.3817297363281256
1,82.78,83.86012,-1.0801226806640614
1,83.29,79.64647,3.6435308837890688
1,82.75,87.109116,-4.3591156005859375
1,84.77,95.402534,-10.632534484863285
1,90.04,97.16072,-7.120720825195306
1,113.26,107.850235,5.409765014648443
1,119.33,125.81102,-6.481019897460939
1,120.04,122.95958,-2.9195794677734312
1,103.12,107.266556,-4.146555786132808
1,85.08,88.62599,-3.545991821289064
1,85.19,74.74867,10.441327514648435
1,85.19,74.224304,10.965695800781248
1,85.2,74.24184,10.95816345214844
1,108.05,75.164764,32.88523559570312
1,128.96,92.73831,36.22168823242188
1,175.08,108.19815,66.88184936523439
1,125.09,133.51584,-8.425838623046872
1,124.4,109.435715,14.964285278320318
1,161.14,116.78242,44.357582702636705
1,159.33,145.1889,14.141096191406263
1,115.08,139.45187,-24.371873779296877
1,105.0,108.23058,-3.2305831909179688
1,98.38,103.67951,-5.299512023925786
1,96.28,97.94776,-1.6677615356445301
1,88.68,91.8481,-3.1680987548828057
1,86.98,93.08655,-6.106547851562496
1,86.25,101.38541,-15.135406494140625
1,88.17,105.953255,-17.78325469970703
1,107.05,104.37182,2.6781814575195284
1,135.0,120.73532,14.264678955078125
1,136.99,141.33887,-4.348867187499991
1,128.0,133.9392,-5.9391937255859375
1,103.32,115.14146,-11.821456604003913
1,87.66,98.52296,-10.862956848144535
1,92.2,89.72075,2.4792510986328153
1,104.84,90.176674,14.663326110839847
1,85.79,97.32413,-11.534127197265619
1,93.99,92.21892,1.7710821533203074
1,120.94,103.21984,17.72015899658203
1,124.02,122.53894,1.481059570312496
1,116.43,118.509796,-2.079796142578118
1,119.98,112.16673,7.8132672119140665
1,142.07,123.25211,18.817886657714837
1,152.79,136.60275,16.187247314453117
1,144.3,131.3021,12.997906494140636
1,119.77,121.73489,-1.964893798828129
1,108.7,107.16574,1.5342590332031278
1,107.12,98.70536,8.414639587402348
1,105.02,95.34749,9.672511596679684
1,105.0,97.89582,7.104179382324219
1,100.38,100.93023,-0.5502291870117233
1,100.37,102.46542,-2.0954235839843705
1,113.38,105.86504,7.514956359863277
1,159.99,125.4172,34.572801818847665
1,250.02,157.80162,92.21837951660157
1,140.07,184.005,-43.93500488281251
1,116.0,117.565186,-1.565185546875
1,103.66,105.62259,-1.9625891113281284
1,105.09,97.81784,7.272159423828128
1,105.1,98.51008,6.589921569824213
1,105.1,93.264175,11.835824584960932
1,116.03,117.16547,-1.1354663085937489
1,127.69,127.50369,0.18630737304687273
1,134.38,136.07248,-1.6924792480468795
1,127.7,133.82631,-6.12630920410156
1,127.69,130.70508,-3.0150781250000023
1,158.41,134.68237,23.727626953124997
1,179.22,159.54724,19.6727587890625
1,172.54,148.45078,24.089224853515617
1,150.76,138.7709,11.989095458984366
1,125.31,126.599594,-1.2895941162109352
1,126.16,113.2021,12.957897338867184
1,121.78,112.85959,8.920411376953126
1,115.72,109.61999,6.10001251220703
1,112.84,106.37644,6.463558044433597
1,113.2,109.3739,3.826098632812503
1,117.95,117.96568,-0.015682983398434658
1,142.9,130.35378,12.546224975585943
1,154.88,156.8475,-1.9675036621093795
1,156.05,146.9201,9.129895019531261
1,124.16,135.57399,-11.413989868164066
1,112.2,105.59471,6.605288696289065
1,108.99,97.68771,11.30228637695312
1,107.35,96.11868,11.23131713867187
1,101.94,92.62635,9.313649597167966
1,137.99,92.89307,45.09693359375001
1,101.65,123.41989,-21.76989135742187
1,108.49,99.34532,9.144678344726557
1,115.26,104.56778,10.69222045898438
1,135.35,111.12354,24.226457214355463
1,161.19,128.45737,32.73263305664062
1,175.1,142.86934,32.23066101074218
1,170.39,147.67113,22.71887268066405
1,152.04,138.41502,13.624976196289055
1,135.83,124.80306,11.026937561035169
1,130.81,118.51587,12.294130859375002
1,122.8,114.55703,8.242970275878903
1,120.12,106.28059,13.839413757324223
1,116.57,106.776665,9.793335266113274
1,111.1,105.654526,5.445474243164057
1,109.95,104.88159,5.068408203125003
1,110.54,109.15834,1.3816595458984438
1,108.19,119.05444,-10.864443359375002
1,101.0,110.16855,-9.168548583984375
1,95.6,95.83827,-0.23827209472656818
1,85.0,82.82657,2.173431396484375
1,69.99,71.67595,-1.6859490966796926
1,59.36,61.10213,-1.7421308898925787
1,48.4,55.497723,-7.097722625732423
1,40.34,54.317913,-13.977913055419918
1,56.08,45.710716,10.369283752441405
1,85.0,56.617695,28.382305145263672
1,101.52,82.21125,19.308749694824215
1,115.31,98.27357,17.03643280029297
1,137.79,109.42392,28.366080322265617
1,146.97,125.856705,21.113295288085936
1,154.75,128.48955,26.260452270507812
1,146.27,130.52031,15.749690551757823
1,136.65,126.08659,10.563406372070318
1,129.05,126.01776,3.0322387695312614
1,118.58,125.42868,-6.848680419921877
