fold,actual,pred,residual
1,85.0,73.3813,11.618698120117188
1,81.98,69.81742,12.162579040527348
1,79.96,61.737476,18.22252365112304
1,76.0,54.58409,21.415908813476562
1,75.99,57.595764,18.394235839843745
1,74.64,61.588947,13.051052703857422
1,69.44,72.10265,-2.662653503417971
1,60.67,66.63499,-5.9649868774414045
1,36.79,55.578274,-18.78827377319336
1,0.0,34.07789,-34.07788848876953
1,-3.08,5.1713047,-8.25130470275879
1,-10.06,-2.4069788,-7.653021154403687
1,-10.03,-0.3411268,-9.688873200416564
1,-9.91,-3.9612257,-5.948774251937866
1,-10.0,-2.9480813,-7.0519187450408936
1,-4.91,49.19941,-54.10940948486328
1,-5.04,-8.685907,3.6459073638916015
1,-0.06,4.5209036,-4.580903587341308
1,50.0,15.273586,34.72641372680664
1,72.9,50.518158,22.38184204101563
1,105.42,66.152794,39.26720611572266
1,99.34,78.88586,20.454143371582035
1,82.29,73.78308,8.506918945312506
1,69.5,64.069016,5.4309844970703125
1,12.38,57.94905,-45.56905090332031
1,4.08,30.150963,-26.070962829589845
1,4.07,15.511071,-11.44107120513916
1,4.09,13.063813,-8.973813209533692
1,53.21,21.003893,32.20610710144043
1,62.56,57.81653,4.743471679687502
1,66.66,84.117355,-17.45735534667969
1,58.71,88.692406,-29.982405700683593
1,29.92,73.58327,-43.66326721191406
1,4.03,44.87116,-40.841158599853514
1,3.49,20.46604,-16.97603965759277
1,2.3,12.673762,-10.373762321472167
1,2.1,24.515675,-22.41567459106445
1,4.03,17.80654,-13.77653953552246
1,4.06,27.079311,-23.01931137084961
1,4.01,27.656857,-23.646856536865236
1,8.93,31.901388,-22.97138816833496
1,119.05,39.04286,80.0071418762207
1,79.78,96.74495,-16.96494934082031
1,114.96,85.45821,29.50178619384765
1,119.01,103.80599,15.204007873535161
1,95.07,99.99991,-4.929908447265632
1,95.05,83.14503,11.904972839355466
1,77.27,74.446014,2.823985595703121
1,75.02,66.03861,8.98138763427734
1,71.05,67.1496,3.900402832031247
1,68.9,65.21783,3.682173156738287
1,68.93,64.27921,4.650787048339851
1,74.84,77.67696,-2.8369638061523403
1,84.49,91.2704,-6.780401000976568
1,109.12,109.4746,-0.3546017456054642
1,118.99,113.42725,5.562746276855464
1,108.64,107.557495,1.0825048828125006
1,90.06,91.717125,-1.6571249389648415
1,82.37,78.91996,3.4500399780273483
1,71.64,71.83463,-0.19463287353515568
1,67.72,65.90821,1.8117892456054676
1,60.54,64.92359,-4.383591613769532
1,62.19,63.932255,-1.742254791259768
1,71.27,82.92832,-11.65832183837891
1,78.93,90.31135,-11.381347961425774
1,91.86,106.96346,-15.103462829589844
1,95.62,108.66784,-13.047839050292964
1,121.9,110.31838,11.581617736816412
1,150.85,120.60561,30.2443862915039
1,122.75,123.972694,-1.2226943969726562
1,94.97,108.36224,-13.392243652343751
1,87.5,83.95352,3.546478271484375
1,85.92,78.1366,7.783403320312502
1,81.42,77.641426,3.7785739135742205
1,74.2,71.914825,2.285174560546878
1,79.79,72.15011,7.6398916625976625
1,88.57,86.835976,1.734024353027337
1,91.69,97.80337,-6.113367614746096
1,113.84,108.0009,5.839099731445316
1,118.55,120.716644,-2.166644287109378
1,104.18,112.74382,-8.56382019042968
1,86.41,96.55602,-10.146022644042972
1,66.92,80.82396,-13.903959350585936
1,47.93,69.11243,-21.1824267578125
1,32.4,67.801994,-35.40199432373047
1,28.49,51.036526,-22.54652572631836
1,49.45,49.10715,0.3428489685058622
1,77.13,151.9485,-74.81850158691407
1,19.67,56.915726,-37.24572570800781
1,82.39,50.76346,31.626541748046876
1,82.4,79.81589,2.5841125488281307
1,119.03,98.95572,20.074281005859376
1,88.18,118.0043,-29.824302978515618
1,82.4,91.01843,-8.618432617187494
1,95.09,79.42754,15.662456359863285
1,91.76,76.48813,15.27187133789063
1,84.15,80.76822,3.3817810058593807
1,74.3,78.49357,-4.193568420410159
1,70.1,71.29933,-1.1993316650390682
1,66.56,68.544426,-1.9844259643554665
1,67.68,69.519966,-1.8399661254882744
1,79.97,75.59062,4.379378051757811
1,96.26,97.61235,-1.3523504638671824
1,107.88,107.095345,0.7846554565429642
1,99.07,101.79086,-2.720863037109382
1,87.3,84.355644,2.9443557739257784
1,68.19,77.74543,-9.555429992675784
1,59.92,64.29356,-4.3735562133789045
1,39.32,66.81754,-27.497543029785156
1,9.35,55.605946,-46.2559455871582
1,15.28,32.578773,-17.298773498535155
1,77.04,32.277214,44.76278594970704
1,67.38,70.23467,-2.8546725463867233
1,96.06,85.932556,10.127443847656252
1,81.1,108.70164,-27.601637268066412
1,87.94,101.75649,-13.816492614746096
1,114.2,102.61697,11.583033752441409
1,103.43,101.029785,2.400214843750007
1,95.41,88.55037,6.859630737304684
1,86.53,81.52545,5.004548339843751
1,81.58,75.81738,5.762617187499998
1,77.49,76.05495,1.4350531005859324
1,79.6,71.03213,8.5678726196289
1,75.56,65.954025,9.605974731445315
1,80.25,74.60071,5.6492919921875
1,89.64,86.051796,3.5882040405273443
1,115.94,112.9589,2.9810995483398415
1,118.44,117.85553,0.5844702148437477
1,93.89,110.0472,-16.157203063964843
1,84.37,87.56054,-3.190539245605464
1,72.09,71.91539,0.1746099853515659
1,63.15,60.4627,2.68730010986328
1,56.06,56.66062,-0.600621643066404
1,42.61,54.309986,-11.699986114501954
1,36.82,56.24129,-19.421291046142578
1,44.9,63.495113,-18.595113372802736
1,58.27,60.7066,-2.4366001892089812
1,76.62,91.37947,-14.759470825195308
1,85.95,93.36522,-7.415219116210935
1,100.83,100.79484,0.035162048339842045
