number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
76,35.49628932533862,2026-05-05 13:30:49.394047,2026-05-05 13:30:52.772339,0 days 00:00:03.378292,51.78226841876249,0.7252987039965857,0.010839157158820426,8,37,670,91,COMPLETE
77,35.56103474803119,2026-05-05 13:30:52.773338,2026-05-05 13:30:56.372235,0 days 00:00:03.598897,51.53319380666661,0.7165827566517273,0.009743568409747053,8,37,665,88,COMPLETE
78,35.722613276447355,2026-05-05 13:30:56.372235,2026-05-05 13:31:00.517036,0 days 00:00:04.144801,54.4507291044193,0.6597497657353965,0.007665650284451294,8,43,821,91,COMPLETE
79,40.8022668969963,2026-05-05 13:31:00.518227,2026-05-05 13:31:03.669824,0 days 00:00:03.151597,61.346213280260805,0.7353582572663369,0.004450134707492841,8,35,422,81,COMPLETE
80,37.2511614706277,2026-05-05 13:31:03.670884,2026-05-05 13:31:07.100989,0 days 00:00:03.430105,49.39601746642874,0.6982374325179472,0.0064464901773774634,8,64,574,95,COMPLETE
81,35.49777457210673,2026-05-05 13:31:07.100989,2026-05-05 13:31:10.475719,0 days 00:00:03.374730,55.94156635937683,0.6635906064864051,0.011048424514324025,8,31,708,86,COMPLETE
82,35.507217671260804,2026-05-05 13:31:10.475719,2026-05-05 13:31:13.774069,0 days 00:00:03.298350,56.153467090906375,0.6697597763885379,0.010426201480998024,8,38,687,86,COMPLETE
83,35.443603120276464,2026-05-05 13:31:13.774069,2026-05-05 13:31:17.100199,0 days 00:00:03.326130,54.05830740130045,0.7259338294839834,0.01372853489777702,8,30,772,86,COMPLETE
84,35.50977514172364,2026-05-05 13:31:17.100199,2026-05-05 13:31:20.722024,0 days 00:00:03.621825,49.213087516124595,0.758519710728921,0.013128338167972188,8,31,758,90,COMPLETE
85,35.9796900293254,2026-05-05 13:31:20.722024,2026-05-05 13:31:23.141365,0 days 00:00:02.419341,57.03597458781321,0.7252346756695062,0.024432160937967642,8,91,890,83,COMPLETE
86,35.6511406862666,2026-05-05 13:31:23.141365,2026-05-05 13:31:25.504623,0 days 00:00:02.363258,60.85521879073843,0.6918217589711073,0.018987411493590484,7,42,780,95,COMPLETE
87,35.59000433923405,2026-05-05 13:31:25.505618,2026-05-05 13:31:29.571434,0 days 00:00:04.065816,53.975644521621675,0.7326794631731376,0.008384075134990425,8,50,959,76,COMPLETE
88,35.51110417191017,2026-05-05 13:31:29.571434,2026-05-05 13:31:32.279567,0 days 00:00:02.708133,53.264680680067485,0.7633479264401011,0.01652253526917866,8,38,632,99,COMPLETE
89,35.49869487649523,2026-05-05 13:31:32.279567,2026-05-05 13:31:34.991728,0 days 00:00:02.712161,58.88419254285561,0.704793541827258,0.012744625572580083,7,30,695,87,COMPLETE
90,35.972790942757186,2026-05-05 13:31:34.991728,2026-05-05 13:31:39.232129,0 days 00:00:04.240401,63.30647420242024,0.7084103910016493,0.005735249344898864,7,27,822,87,COMPLETE
91,35.54732666295599,2026-05-05 13:31:39.239751,2026-05-05 13:31:42.278756,0 days 00:00:03.039005,58.34857918339172,0.6470283373766228,0.013994298964665376,8,30,705,85,COMPLETE
92,35.51436224629846,2026-05-05 13:31:42.278756,2026-05-05 13:31:45.187297,0 days 00:00:02.908541,50.423599088174896,0.7890885572505869,0.012336420079127585,7,32,741,93,COMPLETE
93,35.593407475394635,2026-05-05 13:31:45.187297,2026-05-05 13:31:47.384583,0 days 00:00:02.197286,47.398336127324455,0.665141804986347,0.02041263701892005,8,37,516,89,COMPLETE
94,35.732399420840665,2026-05-05 13:31:47.385582,2026-05-05 13:31:51.771060,0 days 00:00:04.385478,56.27085046191381,0.6886766997693825,0.00743394181384385,9,47,794,80,COMPLETE
95,35.541752655203034,2026-05-05 13:31:51.771060,2026-05-05 13:31:55.458296,0 days 00:00:03.687236,59.72254882839826,0.7232218686034942,0.009480068039584788,8,29,693,84,COMPLETE
96,35.54503336612547,2026-05-05 13:31:55.458296,2026-05-05 13:31:59.423243,0 days 00:00:03.964947,52.11746275023335,0.7074604417980355,0.011109469237324197,8,34,854,101,COMPLETE
97,35.46010953528791,2026-05-05 13:31:59.423243,2026-05-05 13:32:02.442952,0 days 00:00:03.019709,67.29063270120639,0.6820142499357298,0.014677468798422836,9,39,653,78,COMPLETE
98,35.664654873347004,2026-05-05 13:32:02.442952,2026-05-05 13:32:04.674202,0 days 00:00:02.231250,67.79091767706761,0.6823925552475695,0.014598889053921387,7,45,650,82,COMPLETE
99,35.496472508946354,2026-05-05 13:32:04.674588,2026-05-05 13:32:08.151702,0 days 00:00:03.477114,64.88399355727914,0.7481523720288031,0.009050280065402639,8,39,615,93,COMPLETE
100,36.23676707588277,2026-05-05 13:32:08.151702,2026-05-05 13:32:10.783482,0 days 00:00:02.631780,64.72353170229808,0.7495845296350445,0.00824753690602124,8,100,558,95,COMPLETE
101,35.63988951032501,2026-05-05 13:32:10.783482,2026-05-05 13:32:14.060984,0 days 00:00:03.277502,62.02176873962775,0.7278915688380191,0.009291606998631992,8,41,613,87,COMPLETE
102,35.60771365820863,2026-05-05 13:32:14.060984,2026-05-05 13:32:17.109354,0 days 00:00:03.048370,66.6471289566126,0.6993479937601844,0.017851718309712272,9,39,730,90,COMPLETE
103,35.407650557665754,2026-05-05 13:32:17.109354,2026-05-05 13:32:20.039684,0 days 00:00:02.930330,63.296998684832,0.7570974788526411,0.013329968854238006,8,36,644,93,COMPLETE
104,35.39509379058395,2026-05-05 13:32:20.039684,2026-05-05 13:32:23.365798,0 days 00:00:03.326114,69.24434564695896,0.7642092226157307,0.010321393628858824,8,36,648,93,COMPLETE
105,35.827767310209516,2026-05-05 13:32:23.368804,2026-05-05 13:32:28.484477,0 days 00:00:05.115673,69.30281264876031,0.8167226413518247,0.006462516248642373,9,37,646,105,COMPLETE
106,35.33421654684752,2026-05-05 13:32:28.484477,2026-05-05 13:32:31.069689,0 days 00:00:02.585212,73.29643547025208,0.7764738310889341,0.014673877759441551,8,39,550,97,COMPLETE
107,35.9739781536171,2026-05-05 13:32:31.072687,2026-05-05 13:32:31.899880,0 days 00:00:00.827193,69.57974617220844,0.7816988134995492,0.015637378452527096,4,44,504,97,COMPLETE
108,35.67251207202955,2026-05-05 13:32:31.899880,2026-05-05 13:32:34.366671,0 days 00:00:02.466791,74.58590023344236,0.8400103167766194,0.021756764026773505,9,48,541,93,COMPLETE
109,35.66388697241215,2026-05-05 13:32:34.367698,2026-05-05 13:32:36.378654,0 days 00:00:02.010956,63.42276307903746,0.7616512189235521,0.027724918735853605,8,42,568,92,COMPLETE
110,38.468576530377184,2026-05-05 13:32:36.382160,2026-05-05 13:32:37.663291,0 days 00:00:01.281131,65.54839859731916,0.7698731184803569,0.264651501078537,8,39,455,99,COMPLETE
111,35.427515443484744,2026-05-05 13:32:37.663291,2026-05-05 13:32:40.350564,0 days 00:00:02.687273,73.32267552472065,0.740914616234853,0.013793522453287627,8,33,609,78,COMPLETE
112,35.53088635041746,2026-05-05 13:32:40.350564,2026-05-05 13:32:44.061738,0 days 00:00:03.711174,73.93270619653052,0.7949719376678117,0.008915448005788229,8,34,596,94,COMPLETE
113,35.451571955214504,2026-05-05 13:32:44.065609,2026-05-05 13:32:47.124478,0 days 00:00:03.058869,68.87270760904455,0.7531034672931636,0.014231824906871929,8,33,622,77,COMPLETE
114,35.43348173293482,2026-05-05 13:32:47.124478,2026-05-05 13:32:50.044229,0 days 00:00:02.919751,70.78582910020046,0.8072349281119227,0.013690241867177867,8,33,667,78,COMPLETE
115,35.40532131888885,2026-05-05 13:32:50.045270,2026-05-05 13:32:53.519653,0 days 00:00:03.474383,80.29698832993029,0.8012215258148667,0.013714580568357337,9,26,635,77,COMPLETE
116,35.40175421109776,2026-05-05 13:32:53.520653,2026-05-05 13:32:56.583351,0 days 00:00:03.062698,75.44701888834764,0.8113068656270119,0.014163676942844415,9,26,534,77,COMPLETE
117,35.33332363331763,2026-05-05 13:32:56.584352,2026-05-05 13:32:59.005936,0 days 00:00:02.421584,79.79499957664439,0.8605656722945683,0.016688949255558444,9,26,402,74,COMPLETE
118,35.309180018855336,2026-05-05 13:32:59.007441,2026-05-05 13:33:01.793314,0 days 00:00:02.785873,79.52592370454646,0.8807850276209366,0.017620955116227778,9,27,498,74,COMPLETE
119,35.427266459170305,2026-05-05 13:33:01.793314,2026-05-05 13:33:03.777152,0 days 00:00:01.983838,76.21155043071343,0.8921590364634301,0.02496392215324026,9,26,365,73,COMPLETE
120,35.5372187380674,2026-05-05 13:33:03.778152,2026-05-05 13:33:05.550184,0 days 00:00:01.772032,79.95972528725808,0.8807476745818168,0.03609990912440386,9,26,348,73,COMPLETE
121,35.39922821960896,2026-05-05 13:33:05.551184,2026-05-05 13:33:07.573503,0 days 00:00:02.022319,80.34515447116604,0.8905797381479856,0.02570020583672277,9,27,381,74,COMPLETE
122,35.43016203844296,2026-05-05 13:33:07.574502,2026-05-05 13:33:09.332529,0 days 00:00:01.758027,79.23608585811546,0.9075425054590917,0.022939678923084683,9,22,255,75,COMPLETE
123,35.66844519065106,2026-05-05 13:33:09.332529,2026-05-05 13:33:10.760766,0 days 00:00:01.428237,76.61902250591852,0.9255741644679331,0.02637380941356911,9,20,181,74,COMPLETE
124,35.45177726995881,2026-05-05 13:33:10.761767,2026-05-05 13:33:12.577239,0 days 00:00:01.815472,80.26371880102438,0.9058638496393372,0.022832781419414184,9,22,276,72,COMPLETE
125,35.58602231919074,2026-05-05 13:33:12.577239,2026-05-05 13:33:14.563130,0 days 00:00:01.985891,86.1230052114532,0.9460408587509472,0.030344362843663344,9,25,412,66,COMPLETE
126,35.3420403002103,2026-05-05 13:33:14.563130,2026-05-05 13:33:16.784136,0 days 00:00:02.221006,76.01859932551223,0.8632666726129665,0.01856382324203825,9,27,362,75,COMPLETE
127,35.3577404677374,2026-05-05 13:33:16.784136,2026-05-05 13:33:18.847546,0 days 00:00:02.063410,82.26625158508077,0.8624456333365675,0.018031837154132365,9,28,333,70,COMPLETE
128,35.34682544413909,2026-05-05 13:33:18.847546,2026-05-05 13:33:20.701557,0 days 00:00:01.854011,82.30717500060855,0.8589893024443332,0.018989965055257643,9,28,321,63,COMPLETE
129,35.310944855778416,2026-05-05 13:33:20.701557,2026-05-05 13:33:22.835000,0 days 00:00:02.133443,87.65403767094216,0.8587318337027684,0.01931464678056588,9,28,404,62,COMPLETE
130,35.24784973104494,2026-05-05 13:33:22.835000,2026-05-05 13:33:24.631823,0 days 00:00:01.796823,81.2342692815428,0.852110602834203,0.019387437257591556,9,28,319,58,COMPLETE
131,35.29622798565656,2026-05-05 13:33:24.637329,2026-05-05 13:33:26.518653,0 days 00:00:01.881324,88.93808710043481,0.8594642237484024,0.019435920754362266,9,28,299,62,COMPLETE
132,35.27880693514879,2026-05-05 13:33:26.519652,2026-05-05 13:33:28.263488,0 days 00:00:01.743836,88.72096226610243,0.855606606237298,0.019677622357098207,9,28,317,56,COMPLETE
133,35.31497439548645,2026-05-05 13:33:28.263488,2026-05-05 13:33:30.049849,0 days 00:00:01.786361,87.88944510388124,0.8570431112204768,0.019171109671268224,9,28,293,62,COMPLETE
