fold,actual,pred,residual
1,85.0,82.31001,2.6899871826171875
1,81.98,79.563354,2.416645507812504
1,79.96,76.19242,3.7675790405273375
1,76.0,64.44374,11.556259155273438
1,75.99,65.761185,10.228815307617182
1,74.64,69.27695,5.363052978515626
1,69.44,80.10735,-10.667353210449221
1,60.67,72.056274,-11.386274414062498
1,36.79,62.26946,-25.479458770751954
1,0.0,40.86574,-40.86574172973633
1,-3.08,12.051948,-15.131947593688965
1,-10.06,3.1537247,-13.213724670410157
1,-10.03,3.136441,-13.166440992355346
1,-9.91,3.2110858,-13.121085796356201
1,-10.0,2.388173,-12.38817310333252
1,-4.91,28.981234,-33.891233596801754
1,-5.04,19.388426,-24.428425827026366
1,-0.06,13.807095,-13.86709457397461
1,50.0,24.727312,25.272687911987305
1,72.9,56.065037,16.834963226318365
1,105.42,73.97136,31.448640747070314
1,99.34,88.75404,10.585956420898441
1,82.29,82.98996,-0.6999597167968687
1,69.5,73.02831,-3.5283126831054688
1,12.38,66.06885,-53.68884765625
1,4.08,40.897762,-36.817762298583986
1,4.07,30.820484,-26.750484161376953
1,4.09,19.778748,-15.68874755859375
1,53.21,25.183428,28.026572189331056
1,62.56,56.494442,6.065558013916018
1,66.66,76.640884,-9.980884399414066
1,58.71,84.977684,-26.267684020996093
1,29.92,72.76787,-42.847868041992186
1,4.03,45.215473,-41.18547317504883
1,3.49,21.514841,-18.024841079711912
1,2.3,13.445334,-11.145334434509277
1,2.1,21.042501,-18.94250144958496
1,4.03,17.44582,-13.415819854736327
1,4.06,24.253536,-20.193536224365236
1,4.01,24.428976,-20.418976058959963
1,8.93,27.109013,-18.179012603759766
1,119.05,35.91234,83.13766174316406
1,79.78,93.23199,-13.451986999511718
1,114.96,86.30498,28.655022583007806
1,119.01,106.333855,12.676145324707036
1,95.07,101.55193,-6.481933288574226
1,95.05,86.24347,8.806530761718747
1,77.27,80.01061,-2.7406124877929727
1,75.02,68.50488,6.515117187499996
1,71.05,70.61979,0.4302108764648409
1,68.9,71.46057,-2.5605712890624943
1,68.93,68.053154,0.8768460083007881
1,74.84,78.557396,-3.7173959350585903
1,84.49,90.589775,-6.099775085449224
1,109.12,104.710144,4.4098559570312545
1,118.99,114.99646,3.993540039062495
1,108.64,110.16878,-1.528777465820312
1,90.06,94.93186,-4.871861877441404
1,82.37,82.9711,-0.6010998535156205
1,71.64,75.06809,-3.4280923461914057
1,67.72,68.65609,-0.9360897827148449
1,60.54,67.322395,-6.782395324707032
1,62.19,65.08762,-2.8976235961914085
1,71.27,80.14966,-8.879658203125004
1,78.93,89.36055,-10.430549926757806
1,91.86,106.5561,-14.696098937988282
1,95.62,112.32013,-16.700129394531245
1,121.9,115.886314,6.013685607910162
1,150.85,126.4549,24.395097351074213
1,122.75,130.96927,-8.219268798828125
1,94.97,115.40493,-20.434930114746095
1,87.5,92.89432,-5.394317626953125
1,85.92,83.01443,2.905572814941408
1,81.42,83.831154,-2.4111538696289045
1,74.2,83.59486,-9.394856262207028
1,79.79,80.16303,-0.373032531738275
1,88.57,93.84482,-5.274818115234382
1,91.69,103.8014,-12.111399230957034
1,113.84,113.40524,0.4347570800781284
1,118.55,126.21515,-7.665148925781253
1,104.18,119.529816,-15.349815673828118
1,86.41,103.62435,-17.214351501464847
1,66.92,88.74222,-21.822218017578123
1,47.93,75.612045,-27.682045288085938
1,32.4,72.93889,-40.53888854980469
1,28.49,59.281036,-30.791036376953127
1,49.45,55.087727,-5.637726593017575
1,77.13,136.54094,-59.41093933105469
1,19.67,72.255226,-52.585226135253905
1,82.39,52.941975,29.448025360107422
1,82.4,79.92711,2.472891235351568
1,119.03,97.5909,21.43910339355469
1,88.18,121.22834,-33.048340148925774
1,82.4,97.18682,-14.786820983886713
1,95.09,83.50554,11.584461059570316
1,91.76,79.36921,12.390790710449224
1,84.15,83.18748,0.9625228881835994
1,74.3,83.17175,-8.871752929687503
1,70.1,67.59496,2.5050369262695256
1,66.56,67.489914,-0.9299139404296852
1,67.68,72.360275,-4.680275268554681
1,79.97,81.01974,-1.0497372436523449
1,96.26,103.07193,-6.81192993164062
1,107.88,114.564026,-6.6840258789062545
1,99.07,109.52215,-10.452148132324226
1,87.3,91.82577,-4.525767517089847
1,68.19,82.56407,-14.37407165527344
1,59.92,69.06699,-9.146993713378905
1,39.32,70.38012,-31.06011932373047
1,9.35,61.335983,-51.985983276367186
1,15.28,41.349133,-26.069132537841796
1,77.04,39.318348,37.7216520690918
1,67.38,70.674446,-3.294446105957036
1,96.06,87.94652,8.113482055664065
1,81.1,111.07316,-29.973158264160162
1,87.94,106.87002,-18.930018005371096
1,114.2,106.813194,7.386805725097659
1,103.43,106.65964,-3.229637451171868
1,95.41,94.30607,1.1039315795898403
1,86.53,88.18803,-1.6580264282226551
1,81.58,82.636444,-1.0564440917968767
1,77.49,80.56349,-3.0734918212890676
1,79.6,79.13134,0.46865997314452557
1,75.56,73.481865,2.0781350708007835
1,80.25,79.08526,1.1647415161132812
1,89.64,90.940544,-1.3005441284179682
1,115.94,116.3759,-0.4359002685546898
1,118.44,125.48758,-7.047579345703127
1,93.89,118.33914,-24.449141845703124
1,84.37,95.79523,-11.425227050781245
1,72.09,78.29746,-6.207462463378903
1,63.15,65.49262,-2.3426223754882827
1,56.06,61.48388,-5.4238790893554665
1,42.61,58.495083,-15.88508285522461
1,36.82,59.469383,-22.649383239746093
1,44.9,67.77743,-22.877427673339845
1,58.27,63.0389,-4.768898468017575
1,76.62,91.134476,-14.514475708007808
1,85.95,100.18734,-14.237339782714841
1,100.83,106.85811,-6.028108520507814
1,110.5,112.419,-1.9189987182617188
1,101.31,108.2831,-6.97309631347656
1,90.34,99.6154,-9.275402221679684
1,85.06,89.66533,-4.605328979492185
1,82.91,85.22914,-2.319141235351566
1,78.37,83.61114,-5.241137390136714
1,75.92,84.29998,-8.379980163574217
1,73.4,80.51292,-7.112916564941401
1,78.78,80.069046,-1.2890460205078114
1,76.75,84.58221,-7.832206726074219
1,77.61,88.29055,-10.680550231933594
1,73.63,89.09782,-15.46781646728516
1,70.0,79.881355,-9.881355285644531
1,59.97,70.97286,-11.002862243652345
1,25.62,56.686413,-31.066412811279296
1,6.23,36.669033,-30.43903305053711
1,2.59,23.798878,-21.208877716064453
1,2.22,17.022062,-14.802062301635742
1,1.78,18.283096,-16.50309631347656
1,1.61,27.837587,-26.227587356567383
1,5.38,28.913113,-23.53311264038086
1,44.56,42.96501,1.5949884033203148
1,75.0,63.958595,11.041404724121094
1,82.93,84.71332,-1.7833178710937432
1,92.62,96.962494,-4.3424938964843705
1,92.62,94.67067,-2.050669555664058
1,85.78,87.61857,-1.8385684204101551
1,79.22,82.85509,-3.6350872802734386
1,79.17,81.019424,-1.8494244384765608
1,73.1,83.63597,-10.535971069335943
1,70.77,79.49266,-8.722660522460941
1,69.93,72.267136,-2.3371356201171807
1,71.39,73.43006,-2.0400613403320307
1,70.5,75.612114,-5.112113952636719
1,67.41,77.61137,-10.20136627197266
1,63.21,73.46957,-10.259566345214843
1,49.59,63.31869,-13.728691253662106
1,18.73,48.166523,-29.436522979736328
1,8.22,26.879005,-18.659005432128907
1,4.49,16.311308,-11.821307907104492
1,4.06,13.537762,-9.477761688232423
1,3.63,13.958749,-10.328748817443849
1,3.05,16.813747,-13.763747406005859
1,3.0,22.138733,-19.13873291015625
1,5.01,22.226328,-17.216327896118166
1,29.49,32.24872,-2.7587182617187516
1,78.21,54.128822,24.081177673339837
1,99.19,83.15751,16.03249114990234
1,109.79,98.92955,10.860449829101569
1,102.6,100.858894,1.741105651855463
1,99.0,94.47779,4.522209167480469
1,86.98,91.70744,-4.7274432373046835
1,78.71,80.792725,-2.0827246093750063
1,71.1,78.903076,-7.803076171875006
1,70.07,75.32215,-5.252151184082038
1,70.8,70.05278,0.7472198486328097
1,73.81,85.472466,-11.662465515136716
1,87.53,95.3925,-7.862501831054686
1,116.11,105.8516,10.258399353027343
1,115.07,118.7331,-3.663100891113288
1,99.95,110.77581,-10.825810241699216
1,86.37,92.83639,-6.466387634277339
1,80.13,80.16635,-0.03635131835937955
1,70.08,76.25479,-6.174791259765627
1,80.2,73.8082,6.391802978515628
1,80.15,79.61787,0.5321334838867244
1,80.15,84.40368,-4.253678894042963
1,80.16,92.39094,-12.230937805175785
1,78.73,95.74431,-17.014308471679684
1,91.04,119.90705,-28.867051086425775
1,100.76,122.21392,-21.453920593261714
1,133.63,125.760826,7.869173889160152
