utc,gas_lag_1d,gas_lag_2d,gas_lag_7d,gas_lag_14d,gas_lag_30d,gas_rolling_mean_7d,gas_rolling_mean_14d,gas_rolling_mean_30d
2025-07-14 02:00:00,35.486694444444446,35.52236111111111,33.670833333333334,32.96425,37.89833333333333,34.732830605158725,34.089372271825404,35.98511695601852
2025-07-14 03:00:00,35.48520833333333,35.520875000000004,33.695750000000004,32.997375000000005,37.8985,34.74419097222223,34.096908234126985,35.98177071759259
2025-07-14 04:00:00,35.48372222222222,35.51938888888889,33.720666666666666,33.0305,37.898666666666664,34.75552992724868,34.10444758597883,35.978422183641975
2025-07-14 05:00:00,35.48223611111111,35.51790277777778,33.745583333333336,33.063625,37.89883333333333,34.76684747023809,34.11199032738095,35.975071354166666
2025-07-14 06:00:00,35.48075,35.516416666666665,33.7705,33.09675,37.899,34.77814360119048,34.119536458333336,35.97171822916667
2025-07-14 07:00:00,35.47926388888889,35.51493055555556,33.79541666666667,33.129875,37.899166666666666,34.78941832010582,34.12708597883598,35.96836280864198
2025-07-14 08:00:00,35.47777777777778,35.513444444444445,33.82033333333334,33.163000000000004,37.89933333333333,34.80067162698413,34.13463888888889,35.96500509259259
2025-07-14 09:00:00,35.47629166666667,35.51195833333333,33.84525,33.196125,37.899499999999996,34.8119035218254,34.14219518849207,35.96164508101852
2025-07-14 10:00:00,35.474805555555555,35.51047222222222,33.87016666666667,33.22925,37.89966666666667,34.82311400462963,34.149754877645506,35.958282773919755
2025-07-14 11:00:00,35.47331944444444,35.50898611111111,33.89508333333333,33.262375,37.89983333333333,34.834303075396825,34.15731795634921,35.9549181712963
2025-07-14 12:00:00,35.471833333333336,35.5075,33.92,33.295500000000004,37.9,34.845470734126984,34.16488442460317,35.951551273148155
2025-07-14 13:00:00,35.47034722222222,35.50601388888889,33.94491666666667,33.328625,37.900166666666664,34.856616980820114,34.17245428240741,35.94818207947531
2025-07-14 14:00:00,35.46886111111111,35.50452777777778,33.969833333333334,33.36175,37.90033333333333,34.867741815476194,34.18002752976191,35.94481059027778
2025-07-14 15:00:00,35.467375000000004,35.50304166666667,33.99475,33.394875,37.9005,34.878845238095245,34.18760416666667,35.941436805555554
2025-07-14 16:00:00,35.46588888888889,35.501555555555555,34.019666666666666,33.428,37.900666666666666,34.889927248677246,34.1951841931217,35.938060725308645
2025-07-14 17:00:00,35.46440277777778,35.50006944444444,34.044583333333335,33.461125,37.90083333333333,34.900987847222225,34.20276760912699,35.934682349537034
2025-07-14 18:00:00,35.462916666666665,35.498583333333336,34.069500000000005,33.49425,37.900999999999996,34.912027033730155,34.210354414682534,35.931301678240736
2025-07-14 19:00:00,35.46143055555556,35.49709722222222,34.09441666666667,33.527375,37.90116666666667,34.92304480820106,34.21794460978836,35.92791871141975
2025-07-14 20:00:00,35.459944444444446,35.49561111111111,34.11933333333334,33.5605,37.90133333333333,34.93404117063493,34.22553819444445,35.924533449074076
2025-07-14 21:00:00,35.45845833333333,35.494125,34.14425,33.593624999999996,37.9015,34.94501612103175,34.23313516865079,35.9211458912037
2025-07-14 22:00:00,35.45697222222222,35.49263888888889,34.16916666666667,33.62675,37.901666666666664,34.955969659391535,34.240735532407406,35.917756037808644
2025-07-14 23:00:00,35.455486111111114,35.49115277777778,34.19408333333333,33.659875,37.90183333333333,34.966901785714285,34.24833928571428,35.91436388888889
2025-07-15 00:00:00,35.454,35.489666666666665,34.219,33.693,37.902,34.9778125,34.255946428571434,35.91096944444445
2025-07-15 01:00:00,35.41195833333333,35.48818055555556,34.222541666666665,33.68875,37.902166666666666,34.98832465277778,34.26332986111111,35.90751637731481
2025-07-15 02:00:00,35.36991666666667,35.486694444444446,34.226083333333335,33.6845,37.90233333333333,34.99843824404762,34.27048958333334,35.9040046875
2025-07-15 03:00:00,35.327875,35.48520833333333,34.229625,33.68025,37.902499999999996,35.008153273809526,34.27742559523809,35.900434374999996
2025-07-15 04:00:00,35.285833333333336,35.48372222222222,34.23316666666667,33.676,37.90266666666667,35.0174697420635,34.2841378968254,35.89680543981482
2025-07-15 05:00:00,35.24379166666667,35.48223611111111,34.23670833333333,33.671749999999996,37.902833333333334,35.026387648809525,34.290626488095235,35.89311788194445
2025-07-15 06:00:00,35.201750000000004,35.48075,34.24025,33.6675,37.903,35.03490699404762,34.296891369047614,35.88937170138889
2025-07-15 07:00:00,35.159708333333334,35.47926388888889,34.24379166666667,33.66325,37.903166666666664,35.04302777777778,34.302932539682544,35.88556689814815
2025-07-15 08:00:00,35.117666666666665,35.47777777777778,34.24733333333334,33.659,37.90333333333333,35.05075,34.308749999999996,35.88170347222222
2025-07-15 09:00:00,35.075625,35.47629166666667,34.250875,33.65475,37.9035,35.058073660714285,34.31434375,35.87778142361111
2025-07-15 10:00:00,35.03358333333333,35.474805555555555,34.25441666666667,33.6505,37.903666666666666,35.064998759920634,34.31971378968254,35.873800752314814
2025-07-15 11:00:00,34.99154166666667,35.47331944444444,34.257958333333335,33.64625,37.90383333333333,35.071525297619054,34.32486011904762,35.869761458333336
2025-07-15 12:00:00,34.9495,35.471833333333336,34.2615,33.641999999999996,37.903999999999996,35.077653273809524,34.32978273809524,35.86566354166667
2025-07-15 13:00:00,34.90745833333333,35.47034722222222,34.26504166666667,33.63775,37.90416666666667,35.083382688492065,34.334481646825395,35.861507002314816
2025-07-15 14:00:00,34.86541666666667,35.46886111111111,34.26858333333333,33.6335,37.904333333333334,35.088713541666664,34.3389568452381,35.857291840277774
2025-07-15 15:00:00,34.823375,35.467375000000004,34.272125,33.62925,37.9045,35.09364583333333,34.34320833333334,35.85301805555555
2025-07-15 16:00:00,34.781333333333336,35.46588888888889,34.275666666666666,33.625,37.904666666666664,35.09817956349206,34.347236111111116,35.84868564814815
2025-07-15 17:00:00,34.73929166666667,35.46440277777778,34.27920833333334,33.62075,37.90483333333333,35.10231473214286,34.351040178571424,35.84429461805556
2025-07-15 18:00:00,34.69725,35.462916666666665,34.28275,33.6165,37.905,35.10605133928571,34.35462053571429,35.83984496527778
2025-07-15 19:00:00,34.655208333333334,35.46143055555556,34.28629166666667,33.61225,37.905166666666666,35.10938938492064,34.357977182539685,35.83533668981482
2025-07-15 20:00:00,34.613166666666665,35.459944444444446,34.289833333333334,33.608000000000004,37.90533333333333,35.11232886904762,34.36111011904762,35.83076979166667
2025-07-15 21:00:00,34.571125,35.45845833333333,34.293375000000005,33.60375,37.905499999999996,35.11486979166667,34.3640193452381,35.82614427083333
2025-07-15 22:00:00,34.52908333333333,35.45697222222222,34.29691666666667,33.5995,37.90566666666667,35.11701215277778,34.36670486111111,35.821460127314815
2025-07-15 23:00:00,34.48704166666667,35.455486111111114,34.30045833333334,33.59525,37.905833333333334,35.11875595238095,34.36916666666667,35.81671736111112
2025-07-16 00:00:00,34.445,35.454,34.304,33.591,37.906,35.12010119047619,34.37140476190476,35.811915972222224
2025-07-16 01:00:00,34.460166666666666,35.41195833333333,34.34008333333333,33.59225,37.96445833333333,35.121515625,34.373700644841264,35.80713541666667
2025-07-16 02:00:00,34.47533333333333,35.36991666666667,34.37616666666667,33.5935,38.02291666666667,35.12299925595238,34.37605431547619,35.80237569444444
2025-07-16 03:00:00,34.4905,35.327875,34.41225,33.594750000000005,38.081375,35.124552083333334,34.37846577380952,35.797636805555555
