utc,wind_LT,solar_LT,wind_LV,solar_LV,wind_EE,solar_EE,wind_FI,solar_FI,wind_SE,solar_SE,wind_NO,solar_NO,wind_PL,solar_PL
2023-01-01 00:00:00,41.7,0.0,23.7,0.0,38.7,0.0,29.566666666666666,0.0,25.03333333333333,0.0,29.46666666666667,0.0,38.93333333333333,0.0
2023-01-01 01:00:00,43.3,0.0,24.5,0.0,33.9,0.0,28.566666666666666,0.0,22.599999999999998,0.0,30.0,0.0,45.5,0.0
2023-01-01 02:00:00,40.4,0.0,29.1,0.0,28.1,0.0,28.233333333333334,0.0,20.866666666666667,0.0,27.46666666666667,0.0,46.03333333333334,0.0
2023-01-01 03:00:00,35.3,0.0,28.4,0.0,24.9,0.0,27.933333333333337,0.0,18.866666666666667,0.0,27.633333333333336,0.0,46.26666666666667,0.0
2023-01-01 04:00:00,33.0,0.0,26.2,0.0,23.7,0.0,25.799999999999997,0.0,19.066666666666666,0.0,29.066666666666666,0.0,47.9,0.0
2023-01-01 05:00:00,34.8,0.0,22.3,0.0,22.1,0.0,25.96666666666667,0.0,19.76666666666667,0.0,28.566666666666666,0.0,48.0,0.0
2023-01-01 06:00:00,58.4,0.0,23.5,0.0,20.3,0.0,25.766666666666666,0.0,22.333333333333332,0.0,27.166666666666668,0.0,47.4,0.0
2023-01-01 07:00:00,58.6,0.0,20.6,0.0,17.6,0.0,24.433333333333334,0.0,20.666666666666668,0.0,29.066666666666663,0.0,46.79999999999999,0.0
2023-01-01 08:00:00,61.7,2.0,19.4,3.0,14.8,3.0,25.03333333333333,0.0,19.400000000000002,0.0,29.266666666666666,0.0,47.166666666666664,23.666666666666668
2023-01-01 09:00:00,66.1,10.0,21.3,7.0,13.0,22.0,26.333333333333332,15.333333333333334,18.23333333333333,3.0,28.766666666666666,1.0,46.73333333333333,93.33333333333333
2023-01-01 10:00:00,65.1,47.0,20.6,7.0,15.0,40.0,26.7,46.666666666666664,18.833333333333332,14.333333333333334,28.76666666666667,10.333333333333334,43.833333333333336,140.33333333333334
2023-01-01 11:00:00,64.2,41.0,17.9,15.0,14.8,53.0,26.366666666666664,62.333333333333336,17.233333333333334,24.666666666666668,28.03333333333333,23.333333333333332,44.333333333333336,171.66666666666666
2023-01-01 12:00:00,56.3,27.0,13.7,7.0,13.9,43.0,27.933333333333334,52.666666666666664,18.066666666666666,23.333333333333332,27.53333333333333,27.0,43.73333333333333,165.66666666666666
2023-01-01 13:00:00,53.5,10.0,13.0,8.0,15.3,33.0,27.866666666666664,23.333333333333332,16.5,16.333333333333332,27.46666666666667,20.333333333333332,43.96666666666667,118.33333333333333
2023-01-01 14:00:00,60.2,4.0,12.8,1.0,18.4,5.0,27.8,2.0,27.733333333333334,12.0,26.3,6.333333333333333,43.5,67.66666666666667
2023-01-01 15:00:00,58.1,0.0,13.0,0.0,18.0,0.0,27.96666666666667,0.0,28.099999999999998,1.0,26.53333333333333,1.6666666666666667,40.4,9.666666666666666
2023-01-01 16:00:00,60.4,0.0,14.2,0.0,17.7,0.0,27.86666666666667,0.0,27.03333333333333,0.0,26.666666666666668,0.0,38.76666666666666,0.0
2023-01-01 17:00:00,62.0,0.0,10.3,0.0,18.0,0.0,27.7,0.0,26.833333333333332,0.0,26.5,0.0,35.03333333333333,0.0
2023-01-01 18:00:00,57.2,0.0,18.4,0.0,21.1,0.0,29.066666666666666,0.0,22.53333333333333,0.0,26.5,0.0,33.6,0.0
2023-01-01 19:00:00,54.0,0.0,13.5,0.0,22.8,0.0,27.7,0.0,25.233333333333334,0.0,28.8,0.0,31.566666666666666,0.0
2023-01-01 20:00:00,48.0,0.0,17.1,0.0,24.3,0.0,26.866666666666664,0.0,28.833333333333332,0.0,27.5,0.0,30.03333333333333,0.0
2023-01-01 21:00:00,40.7,0.0,18.0,0.0,25.7,0.0,25.2,0.0,27.900000000000002,0.0,29.2,0.0,27.066666666666666,0.0
2023-01-01 22:00:00,38.2,0.0,18.1,0.0,22.9,0.0,24.566666666666663,0.0,26.400000000000002,0.0,28.066666666666663,0.0,25.933333333333337,0.0
2023-01-01 23:00:00,36.5,0.0,15.8,0.0,21.6,0.0,24.366666666666664,0.0,27.566666666666663,0.0,27.100000000000005,0.0,25.36666666666667,0.0
2023-01-02 00:00:00,29.9,0.0,11.3,0.0,20.7,0.0,25.899999999999995,0.0,30.0,0.0,29.266666666666666,0.0,26.7,0.0
2023-01-02 01:00:00,27.4,0.0,9.5,0.0,19.6,0.0,24.833333333333332,0.0,28.2,0.0,29.03333333333333,0.0,27.633333333333336,0.0
2023-01-02 02:00:00,25.3,0.0,7.4,0.0,21.6,0.0,21.933333333333337,0.0,26.099999999999998,0.0,27.3,0.0,27.233333333333334,0.0
2023-01-02 03:00:00,20.6,0.0,5.7,0.0,20.6,0.0,21.933333333333334,0.0,25.599999999999998,0.0,25.23333333333333,0.0,25.53333333333333,0.0
2023-01-02 04:00:00,17.4,0.0,1.8,0.0,13.0,0.0,22.666666666666668,0.0,25.0,0.0,24.766666666666666,0.0,27.899999999999995,0.0
2023-01-02 05:00:00,19.7,0.0,10.0,0.0,10.5,0.0,21.233333333333334,0.0,22.666666666666668,0.0,25.366666666666664,0.0,30.3,0.0
2023-01-02 06:00:00,19.9,0.0,16.1,0.0,17.3,0.0,23.666666666666668,0.0,21.733333333333334,0.0,26.833333333333332,0.0,31.833333333333332,0.0
2023-01-02 07:00:00,25.2,0.0,23.3,0.0,16.7,0.0,23.633333333333336,0.0,20.066666666666666,0.0,28.599999999999998,0.0,34.53333333333333,0.0
2023-01-02 08:00:00,27.3,6.0,24.5,7.0,24.6,5.0,23.166666666666668,0.0,19.666666666666668,0.3333333333333333,27.866666666666664,0.0,36.7,20.333333333333332
2023-01-02 09:00:00,25.9,18.0,23.3,22.0,28.7,36.0,25.633333333333336,7.0,18.466666666666665,4.0,27.166666666666668,0.3333333333333333,36.06666666666667,58.0
2023-01-02 10:00:00,28.7,21.0,25.8,57.0,31.2,40.0,27.233333333333334,20.666666666666668,13.733333333333334,13.666666666666666,26.53333333333333,6.666666666666667,34.0,96.0
2023-01-02 11:00:00,29.5,27.0,26.8,34.0,33.5,24.0,27.633333333333336,23.666666666666668,10.799999999999999,24.333333333333332,25.5,15.0,27.566666666666666,153.33333333333334
2023-01-02 12:00:00,35.2,15.0,29.2,26.0,31.5,44.0,27.766666666666666,17.0,9.333333333333334,25.333333333333332,24.099999999999998,18.666666666666668,32.63333333333333,154.66666666666666
2023-01-02 13:00:00,38.9,13.0,29.0,22.0,34.1,24.0,26.46666666666667,8.333333333333334,6.433333333333333,19.333333333333332,21.96666666666667,14.666666666666666,32.46666666666667,100.66666666666667
2023-01-02 14:00:00,38.8,5.0,31.9,2.0,34.8,1.0,25.733333333333334,0.3333333333333333,12.066666666666668,7.333333333333333,21.53333333333333,6.0,33.53333333333334,60.666666666666664
2023-01-02 15:00:00,36.4,0.0,32.9,0.0,32.5,0.0,23.366666666666664,0.0,16.266666666666666,0.3333333333333333,22.766666666666666,1.0,33.06666666666667,9.0
2023-01-02 16:00:00,38.1,0.0,32.8,0.0,32.7,0.0,22.3,0.0,19.033333333333335,0.0,20.933333333333334,0.0,35.46666666666666,0.0
2023-01-02 17:00:00,44.3,0.0,36.0,0.0,32.6,0.0,19.766666666666666,0.0,22.333333333333332,0.0,17.566666666666666,0.0,35.666666666666664,0.0
2023-01-02 18:00:00,46.2,0.0,36.7,0.0,32.6,0.0,16.866666666666667,0.0,22.333333333333332,0.0,13.933333333333332,0.0,36.300000000000004,0.0
2023-01-02 19:00:00,43.8,0.0,35.9,0.0,31.6,0.0,15.166666666666666,0.0,22.266666666666666,0.0,19.166666666666668,0.0,38.199999999999996,0.0
2023-01-02 20:00:00,56.2,0.0,30.6,0.0,31.1,0.0,15.333333333333334,0.0,24.733333333333334,0.0,19.966666666666665,0.0,39.36666666666667,0.0
2023-01-02 21:00:00,54.4,0.0,29.5,0.0,32.2,0.0,15.833333333333334,0.0,24.566666666666666,0.0,17.133333333333336,0.0,40.766666666666666,0.0
2023-01-02 22:00:00,56.8,0.0,33.6,0.0,33.1,0.0,16.400000000000002,0.0,24.066666666666663,0.0,16.400000000000002,0.0,39.53333333333333,0.0
2023-01-02 23:00:00,55.9,0.0,37.2,0.0,30.8,0.0,17.400000000000002,0.0,21.333333333333332,0.0,16.066666666666666,0.0,39.23333333333333,0.0
2023-01-03 00:00:00,54.8,0.0,38.2,0.0,36.0,0.0,16.400000000000002,0.0,27.233333333333334,0.0,14.5,0.0,36.833333333333336,0.0
2023-01-03 01:00:00,56.5,0.0,40.1,0.0,32.1,0.0,15.533333333333333,0.0,27.766666666666666,0.0,16.46666666666667,0.0,36.733333333333334,0.0
2023-01-03 02:00:00,51.2,0.0,46.8,0.0,22.3,0.0,15.299999999999999,0.0,29.0,0.0,13.966666666666667,0.0,36.63333333333333,0.0
2023-01-03 03:00:00,50.8,0.0,46.0,0.0,26.4,0.0,17.8,0.0,27.400000000000002,0.0,15.033333333333331,0.0,36.5,0.0
2023-01-03 04:00:00,55.3,0.0,41.2,0.0,32.0,0.0,23.5,0.0,27.366666666666664,0.0,15.700000000000001,0.0,36.9,0.0
2023-01-03 05:00:00,56.9,0.0,41.9,0.0,34.2,0.0,21.933333333333337,0.0,26.066666666666663,0.0,15.4,0.0,36.199999999999996,0.0
2023-01-03 06:00:00,57.3,0.0,39.1,0.0,35.8,0.0,21.53333333333333,0.0,26.5,0.0,13.466666666666667,0.0,36.4,0.0
2023-01-03 07:00:00,54.4,0.0,40.9,0.0,34.8,0.0,21.2,0.0,25.100000000000005,0.0,12.066666666666668,0.0,35.96666666666667,0.0
2023-01-03 08:00:00,51.9,8.0,40.3,4.0,31.5,4.0,22.266666666666666,0.0,23.633333333333336,0.3333333333333333,12.033333333333333,0.0,35.43333333333333,21.333333333333332
2023-01-03 09:00:00,51.4,32.0,39.7,14.0,30.2,30.0,22.366666666666664,3.0,22.733333333333334,13.666666666666666,14.5,1.0,36.36666666666667,62.0
2023-01-03 10:00:00,44.6,78.0,42.7,12.0,29.6,45.0,20.966666666666665,10.666666666666666,22.099999999999998,37.333333333333336,15.5,13.0,36.300000000000004,125.0
2023-01-03 11:00:00,39.5,66.0,44.9,24.0,29.7,44.0,18.166666666666668,20.666666666666668,20.96666666666667,53.0,16.866666666666667,28.0,34.06666666666666,140.0
2023-01-03 12:00:00,35.5,36.0,43.0,19.0,24.7,20.0,16.833333333333332,26.333333333333332,20.8,41.333333333333336,19.133333333333333,39.333333333333336,34.3,140.66666666666666
2023-01-03 13:00:00,39.2,25.0,44.0,12.0,20.9,17.0,16.73333333333333,13.0,19.166666666666668,33.0,21.266666666666666,28.666666666666668,31.3,121.66666666666667
2023-01-03 14:00:00,39.8,9.0,44.1,2.0,17.1,1.0,15.466666666666669,1.6666666666666667,16.7,15.666666666666666,21.066666666666666,12.666666666666666,30.2,62.666666666666664
2023-01-03 15:00:00,39.0,0.0,43.3,0.0,13.7,0.0,14.833333333333334,0.0,16.400000000000002,1.6666666666666667,21.5,3.6666666666666665,28.933333333333337,10.666666666666666
2023-01-03 16:00:00,38.8,0.0,43.2,0.0,10.2,0.0,17.5,0.0,17.233333333333334,0.0,22.066666666666666,0.0,26.0,0.0
2023-01-03 17:00:00,36.6,0.0,41.1,0.0,8.4,0.0,18.666666666666668,0.0,17.733333333333334,0.0,22.233333333333334,0.0,24.933333333333334,0.0
2023-01-03 18:00:00,34.5,0.0,39.1,0.0,7.8,0.0,19.333333333333332,0.0,18.333333333333332,0.0,23.266666666666666,0.0,23.666666666666668,0.0
2023-01-03 19:00:00,34.0,0.0,36.4,0.0,12.9,0.0,19.533333333333335,0.0,17.400000000000002,0.0,24.53333333333333,0.0,23.133333333333336,0.0
2023-01-03 20:00:00,30.9,0.0,34.9,0.0,21.0,0.0,19.4,0.0,17.366666666666664,0.0,24.166666666666668,0.0,22.933333333333334,0.0
2023-01-03 21:00:00,29.6,0.0,34.8,0.0,28.0,0.0,20.333333333333332,0.0,15.666666666666666,0.0,25.033333333333335,0.0,23.099999999999998,0.0
2023-01-03 22:00:00,27.4,0.0,33.7,0.0,29.0,0.0,19.066666666666666,0.0,12.966666666666667,0.0,26.63333333333333,0.0,23.53333333333333,0.0
2023-01-03 23:00:00,25.5,0.0,33.9,0.0,30.8,0.0,19.36666666666667,0.0,10.4,0.0,29.633333333333336,0.0,21.266666666666666,0.0
2023-01-04 00:00:00,23.1,0.0,31.8,0.0,33.5,0.0,18.366666666666667,0.0,13.399999999999999,0.0,31.633333333333336,0.0,22.566666666666666,0.0
2023-01-04 01:00:00,22.3,0.0,30.4,0.0,31.9,0.0,18.966666666666665,0.0,16.133333333333333,0.0,36.166666666666664,0.0,22.066666666666666,0.0
2023-01-04 02:00:00,21.4,0.0,28.5,0.0,30.0,0.0,19.233333333333334,0.0,16.866666666666667,0.0,34.06666666666667,0.0,21.366666666666664,0.0
2023-01-04 03:00:00,17.0,0.0,26.0,0.0,29.8,0.0,19.1,0.0,18.400000000000002,0.0,36.5,0.0,22.099999999999998,0.0
2023-01-04 04:00:00,16.2,0.0,25.2,0.0,28.5,0.0,18.53333333333333,0.0,21.166666666666668,0.0,39.333333333333336,0.0,23.76666666666667,0.0
2023-01-04 05:00:00,16.6,0.0,24.6,0.0,26.3,0.0,17.833333333333336,0.0,22.433333333333334,0.0,41.26666666666667,0.0,24.0,0.0
2023-01-04 06:00:00,14.7,0.0,23.1,0.0,24.6,0.0,17.7,0.0,24.533333333333335,0.0,42.76666666666667,0.0,27.599999999999998,0.0
2023-01-04 07:00:00,16.1,0.0,22.1,0.0,21.7,0.0,17.3,0.0,25.766666666666666,0.0,43.400000000000006,0.0,30.733333333333334,0.0
2023-01-04 08:00:00,22.7,11.0,25.6,14.0,15.8,2.0,15.733333333333334,0.0,29.100000000000005,0.0,43.76666666666667,0.0,31.900000000000002,24.666666666666668
2023-01-04 09:00:00,25.8,35.0,23.0,49.0,11.5,25.0,15.966666666666669,9.333333333333334,30.933333333333337,3.0,45.53333333333333,0.3333333333333333,34.36666666666667,80.33333333333333
2023-01-04 10:00:00,29.4,47.0,21.5,97.0,9.9,48.0,16.933333333333334,26.0,31.099999999999998,6.666666666666667,46.300000000000004,5.333333333333333,36.9,108.33333333333333
2023-01-04 11:00:00,32.3,43.0,19.3,61.0,9.0,68.0,18.033333333333335,36.0,30.400000000000002,8.666666666666666,46.13333333333333,15.666666666666666,39.199999999999996,98.0
2023-01-04 12:00:00,31.9,32.0,17.0,43.0,4.3,59.0,15.333333333333334,25.666666666666668,30.600000000000005,12.0,41.699999999999996,20.666666666666668,40.333333333333336,75.33333333333333
2023-01-04 13:00:00,36.1,14.0,10.0,26.0,10.2,22.0,17.466666666666665,9.666666666666666,27.8,8.0,44.03333333333333,11.333333333333334,39.36666666666667,40.0
2023-01-04 14:00:00,40.7,6.0,14.1,6.0,16.6,4.0,19.066666666666666,1.0,27.0,4.666666666666667,45.333333333333336,6.0,42.4,12.0
2023-01-04 15:00:00,41.9,0.0,17.2,0.0,20.1,0.0,22.433333333333337,0.0,23.433333333333337,0.3333333333333333,46.666666666666664,1.6666666666666667,44.76666666666667,3.3333333333333335
2023-01-04 16:00:00,41.3,0.0,21.5,0.0,22.5,0.0,22.3,0.0,19.866666666666667,0.0,44.5,0.0,43.96666666666666,0.0
2023-01-04 17:00:00,42.0,0.0,24.2,0.0,25.2,0.0,21.433333333333334,0.0,19.166666666666668,0.0,45.833333333333336,0.0,47.26666666666667,0.0
2023-01-04 18:00:00,41.8,0.0,28.7,0.0,28.8,0.0,23.599999999999998,0.0,19.7,0.0,43.73333333333333,0.0,45.633333333333326,0.0
2023-01-04 19:00:00,37.2,0.0,31.7,0.0,31.8,0.0,25.366666666666664,0.0,21.96666666666667,0.0,41.56666666666667,0.0,46.56666666666666,0.0
2023-01-04 20:00:00,35.1,0.0,34.3,0.0,33.8,0.0,27.2,0.0,23.166666666666668,0.0,40.699999999999996,0.0,46.73333333333333,0.0
2023-01-04 21:00:00,32.4,0.0,34.8,0.0,38.5,0.0,27.400000000000002,0.0,23.933333333333337,0.0,40.199999999999996,0.0,46.56666666666666,0.0
2023-01-04 22:00:00,27.9,0.0,36.7,0.0,38.2,0.0,28.7,0.0,20.133333333333336,0.0,36.0,0.0,45.86666666666667,0.0
2023-01-04 23:00:00,21.9,0.0,38.4,0.0,38.7,0.0,30.599999999999998,0.0,16.099999999999998,0.0,32.300000000000004,0.0,45.43333333333333,0.0
2023-01-05 00:00:00,26.4,0.0,38.9,0.0,39.8,0.0,29.599999999999998,0.0,11.933333333333332,0.0,32.46666666666667,0.0,46.76666666666667,0.0
2023-01-05 01:00:00,31.5,0.0,39.8,0.0,41.1,0.0,30.23333333333333,0.0,16.633333333333336,0.0,30.633333333333336,0.0,48.96666666666667,0.0
2023-01-05 02:00:00,24.0,0.0,41.4,0.0,43.3,0.0,30.866666666666664,0.0,25.866666666666664,0.0,28.5,0.0,48.56666666666666,0.0
2023-01-05 03:00:00,23.3,0.0,42.9,0.0,41.0,0.0,31.333333333333332,0.0,25.166666666666668,0.0,25.599999999999998,0.0,44.333333333333336,0.0
2023-01-05 04:00:00,22.2,0.0,41.9,0.0,41.3,0.0,31.666666666666668,0.0,28.100000000000005,0.0,27.23333333333333,0.0,49.833333333333336,0.0
2023-01-05 05:00:00,12.7,0.0,41.1,0.0,42.5,0.0,31.600000000000005,0.0,31.333333333333332,0.0,28.86666666666667,0.0,47.833333333333336,0.0
2023-01-05 06:00:00,16.6,0.0,41.1,0.0,42.6,0.0,30.433333333333334,0.0,29.46666666666667,0.0,29.600000000000005,0.0,46.833333333333336,0.0
2023-01-05 07:00:00,26.6,0.0,41.9,0.0,40.8,0.0,30.53333333333333,0.0,31.133333333333336,0.0,30.733333333333338,0.0,45.199999999999996,0.0
2023-01-05 08:00:00,29.2,3.0,40.9,11.0,41.2,7.0,29.03333333333333,0.0,32.4,0.3333333333333333,31.100000000000005,0.0,45.43333333333334,11.666666666666666
2023-01-05 09:00:00,31.7,11.0,37.6,40.0,38.9,54.0,28.066666666666663,12.666666666666666,32.699999999999996,6.333333333333333,31.63333333333333,0.3333333333333333,45.4,41.666666666666664
2023-01-05 10:00:00,33.5,17.0,33.9,59.0,37.9,94.0,26.7,33.666666666666664,32.23333333333333,15.666666666666666,31.5,7.0,46.63333333333333,98.33333333333333
2023-01-05 11:00:00,36.2,19.0,33.9,105.0,34.2,103.0,25.833333333333332,44.333333333333336,29.666666666666668,25.0,32.300000000000004,17.0,45.333333333333336,94.66666666666667
2023-01-05 12:00:00,30.2,20.0,33.4,115.0,30.9,105.0,25.2,43.666666666666664,27.133333333333336,29.666666666666668,32.43333333333333,18.0,47.13333333333333,113.0
2023-01-05 13:00:00,31.7,15.0,38.3,77.0,33.3,57.0,24.400000000000002,22.0,26.233333333333334,25.0,32.166666666666664,11.333333333333334,48.0,81.0
2023-01-05 14:00:00,36.2,7.0,35.6,17.0,35.8,6.0,24.233333333333334,2.6666666666666665,23.633333333333336,8.333333333333334,34.233333333333334,4.666666666666667,45.699999999999996,37.0
2023-01-05 15:00:00,36.2,0.0,35.2,0.0,36.1,0.0,22.900000000000002,0.0,23.633333333333336,1.0,33.73333333333333,0.6666666666666666,49.06666666666666,8.666666666666666
2023-01-05 16:00:00,39.5,0.0,34.4,0.0,33.8,0.0,21.03333333333333,0.0,24.233333333333334,0.0,33.833333333333336,0.0,47.0,0.0
2023-01-05 17:00:00,36.9,0.0,32.1,0.0,32.7,0.0,21.466666666666665,0.0,24.53333333333333,0.0,34.333333333333336,0.0,44.333333333333336,0.0
2023-01-05 18:00:00,35.3,0.0,31.1,0.0,29.0,0.0,21.0,0.0,24.3,0.0,34.96666666666666,0.0,42.56666666666667,0.0
2023-01-05 19:00:00,33.4,0.0,27.3,0.0,23.4,0.0,20.833333333333332,0.0,23.166666666666668,0.0,36.2,0.0,42.0,0.0
2023-01-05 20:00:00,31.6,0.0,25.0,0.0,19.6,0.0,20.466666666666665,0.0,23.566666666666666,0.0,37.53333333333334,0.0,39.43333333333333,0.0
2023-01-05 21:00:00,28.8,0.0,24.1,0.0,21.5,0.0,19.23333333333333,0.0,24.100000000000005,0.0,38.333333333333336,0.0,36.300000000000004,0.0
2023-01-05 22:00:00,27.3,0.0,23.3,0.0,25.8,0.0,18.599999999999998,0.0,25.333333333333332,0.0,38.96666666666666,0.0,33.4,0.0
2023-01-05 23:00:00,25.7,0.0,22.3,0.0,24.6,0.0,18.766666666666666,0.0,24.400000000000002,0.0,40.53333333333333,0.0,31.399999999999995,0.0
2023-01-06 00:00:00,23.2,0.0,23.1,0.0,21.7,0.0,16.599999999999998,0.0,24.133333333333336,0.0,40.0,0.0,28.8,0.0
2023-01-06 01:00:00,21.4,0.0,22.8,0.0,19.9,0.0,14.533333333333333,0.0,25.26666666666667,0.0,41.23333333333333,0.0,26.53333333333333,0.0
2023-01-06 02:00:00,21.2,0.0,23.3,0.0,14.6,0.0,14.666666666666666,0.0,24.866666666666664,0.0,42.93333333333333,0.0,23.833333333333332,0.0
2023-01-06 03:00:00,20.4,0.0,22.5,0.0,9.4,0.0,14.5,0.0,27.233333333333334,0.0,44.300000000000004,0.0,19.7,0.0
2023-01-06 04:00:00,19.4,0.0,21.4,0.0,7.1,0.0,14.699999999999998,0.0,30.0,0.0,45.26666666666666,0.0,16.0,0.0
2023-01-06 05:00:00,19.7,0.0,19.6,0.0,6.1,0.0,13.233333333333334,0.0,33.666666666666664,0.0,44.73333333333333,0.0,11.433333333333332,0.0
2023-01-06 06:00:00,19.6,0.0,19.2,0.0,4.8,0.0,12.433333333333332,0.0,36.266666666666666,0.0,44.43333333333334,0.0,8.666666666666666,0.0
2023-01-06 07:00:00,23.1,0.0,14.7,0.0,1.8,0.0,14.166666666666666,0.0,37.36666666666667,0.0,40.833333333333336,0.0,9.133333333333335,0.0
2023-01-06 08:00:00,22.7,19.0,17.9,24.0,3.9,8.0,15.233333333333334,0.0,39.733333333333334,0.3333333333333333,41.699999999999996,0.0,14.333333333333334,12.666666666666666
2023-01-06 09:00:00,20.7,69.0,13.6,90.0,5.7,60.0,15.933333333333332,14.666666666666666,41.46666666666666,4.0,40.833333333333336,0.6666666666666666,16.5,45.666666666666664
2023-01-06 10:00:00,21.4,99.0,13.1,141.0,9.4,103.0,16.03333333333333,38.333333333333336,42.9,11.333333333333334,39.1,8.333333333333334,17.333333333333332,84.33333333333333
2023-01-06 11:00:00,19.0,99.0,12.6,158.0,12.8,124.0,17.5,51.0,41.26666666666666,16.666666666666668,38.96666666666667,21.333333333333332,19.3,88.33333333333333
2023-01-06 12:00:00,22.7,85.0,13.0,138.0,13.6,110.0,18.2,42.666666666666664,40.233333333333334,19.666666666666668,35.63333333333333,27.333333333333332,22.03333333333333,67.66666666666667
2023-01-06 13:00:00,24.3,55.0,13.7,84.0,18.7,60.0,17.366666666666667,17.0,38.5,13.333333333333334,36.7,15.666666666666666,25.3,40.0
2023-01-06 14:00:00,28.7,24.0,17.8,19.0,21.4,10.0,20.866666666666667,2.3333333333333335,37.36666666666667,6.0,35.76666666666667,3.0,25.96666666666667,47.666666666666664
2023-01-06 15:00:00,32.6,0.0,21.6,0.0,25.8,0.0,22.233333333333334,0.0,35.49999999999999,0.3333333333333333,34.1,0.3333333333333333,27.133333333333336,3.3333333333333335
2023-01-06 16:00:00,34.0,0.0,24.8,0.0,28.0,0.0,23.433333333333337,0.0,34.0,0.0,31.766666666666666,0.0,28.666666666666668,0.0
2023-01-06 17:00:00,35.6,0.0,24.5,0.0,29.0,0.0,23.76666666666667,0.0,31.333333333333332,0.0,31.46666666666667,0.0,30.96666666666667,0.0
2023-01-06 18:00:00,32.6,0.0,27.6,0.0,30.6,0.0,26.0,0.0,28.26666666666667,0.0,32.666666666666664,0.0,32.9,0.0
2023-01-06 19:00:00,35.2,0.0,27.8,0.0,31.8,0.0,27.566666666666666,0.0,28.2,0.0,36.63333333333333,0.0,33.5,0.0
2023-01-06 20:00:00,35.5,0.0,27.4,0.0,34.1,0.0,28.0,0.0,28.233333333333334,0.0,36.4,0.0,33.43333333333333,0.0
2023-01-06 21:00:00,35.6,0.0,27.8,0.0,33.9,0.0,27.7,0.0,28.7,0.0,34.0,0.0,30.166666666666668,0.0
2023-01-06 22:00:00,36.3,0.0,30.5,0.0,35.1,0.0,29.100000000000005,0.0,30.2,0.0,32.7,0.0,28.733333333333334,0.0
2023-01-06 23:00:00,37.0,0.0,31.9,0.0,38.1,0.0,30.5,0.0,31.333333333333332,0.0,31.833333333333332,0.0,30.23333333333333,0.0
2023-01-07 00:00:00,35.8,0.0,33.5,0.0,37.4,0.0,30.900000000000002,0.0,26.7,0.0,32.3,0.0,29.3,0.0
2023-01-07 01:00:00,36.4,0.0,30.9,0.0,36.7,0.0,31.900000000000002,0.0,26.666666666666668,0.0,30.3,0.0,26.433333333333334,0.0
2023-01-07 02:00:00,35.8,0.0,28.2,0.0,36.4,0.0,33.233333333333334,0.0,26.566666666666663,0.0,28.733333333333334,0.0,23.099999999999998,0.0
2023-01-07 03:00:00,33.9,0.0,26.8,0.0,38.9,0.0,34.300000000000004,0.0,26.400000000000002,0.0,29.066666666666666,0.0,21.733333333333334,0.0
2023-01-07 04:00:00,31.1,0.0,30.3,0.0,37.9,0.0,33.1,0.0,24.46666666666667,0.0,29.03333333333333,0.0,20.0,0.0
2023-01-07 05:00:00,32.8,0.0,30.4,0.0,39.3,0.0,33.13333333333333,0.0,22.53333333333333,0.0,29.266666666666666,0.0,17.933333333333334,0.0
2023-01-07 06:00:00,32.4,0.0,29.6,0.0,38.2,0.0,33.8,0.0,23.133333333333336,0.0,29.433333333333334,0.0,18.400000000000002,0.0
2023-01-07 07:00:00,29.2,0.0,28.9,0.0,42.4,0.0,33.93333333333333,0.0,22.233333333333334,0.0,30.3,0.0,22.0,0.0
2023-01-07 08:00:00,31.1,6.0,31.3,15.0,39.3,6.0,34.03333333333333,0.0,23.700000000000003,0.6666666666666666,31.400000000000002,0.0,22.3,9.0
2023-01-07 09:00:00,27.3,26.0,31.1,57.0,33.7,40.0,34.06666666666666,8.666666666666666,24.166666666666668,10.0,32.73333333333333,0.6666666666666666,19.0,44.333333333333336
2023-01-07 10:00:00,24.0,48.0,31.1,91.0,32.9,69.0,33.699999999999996,19.666666666666668,23.7,26.0,32.9,2.6666666666666665,16.400000000000002,100.0
2023-01-07 11:00:00,23.7,70.0,31.8,109.0,30.4,81.0,34.0,27.666666666666668,22.600000000000005,47.333333333333336,32.86666666666667,8.333333333333334,15.100000000000001,173.33333333333334
2023-01-07 12:00:00,19.0,74.0,31.1,99.0,31.4,95.0,34.733333333333334,25.666666666666668,21.733333333333334,31.666666666666668,33.233333333333334,16.666666666666668,14.233333333333333,167.33333333333334
2023-01-07 13:00:00,19.4,51.0,29.1,63.0,35.7,55.0,34.300000000000004,7.333333333333333,24.566666666666666,26.0,33.0,12.0,14.9,146.66666666666666
2023-01-07 14:00:00,20.3,17.0,36.9,17.0,35.8,10.0,33.833333333333336,1.0,26.366666666666664,10.666666666666666,34.76666666666667,3.6666666666666665,17.73333333333333,64.66666666666667
2023-01-07 15:00:00,22.7,1.0,35.7,0.0,37.4,0.0,34.5,0.0,26.900000000000002,1.0,38.266666666666666,0.6666666666666666,20.5,10.0
2023-01-07 16:00:00,23.9,0.0,35.4,0.0,38.3,0.0,34.23333333333333,0.0,28.0,0.0,40.800000000000004,0.0,22.566666666666663,0.0
2023-01-07 17:00:00,25.8,0.0,34.5,0.0,38.5,0.0,34.0,0.0,27.566666666666663,0.0,42.699999999999996,0.0,23.266666666666666,0.0
