number,value,datetime_start,datetime_complete,duration,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
147,35.81047893108688,2026-05-05 14:05:34.993540,2026-05-05 14:05:44.513020,0 days 00:00:09.519480,0.9763207871919334,0.0031448872801321023,9,33,1231,95,COMPLETE
148,36.269155407032805,2026-05-05 14:05:44.513020,2026-05-05 14:05:52.408007,0 days 00:00:07.894987,0.9514102411318135,0.004834590218373778,9,22,1087,91,COMPLETE
149,35.580204037738916,2026-05-05 14:05:52.408800,2026-05-05 14:05:57.806361,0 days 00:00:05.397561,0.8633718743313058,0.005804963568310209,8,36,1135,88,COMPLETE
150,35.66159861186177,2026-05-05 14:05:57.806361,2026-05-05 14:06:06.959646,0 days 00:00:09.153285,0.9876971765563094,0.003810881332245237,9,27,1201,96,COMPLETE
151,35.547717903432314,2026-05-05 14:06:06.959646,2026-05-05 14:06:15.573677,0 days 00:00:08.614031,0.9647082930980084,0.0035154645012335033,9,29,1167,85,COMPLETE
152,35.581216406719776,2026-05-05 14:06:15.573677,2026-05-05 14:06:24.559079,0 days 00:00:08.985402,0.9604277875271552,0.0032262113507420583,9,30,1190,83,COMPLETE
153,35.57317241679728,2026-05-05 14:06:24.559079,2026-05-05 14:06:31.750164,0 days 00:00:07.191085,0.9721263186046313,0.004504580477085674,9,34,1169,81,COMPLETE
154,35.78678744640987,2026-05-05 14:06:31.750164,2026-05-05 14:06:42.147086,0 days 00:00:10.396922,0.9279031996247954,0.0025709573825572324,9,29,1212,94,COMPLETE
155,35.831238451501044,2026-05-05 14:06:42.147086,2026-05-05 14:06:51.654174,0 days 00:00:09.507088,0.9510229874518017,0.003742654584235353,10,26,1130,90,COMPLETE
156,35.5864029015721,2026-05-05 14:06:51.654174,2026-05-05 14:06:58.938301,0 days 00:00:07.284127,0.8992607175984215,0.005217595944965209,9,32,1250,87,COMPLETE
157,35.83599896579875,2026-05-05 14:06:58.938301,2026-05-05 14:07:08.375073,0 days 00:00:09.436772,0.9829452534649255,0.0028468578102630593,9,28,1100,93,COMPLETE
158,35.3803280402939,2026-05-05 14:07:08.375073,2026-05-05 14:07:16.831829,0 days 00:00:08.456756,0.9998318270977721,0.00409875420988476,9,30,1226,85,COMPLETE
159,35.67730528878411,2026-05-05 14:07:16.831829,2026-05-05 14:07:27.102784,0 days 00:00:10.270955,0.9912985976467564,0.004211739809035616,9,25,1268,91,COMPLETE
160,39.16437735247156,2026-05-05 14:07:27.102784,2026-05-05 14:07:31.470473,0 days 00:00:04.367689,0.9758698263157725,0.21710128032243084,8,33,1239,97,COMPLETE
161,35.549407724604286,2026-05-05 14:07:31.470473,2026-05-05 14:07:40.397434,0 days 00:00:08.926961,0.9640228522236214,0.003386123843237594,9,30,1207,85,COMPLETE
162,35.41583665296039,2026-05-05 14:07:40.398433,2026-05-05 14:07:47.726141,0 days 00:00:07.327708,0.9950894093189668,0.004886209696539744,9,29,1156,88,COMPLETE
163,35.51521617227625,2026-05-05 14:07:47.726141,2026-05-05 14:07:55.262287,0 days 00:00:07.536146,0.9862321903009186,0.005074100230669217,9,31,1146,88,COMPLETE
164,35.76134807549933,2026-05-05 14:07:55.262287,2026-05-05 14:08:02.128805,0 days 00:00:06.866518,0.9998600513299546,0.004978597982824741,9,37,1146,89,COMPLETE
165,35.48552009723958,2026-05-05 14:08:02.129804,2026-05-05 14:08:08.237506,0 days 00:00:06.107702,0.9877449101136774,0.006153598745480868,9,31,1062,87,COMPLETE
166,35.56001070380918,2026-05-05 14:08:08.238379,2026-05-05 14:08:15.425340,0 days 00:00:07.186961,0.9993845700543718,0.004565346878136026,9,31,1056,87,COMPLETE
167,35.52850003751681,2026-05-05 14:08:15.425340,2026-05-05 14:08:21.688739,0 days 00:00:06.263399,0.9814383685311066,0.005736496135359348,9,27,986,82,COMPLETE
168,35.62472296701461,2026-05-05 14:08:21.688739,2026-05-05 14:08:27.709116,0 days 00:00:06.020377,0.9899626068044832,0.006167813241379736,9,32,1127,78,COMPLETE
169,35.71030864622601,2026-05-05 14:08:27.709116,2026-05-05 14:08:36.005832,0 days 00:00:08.296716,0.9718442283337617,0.0048818945453140885,9,23,1278,88,COMPLETE
170,35.71674656461923,2026-05-05 14:08:36.007056,2026-05-05 14:08:42.317164,0 days 00:00:06.310108,0.9837743009426255,0.009419129808347101,10,26,1223,80,COMPLETE
171,35.58300299210117,2026-05-05 14:08:42.317164,2026-05-05 14:08:48.975354,0 days 00:00:06.658190,0.9509620602843576,0.005428975428503738,9,34,1154,90,COMPLETE
172,35.56637392862783,2026-05-05 14:08:48.975354,2026-05-05 14:08:57.162233,0 days 00:00:08.186879,0.9717203933892908,0.00414804031672645,9,31,1197,92,COMPLETE
173,35.563523556934925,2026-05-05 14:08:57.163235,2026-05-05 14:09:03.289615,0 days 00:00:06.126380,0.9883869480583898,0.006108816836861358,9,34,1127,86,COMPLETE
174,35.47069638859507,2026-05-05 14:09:03.289615,2026-05-05 14:09:10.928425,0 days 00:00:07.638810,0.9430096156915351,0.0044066645365081,9,30,1078,89,COMPLETE
175,35.56751556933685,2026-05-05 14:09:10.928425,2026-05-05 14:09:18.281493,0 days 00:00:07.353068,0.9413134274389388,0.004450038762954259,9,28,1020,88,COMPLETE
176,35.52004307727084,2026-05-05 14:09:18.281493,2026-05-05 14:09:26.121152,0 days 00:00:07.839659,0.9996594420356305,0.003889970829773276,9,30,1069,84,COMPLETE
177,35.75665723595209,2026-05-05 14:09:26.122197,2026-05-05 14:09:34.474676,0 days 00:00:08.352479,0.9989924990724076,0.003490176055064771,9,31,1127,84,COMPLETE
178,36.442581088283944,2026-05-05 14:09:34.474676,2026-05-05 14:09:40.717221,0 days 00:00:06.242545,0.9767176051096309,0.0038851110872543974,9,84,1054,90,COMPLETE
179,35.62467077723421,2026-05-05 14:09:40.717221,2026-05-05 14:09:46.346839,0 days 00:00:05.629618,0.9658071408481432,0.006945703766687054,8,25,1071,71,COMPLETE
180,35.729139657901044,2026-05-05 14:09:46.347839,2026-05-05 14:09:55.236028,0 days 00:00:08.888189,0.9915220241296627,0.002949358412877039,9,30,1098,83,COMPLETE
181,35.453673503561355,2026-05-05 14:09:55.236028,2026-05-05 14:10:03.168921,0 days 00:00:07.932893,0.980127634804772,0.004628660294764309,9,28,1234,86,COMPLETE
182,35.53792183250501,2026-05-05 14:10:03.169921,2026-05-05 14:10:10.124496,0 days 00:00:06.954575,0.9794957751049579,0.004730121544477603,9,28,959,87,COMPLETE
183,35.590696420830724,2026-05-05 14:10:10.124626,2026-05-05 14:10:17.314662,0 days 00:00:07.190036,0.9558748166435328,0.00506679010975266,9,32,1234,85,COMPLETE
184,35.6855838153981,2026-05-05 14:10:17.314662,2026-05-05 14:10:25.719478,0 days 00:00:08.404816,0.9993741650312007,0.0037380932102525446,9,27,1080,89,COMPLETE
185,35.4036685269755,2026-05-05 14:10:25.719478,2026-05-05 14:10:33.636680,0 days 00:00:07.917202,0.9687685992429217,0.004428327993888826,9,30,1250,87,COMPLETE
186,35.61895931357977,2026-05-05 14:10:33.636680,2026-05-05 14:10:41.279880,0 days 00:00:07.643200,0.9658028587399918,0.004516521688031939,9,36,1285,91,COMPLETE
187,35.82149581514796,2026-05-05 14:10:41.279880,2026-05-05 14:10:51.114476,0 days 00:00:09.834596,0.9525021925469075,0.00318104190496967,9,25,1249,88,COMPLETE
188,36.28397703021322,2026-05-05 14:10:51.114476,2026-05-05 14:10:56.551528,0 days 00:00:05.437052,0.9801771997218327,0.005214624132670179,9,99,1249,86,COMPLETE
189,35.694524499663736,2026-05-05 14:10:56.551528,2026-05-05 14:11:04.092598,0 days 00:00:07.541070,0.615133598866005,0.004234938572967474,10,33,1210,81,COMPLETE
190,35.631158434563375,2026-05-05 14:11:04.092598,2026-05-05 14:11:10.122964,0 days 00:00:06.030366,0.9685216123637899,0.00624269854578008,9,27,1158,66,COMPLETE
191,35.43399197106676,2026-05-05 14:11:10.123965,2026-05-05 14:11:18.701697,0 days 00:00:08.577732,0.9876582434792788,0.003638751533069876,9,30,1212,84,COMPLETE
192,35.47643484064005,2026-05-05 14:11:18.702585,2026-05-05 14:11:27.643569,0 days 00:00:08.940984,0.9855040880033172,0.003527337935756115,9,30,1218,87,COMPLETE
193,35.50992082094562,2026-05-05 14:11:27.644568,2026-05-05 14:11:36.638668,0 days 00:00:08.994100,0.9879558380400957,0.0034038256978200696,9,29,1210,86,COMPLETE
194,35.53798919934853,2026-05-05 14:11:36.638668,2026-05-05 14:11:45.846273,0 days 00:00:09.207605,0.9862597541555069,0.0032983121492902033,9,30,1224,86,COMPLETE
195,36.26846030386919,2026-05-05 14:11:45.846273,2026-05-05 14:11:53.144298,0 days 00:00:07.298025,0.9860785567995676,0.0035904804916838205,9,68,1265,83,COMPLETE
196,35.70938607631032,2026-05-05 14:11:53.144298,2026-05-05 14:12:03.046307,0 days 00:00:09.902009,0.9754870788110246,0.00288366035787513,9,28,1218,88,COMPLETE
197,35.99625557046519,2026-05-05 14:12:03.046307,2026-05-05 14:12:13.371888,0 days 00:00:10.325581,0.9847355866671899,0.0024565103370530425,9,32,1283,86,COMPLETE
198,35.845490761921766,2026-05-05 14:12:13.371888,2026-05-05 14:12:23.016960,0 days 00:00:09.645072,0.9714169172284846,0.003257773956434095,9,26,1197,90,COMPLETE
199,35.72988700576868,2026-05-05 14:12:23.016960,2026-05-05 14:12:31.239089,0 days 00:00:08.222129,0.9905071066216741,0.0036559063600263113,9,35,1245,79,COMPLETE
200,35.42915126709782,2026-05-05 14:12:31.239089,2026-05-05 14:12:38.239254,0 days 00:00:07.000165,0.9692395015095864,0.005171551706657821,9,30,1156,84,COMPLETE
201,35.39591856329041,2026-05-05 14:12:38.239254,2026-05-05 14:12:45.195753,0 days 00:00:06.956499,0.9642430053621242,0.004919527198742958,9,30,1164,76,COMPLETE
202,35.46994766675313,2026-05-05 14:12:45.195753,2026-05-05 14:12:52.725534,0 days 00:00:07.529781,0.9632827835486687,0.004534271194454117,9,29,1169,83,COMPLETE
203,35.467092636139526,2026-05-05 14:12:52.726534,2026-05-05 14:13:00.197615,0 days 00:00:07.471081,0.9622349870444364,0.004602441540143385,9,28,1212,75,COMPLETE
204,35.523262332243824,2026-05-05 14:13:00.197615,2026-05-05 14:13:07.152352,0 days 00:00:06.954737,0.9582743548496632,0.005653960280272797,9,27,1179,82,COMPLETE
205,35.629248873119174,2026-05-05 14:13:07.153392,2026-05-05 14:13:14.837979,0 days 00:00:07.684587,0.9515802377059984,0.004913489962288815,9,24,1164,83,COMPLETE
206,35.55715310129217,2026-05-05 14:13:14.838979,2026-05-05 14:13:22.038185,0 days 00:00:07.199206,0.9612468522980272,0.004585912203382913,9,33,1232,77,COMPLETE
207,35.35361135671985,2026-05-05 14:13:22.038185,2026-05-05 14:13:28.461965,0 days 00:00:06.423780,0.9685771092341222,0.0052352930645401755,9,30,1205,64,COMPLETE
208,35.50884270186899,2026-05-05 14:13:28.464224,2026-05-05 14:13:34.885061,0 days 00:00:06.420837,0.9743456480789426,0.0055954287345299876,9,31,1111,75,COMPLETE
209,35.59187991486311,2026-05-05 14:13:34.886061,2026-05-05 14:13:40.888859,0 days 00:00:06.002798,0.9461049045350091,0.007288432075752233,9,27,1151,80,COMPLETE
210,35.3974679452172,2026-05-05 14:13:40.888859,2026-05-05 14:13:47.072832,0 days 00:00:06.183973,0.9637235588661168,0.006388879475148402,9,30,1191,75,COMPLETE
211,35.39656959082644,2026-05-05 14:13:47.072832,2026-05-05 14:13:53.244151,0 days 00:00:06.171319,0.9648441107521716,0.006171828175104772,9,30,1204,69,COMPLETE
212,35.387751965273914,2026-05-05 14:13:53.244151,2026-05-05 14:13:59.252428,0 days 00:00:06.008277,0.9620983093529496,0.006553321439043454,9,30,1203,70,COMPLETE
213,35.56413490989125,2026-05-05 14:13:59.252428,2026-05-05 14:14:05.126950,0 days 00:00:05.874522,0.9586864012206555,0.006616884726213966,9,32,1268,64,COMPLETE
214,35.456840330968845,2026-05-05 14:14:05.126950,2026-05-05 14:14:11.501461,0 days 00:00:06.374511,0.9481435403869537,0.005964491571966221,9,28,1206,72,COMPLETE
215,35.60384466036418,2026-05-05 14:14:11.501461,2026-05-05 14:14:17.764598,0 days 00:00:06.263137,0.9365537608931322,0.006365917870534176,9,26,1194,70,COMPLETE
216,35.53850260812122,2026-05-05 14:14:17.764852,2026-05-05 14:14:23.382503,0 days 00:00:05.617651,0.9674705360041641,0.008210083991982055,9,28,1169,75,COMPLETE
217,37.523183076011044,2026-05-05 14:14:23.382503,2026-05-05 14:14:31.630637,0 days 00:00:08.248134,0.944342793427089,0.00696492112977896,9,7,1208,69,COMPLETE
218,35.519776280418576,2026-05-05 14:14:31.631798,2026-05-05 14:14:38.020207,0 days 00:00:06.388409,0.9764201883105706,0.005790478544291903,9,33,1258,73,COMPLETE
219,35.42777230233561,2026-05-05 14:14:38.020207,2026-05-05 14:14:44.584774,0 days 00:00:06.564567,0.9649218885925169,0.005200742286491452,9,29,1184,68,COMPLETE
220,35.52769271491561,2026-05-05 14:14:44.584774,2026-05-05 14:14:51.050532,0 days 00:00:06.465758,0.9239340008998955,0.005232379543316493,9,28,1186,61,COMPLETE
221,35.35980144280969,2026-05-05 14:14:51.051532,2026-05-05 14:14:57.199847,0 days 00:00:06.148315,0.9660644944316358,0.006212908889829819,9,30,1219,68,COMPLETE
222,35.39880756539727,2026-05-05 14:14:57.199847,2026-05-05 14:15:03.774091,0 days 00:00:06.574244,0.9479713252277252,0.0054142063860191485,9,29,1220,68,COMPLETE
223,35.466131153817834,2026-05-05 14:15:03.774091,2026-05-05 14:15:10.392663,0 days 00:00:06.618572,0.9450876741382295,0.005420829153541461,9,28,1244,67,COMPLETE
224,35.718719737150465,2026-05-05 14:15:10.392663,2026-05-05 14:15:17.157054,0 days 00:00:06.764391,0.9527810679523444,0.005545835008986351,9,25,1241,67,COMPLETE
225,35.72696614427232,2026-05-05 14:15:17.158054,2026-05-05 14:15:22.773619,0 days 00:00:05.615565,0.523356192412523,0.006129420739509449,9,28,1292,68,COMPLETE
226,35.62613435032299,2026-05-05 14:15:22.773619,2026-05-05 14:15:28.742042,0 days 00:00:05.968423,0.9642428185798174,0.007325827814734588,9,26,1199,72,COMPLETE
227,36.16031924490546,2026-05-05 14:15:28.743041,2026-05-05 14:15:35.683360,0 days 00:00:06.940319,0.9364919301341261,0.005071843336323872,9,22,1230,63,COMPLETE
228,35.48522243466071,2026-05-05 14:15:35.683360,2026-05-05 14:15:41.926208,0 days 00:00:06.242848,0.953077823969383,0.00552978699170559,9,29,1170,65,COMPLETE
229,35.57340047726096,2026-05-05 14:15:41.926445,2026-05-05 14:15:47.975741,0 days 00:00:06.049296,0.967145932669105,0.006389896863732757,9,32,1269,69,COMPLETE
230,35.63004688783245,2026-05-05 14:15:47.975741,2026-05-05 14:15:55.407380,0 days 00:00:07.431639,0.9735582062657222,0.0048745866682068225,9,24,1193,74,COMPLETE
231,35.48172813731789,2026-05-05 14:15:55.407380,2026-05-05 14:16:02.305220,0 days 00:00:06.897840,0.9419044121112576,0.004725180804882739,9,29,1151,71,COMPLETE
232,35.40125088963848,2026-05-05 14:16:02.305220,2026-05-05 14:16:09.340432,0 days 00:00:07.035212,0.9504192655091688,0.0045849727527775075,9,30,1213,67,COMPLETE
233,35.48809476725148,2026-05-05 14:16:09.341432,2026-05-05 14:16:15.977770,0 days 00:00:06.636338,0.9532318427458002,0.00530845511164473,9,27,1220,66,COMPLETE
234,35.45561232992664,2026-05-05 14:16:15.977770,2026-05-05 14:16:22.231349,0 days 00:00:06.253579,0.9630789832311966,0.005977761636128373,9,31,1254,68,COMPLETE
235,35.7007826967654,2026-05-05 14:16:22.232349,2026-05-05 14:16:27.355484,0 days 00:00:05.123135,0.7225681716411314,0.007781260363818355,9,32,1257,67,COMPLETE
236,35.53546065610896,2026-05-05 14:16:27.356483,2026-05-05 14:16:33.143067,0 days 00:00:05.786584,0.9310890122105321,0.006633534455914645,9,34,1245,69,COMPLETE
237,35.518586674640986,2026-05-05 14:16:33.143067,2026-05-05 14:16:39.580075,0 days 00:00:06.437008,0.9769602311201571,0.005818842361936609,9,31,1214,72,COMPLETE
238,35.521827390673415,2026-05-05 14:16:39.580075,2026-05-05 14:16:45.517098,0 days 00:00:05.937023,0.6724958773778987,0.005936534493292528,9,28,1295,64,COMPLETE
239,35.40461871638333,2026-05-05 14:16:45.517098,2026-05-05 14:16:52.371787,0 days 00:00:06.854689,0.9494997224898919,0.005070585819742295,9,30,1237,70,COMPLETE
240,39.89766650464472,2026-05-05 14:16:52.372787,2026-05-05 14:17:02.071926,0 days 00:00:09.699139,0.9220767865551781,0.0010644408191240614,9,31,1254,68,COMPLETE
241,35.33682846257251,2026-05-05 14:17:02.071926,2026-05-05 14:17:08.872111,0 days 00:00:06.800185,0.9496545000627622,0.004996747663736958,9,30,1206,70,COMPLETE
242,35.511720821229446,2026-05-05 14:17:08.874108,2026-05-05 14:17:15.735721,0 days 00:00:06.861613,0.9429534973054868,0.005268503110044468,9,33,1193,71,COMPLETE
243,35.34573155107913,2026-05-05 14:17:15.736947,2026-05-05 14:17:23.426902,0 days 00:00:07.689955,0.9564827250923611,0.005256389327549115,9,30,1235,70,COMPLETE
244,35.434575937298504,2026-05-05 14:17:23.426902,2026-05-05 14:17:29.999703,0 days 00:00:06.572801,0.9582470988345382,0.006686618376850948,9,30,1222,69,COMPLETE
245,35.43652760352554,2026-05-05 14:17:29.999703,2026-05-05 14:17:36.054781,0 days 00:00:06.055078,0.9560007803590324,0.006710972113248044,9,30,1222,70,COMPLETE
246,35.39781367314138,2026-05-05 14:17:36.054781,2026-05-05 14:17:41.819841,0 days 00:00:05.765060,0.9597554545765419,0.006630331815994787,9,31,1182,70,COMPLETE
247,35.583007945468296,2026-05-05 14:17:41.819841,2026-05-05 14:17:47.276138,0 days 00:00:05.456297,0.9576437464907306,0.007344335376417864,9,34,1180,70,COMPLETE
248,35.556479688619746,2026-05-05 14:17:47.276138,2026-05-05 14:17:52.812880,0 days 00:00:05.536742,0.9554497673527106,0.006945995809207204,9,32,1148,69,COMPLETE
249,35.47346551674081,2026-05-05 14:17:52.813915,2026-05-05 14:17:58.115542,0 days 00:00:05.301627,0.9337921267582181,0.008781250016699292,9,30,1222,65,COMPLETE
250,35.45466813498355,2026-05-05 14:17:58.115542,2026-05-05 14:18:03.891645,0 days 00:00:05.776103,0.9695222775864181,0.006520374539539933,9,31,1176,67,COMPLETE
251,35.48592172879645,2026-05-05 14:18:03.892863,2026-05-05 14:18:09.529114,0 days 00:00:05.636251,0.9705491379875371,0.006736493081955056,9,34,1177,70,COMPLETE
252,35.373998475178226,2026-05-05 14:18:09.529114,2026-05-05 14:18:14.868303,0 days 00:00:05.339189,0.950638822395023,0.0074472692701416715,9,30,1146,62,COMPLETE
253,35.54929367519999,2026-05-05 14:18:14.868303,2026-05-05 14:18:20.134655,0 days 00:00:05.266352,0.9728988238876498,0.006987652129983923,9,32,1145,60,COMPLETE
254,35.57326865868458,2026-05-05 14:18:20.134655,2026-05-05 14:18:25.219148,0 days 00:00:05.084493,0.9518430767697802,0.008316434100017483,9,36,1199,65,COMPLETE
255,35.39574362542928,2026-05-05 14:18:25.219148,2026-05-05 14:18:30.772689,0 days 00:00:05.553541,0.9638355502619433,0.006691210082029005,9,30,1139,63,COMPLETE
256,35.38580899461057,2026-05-05 14:18:30.773728,2026-05-05 14:18:35.990777,0 days 00:00:05.217049,0.95658429726914,0.0076487980942994156,9,30,1120,63,COMPLETE
257,35.60244069776972,2026-05-05 14:18:35.991778,2026-05-05 14:18:40.584417,0 days 00:00:04.592639,0.5679216841484798,0.00748452500855776,9,30,1121,59,COMPLETE
258,35.497918775431046,2026-05-05 14:18:40.584417,2026-05-05 14:18:45.549313,0 days 00:00:04.964896,0.9455420116663044,0.00782621035805919,9,33,1136,62,COMPLETE
259,36.1344119855128,2026-05-05 14:18:45.549313,2026-05-05 14:18:49.875349,0 days 00:00:04.326036,0.9603680293967048,0.009364086929288237,9,58,1154,62,COMPLETE
260,35.43188114842163,2026-05-05 14:18:49.875349,2026-05-05 14:18:54.972188,0 days 00:00:05.096839,0.9346245858372038,0.006630191553539477,8,30,1118,73,COMPLETE
261,35.59017956612173,2026-05-05 14:18:54.987378,2026-05-05 14:19:02.228559,0 days 00:00:07.241181,0.9178159897238874,0.0052465132878926546,10,26,1111,73,COMPLETE
262,35.57069228314238,2026-05-05 14:19:02.228559,2026-05-05 14:19:07.077452,0 days 00:00:04.848893,0.9362206897162393,0.0062389742075840615,8,32,1143,57,COMPLETE
263,35.53960597078454,2026-05-05 14:19:07.078453,2026-05-05 14:19:11.713906,0 days 00:00:04.635453,0.9466882275587389,0.007782558316960407,8,35,1110,74,COMPLETE
264,35.40079703413157,2026-05-05 14:19:11.713906,2026-05-05 14:19:18.447782,0 days 00:00:06.733876,0.9644526267179067,0.0051621047043505786,9,30,1158,76,COMPLETE
265,35.434556402311706,2026-05-05 14:19:18.447782,2026-05-05 14:19:25.259579,0 days 00:00:06.811797,0.9695469210664799,0.005164267594202773,9,29,1167,76,COMPLETE
266,36.33105850491192,2026-05-05 14:19:25.260578,2026-05-05 14:19:31.175299,0 days 00:00:05.914721,0.9294613394512228,0.004797768456228468,9,47,1138,63,COMPLETE
267,35.48213919575721,2026-05-05 14:19:31.175299,2026-05-05 14:19:37.121635,0 days 00:00:05.946336,0.9413311367237015,0.005769989993648968,9,33,1174,66,COMPLETE
268,39.06200003903393,2026-05-05 14:19:37.121635,2026-05-05 14:19:39.399277,0 days 00:00:02.277642,0.9775087980572598,0.0057346068758895264,9,26,257,77,COMPLETE
269,35.69538421126529,2026-05-05 14:19:39.399277,2026-05-05 14:19:45.698391,0 days 00:00:06.299114,0.9624899393138054,0.00422374739983572,8,31,1126,72,COMPLETE
270,35.54630746734235,2026-05-05 14:19:45.698391,2026-05-05 14:19:52.148248,0 days 00:00:06.449857,0.9495283014060903,0.004970534977631749,9,27,1098,64,COMPLETE
271,35.34177465837629,2026-05-05 14:19:52.148248,2026-05-05 14:19:58.959308,0 days 00:00:06.811060,0.9798808890855973,0.006069462349923014,10,30,1188,72,COMPLETE
272,35.54358691816929,2026-05-05 14:19:58.959308,2026-05-05 14:20:04.140350,0 days 00:00:05.181042,0.9662047430028442,0.0061668025071753025,8,34,1156,74,COMPLETE
273,35.366929580059335,2026-05-05 14:20:04.140350,2026-05-05 14:20:11.480048,0 days 00:00:07.339698,0.9781033904436003,0.005345869752638493,10,29,1189,72,COMPLETE
274,35.458937450145065,2026-05-05 14:20:11.480048,2026-05-05 14:20:18.889188,0 days 00:00:07.409140,0.9762135777027342,0.005120079821129144,10,28,1186,71,COMPLETE
275,35.658275031645346,2026-05-05 14:20:18.889188,2026-05-05 14:20:26.095623,0 days 00:00:07.206435,0.980351962193024,0.005540968751885333,10,25,1195,67,COMPLETE
276,35.558781546844514,2026-05-05 14:20:26.096623,2026-05-05 14:20:33.045896,0 days 00:00:06.949273,0.9933584337196646,0.0046882656577672144,10,32,1162,61,COMPLETE
277,35.55749350937758,2026-05-05 14:20:33.046896,2026-05-05 14:20:40.274590,0 days 00:00:07.227694,0.9614487717511555,0.005432718575245223,10,27,1193,70,COMPLETE
278,35.420768449949136,2026-05-05 14:20:40.275590,2026-05-05 14:20:47.390088,0 days 00:00:07.114498,0.976864685338258,0.004352173889595989,9,29,1164,68,COMPLETE
279,36.46021537362115,2026-05-05 14:20:47.391089,2026-05-05 14:20:51.654332,0 days 00:00:04.263243,0.9813626169606307,0.004272016514249864,9,29,552,68,COMPLETE
280,35.645749223943355,2026-05-05 14:20:51.654332,2026-05-05 14:20:58.458690,0 days 00:00:06.804358,0.9992809291634822,0.006084462695509066,10,26,1195,65,COMPLETE
281,35.5521816310388,2026-05-05 14:20:58.459690,2026-05-05 14:21:06.059172,0 days 00:00:07.599482,0.9538386042969255,0.004627870192918024,10,32,1176,72,COMPLETE
282,35.48838239560283,2026-05-05 14:21:06.059172,2026-05-05 14:21:14.065403,0 days 00:00:08.006231,0.9763466984028475,0.00412486320614605,10,28,1215,66,COMPLETE
283,35.479380941575215,2026-05-05 14:21:14.065403,2026-05-05 14:21:19.736331,0 days 00:00:05.670928,0.9509843215861874,0.0073721411933207115,10,35,1166,63,COMPLETE
284,37.84785023579332,2026-05-05 14:21:19.737330,2026-05-05 14:21:24.496693,0 days 00:00:04.759363,0.9652398267079529,0.10448461289702764,10,29,1139,68,COMPLETE
285,35.6176325113962,2026-05-05 14:21:24.497717,2026-05-05 14:21:30.834907,0 days 00:00:06.337190,0.9788072939108268,0.005939390311262702,9,32,1232,76,COMPLETE
286,35.82102565540704,2026-05-05 14:21:30.850532,2026-05-05 14:21:37.159854,0 days 00:00:06.309322,0.9881096523872589,0.008557679311625505,9,24,1277,71,COMPLETE
287,35.64266998149123,2026-05-05 14:21:37.159854,2026-05-05 14:21:43.965820,0 days 00:00:06.805966,0.9627256047371947,0.004816071214196696,9,37,1207,69,COMPLETE
288,35.57323689188575,2026-05-05 14:21:43.965820,2026-05-05 14:21:50.658671,0 days 00:00:06.692851,0.945278033737711,0.005517761452863296,9,27,1189,73,COMPLETE
289,35.39651635856329,2026-05-05 14:21:50.658671,2026-05-05 14:21:57.661231,0 days 00:00:07.002560,0.9728774402565362,0.004328701130120882,9,30,1148,66,COMPLETE
290,35.63538878935385,2026-05-05 14:21:57.661231,2026-05-05 14:22:04.575304,0 days 00:00:06.914073,0.989627395532766,0.0041690548317224,9,34,1136,64,COMPLETE
291,35.576371797218044,2026-05-05 14:22:04.575304,2026-05-05 14:22:10.984521,0 days 00:00:06.409217,0.9688626033627081,0.00444408703751611,9,31,1096,59,COMPLETE
292,35.44441687859145,2026-05-05 14:22:10.984521,2026-05-05 14:22:16.818948,0 days 00:00:05.834427,0.9530629070753012,0.007156065549389453,9,30,1149,78,COMPLETE
293,35.5495087553961,2026-05-05 14:22:16.819971,2026-05-05 14:22:22.841612,0 days 00:00:06.021641,0.9998698397995118,0.006110778586428924,9,33,1232,67,COMPLETE
294,35.58217285689632,2026-05-05 14:22:22.841612,2026-05-05 14:22:30.453925,0 days 00:00:07.612313,0.9789490056938517,0.004806577645966706,10,26,1164,70,COMPLETE
295,35.651902504334714,2026-05-05 14:22:30.453925,2026-05-05 14:22:35.295102,0 days 00:00:04.841177,0.9370368680849609,0.009873682457704674,9,31,1201,62,COMPLETE
296,35.52485169750743,2026-05-05 14:22:35.295102,2026-05-05 14:22:40.253048,0 days 00:00:04.957946,0.9559050497583723,0.006572472192194457,9,28,864,65,COMPLETE
297,35.45750454077176,2026-05-05 14:22:40.253048,2026-05-05 14:22:47.387727,0 days 00:00:07.134679,0.9134315259564114,0.004318057678969929,9,29,1124,73,COMPLETE
298,36.30371246886902,2026-05-05 14:22:47.387727,2026-05-05 14:22:53.715521,0 days 00:00:06.327794,0.9771207319383137,0.00518039330720762,9,51,1270,75,COMPLETE
299,35.5764399957653,2026-05-05 14:22:53.716521,2026-05-05 14:22:59.926672,0 days 00:00:06.210151,0.9848224522274719,0.005658908804037176,9,33,1238,66,COMPLETE
300,35.54568999854267,2026-05-05 14:22:59.926672,2026-05-05 14:23:05.598277,0 days 00:00:05.671605,0.9252938195575784,0.008010973827366912,9,31,1301,71,COMPLETE
301,35.62792284839996,2026-05-05 14:23:05.598277,2026-05-05 14:23:12.826919,0 days 00:00:07.228642,0.968556092507428,0.004095504894745093,9,36,1213,69,COMPLETE
302,35.384345074853385,2026-05-05 14:23:12.827921,2026-05-05 14:23:18.500042,0 days 00:00:05.672121,0.9446915770213444,0.006394648249907074,9,29,1167,61,COMPLETE
