fold,actual,pred,residual
1,85.0,85.048836,-0.04883575439453125
1,81.98,80.855934,1.1240658569335977
1,79.96,74.08298,5.877022705078119
1,76.0,65.87812,10.121879577636719
1,75.99,68.58844,7.401560058593745
1,74.64,73.00979,1.6302114868164068
1,69.44,80.767365,-11.327364501953127
1,60.67,71.5613,-10.891302185058592
1,36.79,59.92956,-23.139561614990235
1,0.0,36.95087,-36.950870513916016
1,-3.08,5.916476,-8.996475772857666
1,-10.06,1.7389991,-11.798999128341675
1,-10.03,3.5843868,-13.614386825561523
1,-9.91,2.3629677,-12.272967729568482
1,-10.0,2.9921148,-12.992114782333374
1,-4.91,36.001694,-40.911693725585934
1,-5.04,-0.39428684,-4.6457131588459015
1,-0.06,14.401071,-14.461070594787598
1,50.0,24.110714,25.889286041259766
1,72.9,62.130848,10.769152069091803
1,105.42,77.79626,27.623742980957033
1,99.34,90.45285,8.887149658203128
1,82.29,84.61229,-2.3222894287109312
1,69.5,74.45934,-4.959342956542969
1,12.38,68.56222,-56.18221771240234
1,4.08,36.124626,-32.04462615966797
1,4.07,25.578508,-21.508508377075195
1,4.09,21.440706,-17.350706253051758
1,53.21,28.873924,24.336075744628907
1,62.56,65.95682,-3.3968176269531227
1,66.66,88.73037,-22.070369567871097
1,58.71,92.059326,-33.349326171875
1,29.92,77.04655,-47.126546936035155
1,4.03,46.53552,-42.50551864624023
1,3.49,23.531204,-20.04120422363281
1,2.3,17.709211,-15.409211349487304
1,2.1,26.576752,-24.476751708984374
1,4.03,24.304073,-20.274073333740233
1,4.06,27.800879,-23.740878524780275
1,4.01,29.056555,-25.046554794311525
1,8.93,34.24762,-25.31761962890625
1,119.05,41.10401,77.94598846435547
1,79.78,106.097206,-26.317206115722655
1,114.96,91.128395,23.831604919433587
1,119.01,109.72854,9.281461486816411
1,95.07,104.521774,-9.451774291992194
1,95.05,87.22678,7.823216247558591
1,77.27,83.08924,-5.819241027832035
1,75.02,69.87005,5.149951477050777
1,71.05,74.436325,-3.3863250732421903
1,68.9,72.93663,-4.036630249023432
1,68.93,72.94154,-4.011543579101556
1,74.84,87.53376,-12.693760070800778
1,84.49,100.52676,-16.0367562866211
1,109.12,111.71089,-2.590891723632808
1,118.99,118.62088,0.3691198730468699
1,108.64,113.577385,-4.937384948730468
1,90.06,97.78074,-7.720738830566404
1,82.37,85.462425,-3.092425231933589
1,71.64,78.550735,-6.910735473632812
1,67.72,73.58258,-5.862580566406251
1,60.54,72.24409,-11.704087219238282
1,62.19,70.03544,-7.8454385375976585
1,71.27,82.45802,-11.188023071289066
1,78.93,92.62073,-13.690727539062493
1,91.86,109.74074,-17.880737915039063
1,95.62,110.54117,-14.92116821289062
1,121.9,112.834496,9.065504455566412
1,150.85,124.34031,26.509690856933588
1,122.75,129.10335,-6.3533477783203125
1,94.97,111.96401,-16.994012145996095
1,87.5,88.82948,-1.3294830322265625
1,85.92,81.17643,4.7435702514648455
1,81.42,82.93466,-1.5146618652343733
