number,value,datetime_start,datetime_complete,duration,params_fair_c,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
140,35.56798317606119,2026-04-29 12:17:14.290443,2026-04-29 12:17:17.748365,0 days 00:00:03.457922,59.84544310221055,0.632709924372228,0.006183418057648596,9,20,906,52,COMPLETE
141,35.48664296339071,2026-04-29 12:17:17.748365,2026-04-29 12:17:19.912428,0 days 00:00:02.164063,35.01744905652717,0.5463414455331642,0.013145112911496278,9,26,927,30,COMPLETE
142,35.49365400852639,2026-04-29 12:17:19.912428,2026-04-29 12:17:22.021252,0 days 00:00:02.108824,33.741625489885095,0.5681010903902924,0.010269774532787178,9,27,983,24,COMPLETE
143,35.55287721952351,2026-04-29 12:17:22.021252,2026-04-29 12:17:24.087186,0 days 00:00:02.065934,32.99995549747513,0.5432013591575402,0.012424429380475737,9,27,980,24,COMPLETE
144,35.401758386648225,2026-04-29 12:17:24.087186,2026-04-29 12:17:26.015702,0 days 00:00:01.928516,37.68599639277509,0.5664259771993397,0.010313074669081691,9,30,926,23,COMPLETE
145,35.64918221666111,2026-04-29 12:17:26.015702,2026-04-29 12:17:28.307708,0 days 00:00:02.292006,37.03151581767486,0.5682152527244861,0.013785425022032219,9,25,963,32,COMPLETE
146,35.47263682791193,2026-04-29 12:17:28.307708,2026-04-29 12:17:29.936638,0 days 00:00:01.628930,34.25667010253009,0.6056226781384598,0.010559862876537351,9,31,864,18,COMPLETE
147,35.767628990029465,2026-04-29 12:17:29.936638,2026-04-29 12:17:31.454613,0 days 00:00:01.517975,39.689999146527235,0.6054374337617213,0.015648535627648796,9,33,853,18,COMPLETE
148,35.564635500521184,2026-04-29 12:17:31.454613,2026-04-29 12:17:33.241149,0 days 00:00:01.786536,30.328218310958423,0.5937419311688766,0.011429559499154064,9,30,868,21,COMPLETE
149,35.54094109921489,2026-04-29 12:17:33.241149,2026-04-29 12:17:35.057928,0 days 00:00:01.816779,39.987704474734876,0.5543282460031232,0.007679763130217289,9,35,886,19,COMPLETE
150,35.49680954547749,2026-04-29 12:17:35.057928,2026-04-29 12:17:37.867332,0 days 00:00:02.809404,35.70022194180777,0.5825857561717366,0.010227894487403095,9,31,933,49,COMPLETE
151,35.54080124044496,2026-04-29 12:17:37.867332,2026-04-29 12:17:40.043666,0 days 00:00:02.176334,26.31037790979128,0.5719607340620809,0.010440094341104522,9,27,980,26,COMPLETE
152,35.53373213952203,2026-04-29 12:17:40.043666,2026-04-29 12:17:41.846496,0 days 00:00:01.802830,33.873564632528016,0.5319080834073155,0.012777327688077171,9,29,903,23,COMPLETE
153,35.604946421461555,2026-04-29 12:17:41.846496,2026-04-29 12:17:44.121922,0 days 00:00:02.275426,23.102980409220336,0.5621865529484029,0.009577947410028365,9,32,928,30,COMPLETE
154,35.69859660634014,2026-04-29 12:17:44.121922,2026-04-29 12:17:45.976900,0 days 00:00:01.854978,31.78339975395448,0.5427287343187533,0.011732350184896304,8,23,824,27,COMPLETE
155,35.91997974921913,2026-04-29 12:17:45.976900,2026-04-29 12:17:47.864343,0 days 00:00:01.887443,11.89251782667032,0.5834675471647573,0.008625462559717387,9,26,947,20,COMPLETE
156,38.401436169883205,2026-04-29 12:17:47.864343,2026-04-29 12:17:50.330947,0 days 00:00:02.466604,37.2674041159413,0.6073284700024806,0.11180853254516526,9,28,983,57,COMPLETE
157,35.565022325664174,2026-04-29 12:17:50.330947,2026-04-29 12:17:53.244094,0 days 00:00:02.913147,41.119242696756075,0.5559388437416183,0.007387080556289915,9,38,961,45,COMPLETE
158,35.5010082991795,2026-04-29 12:17:53.244094,2026-04-29 12:17:55.051780,0 days 00:00:01.807686,34.286945686219205,0.5353293002814912,0.013883433202937378,9,31,877,24,COMPLETE
159,35.6592233554509,2026-04-29 12:17:55.051780,2026-04-29 12:17:56.741990,0 days 00:00:01.690210,48.27519147940404,0.5983023822715381,0.010440763916037026,9,33,903,18,COMPLETE
160,35.69768716569423,2026-04-29 12:17:56.741990,2026-04-29 12:17:58.545998,0 days 00:00:01.804008,43.75139660082573,0.5718077650175499,0.015660397516605872,9,25,924,22,COMPLETE
161,35.43994499593208,2026-04-29 12:17:58.545998,2026-04-29 12:18:00.663536,0 days 00:00:02.117538,45.355803561254305,0.5499064072145825,0.008954842015527221,9,29,921,26,COMPLETE
162,35.411553301754154,2026-04-29 12:18:00.663536,2026-04-29 12:18:02.880336,0 days 00:00:02.216800,38.274903337192235,0.5481388895093687,0.00829841980971816,9,28,951,27,COMPLETE
163,35.4186075648963,2026-04-29 12:18:02.881215,2026-04-29 12:18:05.098382,0 days 00:00:02.217167,38.84399658230199,0.5502905985998637,0.008414789335394449,9,29,947,27,COMPLETE
164,35.41541458712404,2026-04-29 12:18:05.098382,2026-04-29 12:18:07.338960,0 days 00:00:02.240578,38.633443964295765,0.5322452893839205,0.00822222522001586,9,29,957,28,COMPLETE
165,35.52852243020184,2026-04-29 12:18:07.338960,2026-04-29 12:18:09.679182,0 days 00:00:02.340222,48.172268724873845,0.5357480753587123,0.006777487484864549,9,30,953,28,COMPLETE
166,35.52484049927977,2026-04-29 12:18:09.679182,2026-04-29 12:18:11.628804,0 days 00:00:01.949622,38.97715148879216,0.5261482231862553,0.00806637268343032,9,34,846,26,COMPLETE
167,35.358277029241464,2026-04-29 12:18:11.628804,2026-04-29 12:18:13.955773,0 days 00:00:02.326969,44.60668444429241,0.5479557486732964,0.00915890694431172,9,29,894,33,COMPLETE
168,35.38355766094252,2026-04-29 12:18:13.955773,2026-04-29 12:18:16.192577,0 days 00:00:02.236804,44.87609002269772,0.5539683680519676,0.009199590343700569,8,28,890,34,COMPLETE
169,35.62217160476391,2026-04-29 12:18:16.192577,2026-04-29 12:18:18.418322,0 days 00:00:02.225745,44.920193228187735,0.5193017847722757,0.009283179011450237,8,23,891,33,COMPLETE
170,35.487573838068,2026-04-29 12:18:18.418322,2026-04-29 12:18:20.820507,0 days 00:00:02.402185,50.0648967905829,0.5508433194432358,0.0062785234085526685,8,28,907,32,COMPLETE
171,35.341721082209155,2026-04-29 12:18:20.820507,2026-04-29 12:18:23.224693,0 days 00:00:02.404186,45.87742039475692,0.5584158772616136,0.008897750442134653,9,29,875,36,COMPLETE
172,35.39378740560354,2026-04-29 12:18:23.224693,2026-04-29 12:18:25.619092,0 days 00:00:02.394399,47.085423088494096,0.5574152411371076,0.008957633192833214,9,28,879,36,COMPLETE
173,35.5278482897635,2026-04-29 12:18:25.619092,2026-04-29 12:18:28.103176,0 days 00:00:02.484084,45.4043526616325,0.5574318640955012,0.007193456829210245,9,33,884,35,COMPLETE
174,35.41020487088541,2026-04-29 12:18:28.103176,2026-04-29 12:18:30.621274,0 days 00:00:02.518098,47.38021455298418,0.5447803242247771,0.008968259545373308,9,29,936,36,COMPLETE
175,35.391565846403076,2026-04-29 12:18:30.621274,2026-04-29 12:18:33.088204,0 days 00:00:02.466930,37.94784747412798,0.5402007092185223,0.009092938707871832,9,29,934,35,COMPLETE
176,35.556630311915285,2026-04-29 12:18:33.088204,2026-04-29 12:18:35.668521,0 days 00:00:02.580317,38.46121582638448,0.5473498899986073,0.008548533968369625,9,24,941,36,COMPLETE
177,35.33710060402554,2026-04-29 12:18:35.668521,2026-04-29 12:18:37.985439,0 days 00:00:02.316918,43.18872118829912,0.5318597255038238,0.009342647685390238,9,29,917,33,COMPLETE
178,35.54112832966621,2026-04-29 12:18:37.985439,2026-04-29 12:18:40.373937,0 days 00:00:02.388498,42.924870084108925,0.5290303089725563,0.009342779853688355,9,35,945,34,COMPLETE
179,35.56638488455462,2026-04-29 12:18:40.373937,2026-04-29 12:18:43.263256,0 days 00:00:02.889319,37.7322735445011,0.5647926366641148,0.007683840934069584,9,26,903,36,COMPLETE
180,35.589491576461896,2026-04-29 12:18:43.263256,2026-04-29 12:18:45.517859,0 days 00:00:02.254603,40.763365923133534,0.5353050284181254,0.00950369748723199,9,32,928,31,COMPLETE
181,35.41735866478225,2026-04-29 12:18:45.517859,2026-04-29 12:18:47.747773,0 days 00:00:02.229914,44.50257989205725,0.547077244662101,0.008933680509323283,9,29,919,29,COMPLETE
182,35.46289308435506,2026-04-29 12:18:47.747773,2026-04-29 12:18:50.254799,0 days 00:00:02.507026,47.03284951484629,0.5594422316488727,0.008278066039043883,9,28,957,33,COMPLETE
183,35.439368577175856,2026-04-29 12:18:50.254799,2026-04-29 12:18:52.405513,0 days 00:00:02.150714,43.846870472643474,0.5107426388931183,0.011017900789561505,9,29,916,30,COMPLETE
184,37.05355271197354,2026-04-29 12:18:52.405513,2026-04-29 12:18:55.020111,0 days 00:00:02.614598,2.3204606891291486,0.5418334212987872,0.0067238351559425775,9,31,935,38,COMPLETE
185,35.49759293695189,2026-04-29 12:18:55.020111,2026-04-29 12:18:57.564446,0 days 00:00:02.544335,38.91794616133284,0.5659532766636627,0.00951599288591897,9,25,948,35,COMPLETE
186,35.39427405770697,2026-04-29 12:18:57.564446,2026-04-29 12:18:59.806538,0 days 00:00:02.242092,42.42718847394307,0.5529405921617893,0.008036479459770051,9,27,899,29,COMPLETE
187,35.468347618377244,2026-04-29 12:18:59.806538,2026-04-29 12:19:02.097660,0 days 00:00:02.291122,43.421995918872625,0.5237793491959262,0.007816518355247213,9,27,896,31,COMPLETE
188,35.47442155745999,2026-04-29 12:19:02.097660,2026-04-29 12:19:04.359914,0 days 00:00:02.262254,47.548722955967655,0.5519834671666467,0.008544156764727149,9,33,872,33,COMPLETE
189,35.652609478424004,2026-04-29 12:19:04.359914,2026-04-29 12:19:06.684601,0 days 00:00:02.324687,37.91979796427745,0.5370607646180723,0.007202844737206818,9,22,911,29,COMPLETE
190,35.5842748580395,2026-04-29 12:19:06.684601,2026-04-29 12:19:09.017418,0 days 00:00:02.332817,41.41409638677562,0.5563275140259842,0.006614439016812185,9,25,929,28,COMPLETE
191,35.434719175853274,2026-04-29 12:19:09.017418,2026-04-29 12:19:11.652438,0 days 00:00:02.635020,41.54831311235409,0.5767628613943111,0.010087570226429426,9,30,969,39,COMPLETE
192,35.453091683065324,2026-04-29 12:19:11.652438,2026-04-29 12:19:14.187409,0 days 00:00:02.534971,37.1059108689974,0.546719823670296,0.008924510899922843,9,28,948,36,COMPLETE
193,35.46548298572155,2026-04-29 12:19:14.187409,2026-04-29 12:19:16.444402,0 days 00:00:02.256993,47.488475223929115,0.56755655698573,0.007988232867265873,9,30,912,29,COMPLETE
194,35.443438779514175,2026-04-29 12:19:16.444402,2026-04-29 12:19:18.893800,0 days 00:00:02.449398,40.07095551831272,0.5844729586778984,0.010652892481597419,9,28,970,33,COMPLETE
195,35.52183531854305,2026-04-29 12:19:18.893800,2026-04-29 12:19:20.953235,0 days 00:00:02.059435,43.202086837242334,0.5301846171046172,0.00951080509703858,9,32,895,27,COMPLETE
196,37.15087589876934,2026-04-29 12:19:20.953235,2026-04-29 12:19:21.715844,0 days 00:00:00.762609,49.78523498977467,0.5615786560859091,0.008476496064363365,9,26,250,31,COMPLETE
197,35.540516527499484,2026-04-29 12:19:21.715844,2026-04-29 12:19:24.503195,0 days 00:00:02.787351,44.7244647571609,0.5445256161285713,0.006116643673896906,9,36,944,37,COMPLETE
198,35.472345800041964,2026-04-29 12:19:24.506199,2026-04-29 12:19:26.858736,0 days 00:00:02.352537,38.76685771661614,0.5752454478128912,0.011200157002825378,9,29,926,34,COMPLETE
199,35.6190216157128,2026-04-29 12:19:26.858736,2026-04-29 12:19:29.159236,0 days 00:00:02.300500,46.90038975292824,0.5264778310190066,0.007601651814274432,9,24,955,28,COMPLETE
200,35.49843081951545,2026-04-29 12:19:29.159236,2026-04-29 12:19:31.276112,0 days 00:00:02.116876,35.97860113144125,0.5154120162431907,0.009725307364814638,9,31,882,30,COMPLETE
201,35.41665858000689,2026-04-29 12:19:31.276112,2026-04-29 12:19:33.866751,0 days 00:00:02.590639,42.04156022385488,0.5785919642148452,0.010457933188744684,9,30,963,39,COMPLETE
202,35.38879652454464,2026-04-29 12:19:33.866751,2026-04-29 12:19:36.408221,0 days 00:00:02.541470,41.126622323965755,0.5565838556399955,0.008792121815519556,9,27,968,35,COMPLETE
203,35.38452999506103,2026-04-29 12:19:36.408221,2026-04-29 12:19:39.012985,0 days 00:00:02.604764,43.27864688343694,0.5538813802984428,0.008692896413613066,9,28,986,35,COMPLETE
204,35.41342310403108,2026-04-29 12:19:39.012985,2026-04-29 12:19:41.617586,0 days 00:00:02.604601,43.22703648217823,0.5558074554504169,0.008724030065582825,9,28,984,35,COMPLETE
205,35.58215218951678,2026-04-29 12:19:41.617586,2026-04-29 12:19:44.236002,0 days 00:00:02.618416,40.1587470507452,0.5386723052464533,0.009042306389921886,9,25,996,35,COMPLETE
206,35.60500590654848,2026-04-29 12:19:44.236002,2026-04-29 12:19:46.758452,0 days 00:00:02.522450,50.75233725221326,0.552522544115082,0.011687230031403139,9,26,976,38,COMPLETE
207,35.389957337887196,2026-04-29 12:19:46.758452,2026-04-29 12:19:49.517339,0 days 00:00:02.758887,45.76276908068838,0.5533233962514964,0.007026123970330499,9,27,1000,35,COMPLETE
208,35.38780875868552,2026-04-29 12:19:49.517339,2026-04-29 12:19:52.326739,0 days 00:00:02.809400,46.24352437796798,0.5433493309184148,0.006870252982328448,9,27,998,36,COMPLETE
209,35.63781724916561,2026-04-29 12:19:52.326739,2026-04-29 12:19:55.118056,0 days 00:00:02.791317,36.50026223440847,0.5387520921646546,0.00711792972614995,9,23,992,36,COMPLETE
210,35.432438270003374,2026-04-29 12:19:55.118056,2026-04-29 12:19:57.892613,0 days 00:00:02.774557,48.19480567927512,0.5501338654263768,0.006090178277318425,9,27,998,34,COMPLETE
211,40.72018470762903,2026-04-29 12:19:57.892613,2026-04-29 12:19:58.393576,0 days 00:00:00.500963,45.82880428787715,0.5576800332270955,0.007111970610140864,9,28,151,32,COMPLETE
212,35.4164976713229,2026-04-29 12:19:58.393576,2026-04-29 12:20:01.122582,0 days 00:00:02.729006,42.05425680494074,0.5292072098335021,0.008606995188029336,9,27,979,39,COMPLETE
213,35.437439139289815,2026-04-29 12:20:01.122582,2026-04-29 12:20:03.836001,0 days 00:00:02.713419,41.09604156392258,0.526403663439249,0.008656280693155417,9,27,981,39,COMPLETE
214,35.54686754617013,2026-04-29 12:20:03.836001,2026-04-29 12:20:06.549499,0 days 00:00:02.713498,42.42915165256753,0.5119064185333401,0.0075857485123448,9,26,981,37,COMPLETE
215,35.613993333433726,2026-04-29 12:20:06.549499,2026-04-29 12:20:09.110255,0 days 00:00:02.560756,38.88051419171149,0.5378441653005192,0.009409706008649522,9,21,963,35,COMPLETE
216,35.406178705089054,2026-04-29 12:20:09.110255,2026-04-29 12:20:11.823109,0 days 00:00:02.712854,49.08319087951292,0.5426300372859846,0.0065535621315075026,9,27,996,33,COMPLETE
217,35.611664950641355,2026-04-29 12:20:11.823109,2026-04-29 12:20:14.586532,0 days 00:00:02.763423,52.07388100896598,0.5291502728075576,0.005702332924547058,9,24,989,34,COMPLETE
218,35.39530687968244,2026-04-29 12:20:14.586532,2026-04-29 12:20:17.419473,0 days 00:00:02.832941,48.688900480458514,0.5419518444388165,0.006993133806251801,9,27,999,37,COMPLETE
219,35.73425047647204,2026-04-29 12:20:17.419473,2026-04-29 12:20:19.999274,0 days 00:00:02.579801,49.6712954453234,0.521737476345396,0.00659489283982074,9,97,996,37,COMPLETE
220,35.47572120878058,2026-04-29 12:20:19.999274,2026-04-29 12:20:23.199568,0 days 00:00:03.200294,53.561298056519405,0.5397923975840414,0.00520630165895902,9,27,999,40,COMPLETE
221,35.54381702848441,2026-04-29 12:20:23.199568,2026-04-29 12:20:25.753267,0 days 00:00:02.553699,46.193636776421584,0.5535255806646884,0.00740184894643173,9,25,971,32,COMPLETE
222,35.399318177957625,2026-04-29 12:20:25.753267,2026-04-29 12:20:28.561030,0 days 00:00:02.807763,48.63256535566177,0.5423093474292089,0.006722525602908966,9,27,1000,36,COMPLETE
223,35.42923269405772,2026-04-29 12:20:28.561030,2026-04-29 12:20:31.495674,0 days 00:00:02.934644,49.46294437782219,0.5287216792806604,0.006403495922505423,9,27,998,36,COMPLETE
224,35.60907606665812,2026-04-29 12:20:31.495674,2026-04-29 12:20:34.508221,0 days 00:00:03.012547,55.23012098416944,0.5396308677478245,0.005711349440337767,9,24,977,39,COMPLETE
225,35.41533630968691,2026-04-29 12:20:34.508221,2026-04-29 12:20:37.149922,0 days 00:00:02.641701,47.334831110231,0.5586600777034487,0.007002584251443174,9,31,970,34,COMPLETE
226,35.46324690376588,2026-04-29 12:20:37.149922,2026-04-29 12:20:39.834243,0 days 00:00:02.684321,47.924637691024884,0.5577444491486829,0.006964274303700376,9,32,980,34,COMPLETE
227,35.69541406135583,2026-04-29 12:20:39.834243,2026-04-29 12:20:42.553063,0 days 00:00:02.718820,20.520346165053557,0.507857522273648,0.006268472346912187,9,27,997,33,COMPLETE
228,35.660495129278296,2026-04-29 12:20:42.553063,2026-04-29 12:20:45.278648,0 days 00:00:02.725585,52.187868622814875,0.5464009728478882,0.007417356675947659,9,22,974,36,COMPLETE
229,35.48572604032911,2026-04-29 12:20:45.278648,2026-04-29 12:20:47.723331,0 days 00:00:02.444683,45.000471741684336,0.5174864419709309,0.008013408819101488,9,26,965,32,COMPLETE
230,35.64014166374256,2026-04-29 12:20:47.723331,2026-04-29 12:20:50.700596,0 days 00:00:02.977265,46.32639808297252,0.5342052333422562,0.005003037570012198,9,28,983,37,COMPLETE
231,35.48817071185194,2026-04-29 12:20:50.700596,2026-04-29 12:20:53.275506,0 days 00:00:02.574910,42.636930940754034,0.5611834768048787,0.008175303652999406,9,31,966,35,COMPLETE
232,35.35658663753243,2026-04-29 12:20:53.275506,2026-04-29 12:20:55.886849,0 days 00:00:02.611343,42.140608043364516,0.5475935085714196,0.009863294563080733,9,30,967,39,COMPLETE
233,35.36695419769613,2026-04-29 12:20:55.886849,2026-04-29 12:20:58.722012,0 days 00:00:02.835163,49.55854525071691,0.5438558738412359,0.006836063499354552,9,28,999,37,COMPLETE
234,35.412175189710084,2026-04-29 12:20:58.722012,2026-04-29 12:21:01.466715,0 days 00:00:02.744703,50.95894484622767,0.546872253894861,0.006802065187061138,9,30,999,34,COMPLETE
235,35.51724477206714,2026-04-29 12:21:01.466715,2026-04-29 12:21:04.369996,0 days 00:00:02.903281,50.10615167122449,0.5531899949956735,0.0057757069706079,9,31,1000,35,COMPLETE
236,35.438525380159476,2026-04-29 12:21:04.369996,2026-04-29 12:21:07.261889,0 days 00:00:02.891893,54.46146033514369,0.547866341781275,0.006674670452546888,9,32,1000,37,COMPLETE
237,35.43360032254044,2026-04-29 12:21:07.261889,2026-04-29 12:21:09.945941,0 days 00:00:02.684052,47.47607396836955,0.5624160748432185,0.006913241398329124,9,29,1000,33,COMPLETE
238,35.51201487864426,2026-04-29 12:21:09.945941,2026-04-29 12:21:12.707000,0 days 00:00:02.761059,51.01944061880361,0.5429230299470057,0.00609875044563585,9,33,978,35,COMPLETE
239,35.59931156297773,2026-04-29 12:21:12.707000,2026-04-29 12:21:15.296789,0 days 00:00:02.589789,55.910317863226304,0.5661868109373656,0.007365257699142248,9,25,983,32,COMPLETE
240,35.42571347234658,2026-04-29 12:21:15.296789,2026-04-29 12:21:17.524064,0 days 00:00:02.227275,49.587745923195996,0.5440569545309631,0.009416189862250145,7,28,963,37,COMPLETE
241,35.433480957189246,2026-04-29 12:21:17.524064,2026-04-29 12:21:20.083241,0 days 00:00:02.559177,45.534355800979554,0.5545056681062739,0.007794995631033105,9,30,960,34,COMPLETE
242,35.42863689851763,2026-04-29 12:21:20.083241,2026-04-29 12:21:22.591980,0 days 00:00:02.508739,44.71538649536918,0.5381415833819135,0.006929117714783892,9,28,934,32,COMPLETE
243,35.45037921075322,2026-04-29 12:21:22.591980,2026-04-29 12:21:25.216749,0 days 00:00:02.624769,48.078046588528196,0.5323418073082717,0.008923514849373416,9,30,985,36,COMPLETE
244,35.47199884524664,2026-04-29 12:21:25.216749,2026-04-29 12:21:27.773088,0 days 00:00:02.556339,43.79857275123052,0.5575605060574529,0.007921822493272581,9,26,957,34,COMPLETE
245,35.36391954133766,2026-04-29 12:21:27.773088,2026-04-29 12:21:30.055447,0 days 00:00:02.282359,41.2942532815078,0.5442937348443311,0.010022527827815776,9,29,935,31,COMPLETE
246,35.46896230003146,2026-04-29 12:21:30.055447,2026-04-29 12:21:32.688742,0 days 00:00:02.633295,47.878633515298404,0.5734862311627807,0.010372370965118062,9,31,1000,38,COMPLETE
247,35.44172960630341,2026-04-29 12:21:32.688742,2026-04-29 12:21:34.952106,0 days 00:00:02.263364,52.30295925696913,0.5504194604651581,0.00953688575838517,9,28,931,30,COMPLETE
248,35.69922467169284,2026-04-29 12:21:34.952106,2026-04-29 12:21:38.265339,0 days 00:00:03.313233,42.11572779979523,0.56012273737429,0.01132221678004777,9,24,898,84,COMPLETE
249,35.48848043281701,2026-04-29 12:21:38.265339,2026-04-29 12:21:40.845881,0 days 00:00:02.580542,46.15649407151557,0.5422226618145264,0.006327256622164126,9,26,975,31,COMPLETE
250,35.58141454974373,2026-04-29 12:21:40.845881,2026-04-29 12:21:43.282786,0 days 00:00:02.436905,41.192193770948926,0.5673962533524469,0.009131807702733913,9,33,942,34,COMPLETE
251,35.45614840788928,2026-04-29 12:21:43.282786,2026-04-29 12:21:45.839946,0 days 00:00:02.557160,44.63860004871287,0.5471459959827456,0.007585008325956956,9,30,913,36,COMPLETE
252,35.41064131411908,2026-04-29 12:21:45.839946,2026-04-29 12:21:48.252035,0 days 00:00:02.412089,49.75211675756153,0.5233453221159776,0.010246720532855143,9,28,867,41,COMPLETE
253,35.472205016200576,2026-04-29 12:21:48.252035,2026-04-29 12:21:50.605292,0 days 00:00:02.353257,51.77036655251936,0.5226317046647725,0.01189740947528196,9,27,853,42,COMPLETE
254,35.41901201698081,2026-04-29 12:21:50.605292,2026-04-29 12:21:53.005433,0 days 00:00:02.400141,56.36808597790093,0.5161048588417568,0.010208958014158689,9,28,868,40,COMPLETE
255,36.17960997653768,2026-04-29 12:21:53.005433,2026-04-29 12:21:55.354298,0 days 00:00:02.348865,6.960843744326099,0.5364429191538985,0.010748112658610224,9,25,876,37,COMPLETE
256,35.37139651155283,2026-04-29 12:21:55.354298,2026-04-29 12:21:57.865841,0 days 00:00:02.511543,39.993216800489584,0.5282216148071195,0.0091852334874083,9,29,907,39,COMPLETE
257,35.619614145868766,2026-04-29 12:21:57.865841,2026-04-29 12:22:00.405533,0 days 00:00:02.539692,36.48273003207205,0.5264549186601839,0.00972615936040709,9,23,895,40,COMPLETE
258,35.39801088271103,2026-04-29 12:22:00.405533,2026-04-29 12:22:02.785466,0 days 00:00:02.379933,40.07062716703653,0.520816777399638,0.011155188049776159,9,29,904,38,COMPLETE
259,35.57796666563315,2026-04-29 12:22:02.785466,2026-04-29 12:22:03.567595,0 days 00:00:00.782129,39.9112154484232,0.5163444099024013,0.01240223870689825,3,27,885,37,COMPLETE
260,35.54303969195712,2026-04-29 12:22:03.567595,2026-04-29 12:22:06.041378,0 days 00:00:02.473783,39.60770113255996,0.5064106416656589,0.011097372326088208,9,25,898,41,COMPLETE
261,35.49803343214255,2026-04-29 12:22:06.041378,2026-04-29 12:22:08.386147,0 days 00:00:02.344769,36.65214822456899,0.5222102211179148,0.009679904331349616,8,29,904,39,COMPLETE
262,35.677558015650696,2026-04-29 12:22:08.386147,2026-04-29 12:22:10.710349,0 days 00:00:02.324202,40.90299008499726,0.5042942541618604,0.012500200586905177,9,33,921,38,COMPLETE
263,35.77839978119523,2026-04-29 12:22:10.710349,2026-04-29 12:22:13.150024,0 days 00:00:02.439675,17.65659029124486,0.5326666766944247,0.01077666516477235,9,26,871,41,COMPLETE
264,35.33664709193319,2026-04-29 12:22:13.150024,2026-04-29 12:22:15.881474,0 days 00:00:02.731450,38.04220736311391,0.5399342465850842,0.008722598927525057,9,29,932,43,COMPLETE
265,35.501199026701386,2026-04-29 12:22:15.881474,2026-04-29 12:22:18.517716,0 days 00:00:02.636242,35.22424263304504,0.532425653733624,0.008978000777087271,9,31,914,43,COMPLETE
266,35.50794089351603,2026-04-29 12:22:18.517716,2026-04-29 12:22:20.890130,0 days 00:00:02.372414,43.56532218336348,0.4953547338533745,0.010194625035486874,9,29,887,39,COMPLETE
267,36.03063443526989,2026-04-29 12:22:20.905759,2026-04-29 12:22:23.302444,0 days 00:00:02.396685,9.525366102992725,0.5166685708540668,0.008827409806947503,9,77,927,41,COMPLETE
268,35.675086558742926,2026-04-29 12:22:23.302444,2026-04-29 12:22:25.657900,0 days 00:00:02.355456,40.230450054070694,0.5411016519417979,0.011581225287518494,9,23,859,38,COMPLETE
269,35.519678403606335,2026-04-29 12:22:25.657900,2026-04-29 12:22:28.127168,0 days 00:00:02.469268,45.21343033525802,0.5274162784233729,0.008022223667059514,9,32,908,36,COMPLETE
270,35.5704348532295,2026-04-29 12:22:28.127168,2026-04-29 12:22:30.509887,0 days 00:00:02.382719,48.600607294155445,0.5742341445492493,0.00994274414308262,9,26,938,32,COMPLETE
271,35.54831080936525,2026-04-29 12:22:30.509887,2026-04-29 12:22:33.115940,0 days 00:00:02.606053,37.300990020654524,0.5379786437213737,0.008787366790524455,9,34,888,43,COMPLETE
272,35.498114329894705,2026-04-29 12:22:33.115940,2026-04-29 12:22:35.274206,0 days 00:00:02.158266,42.890683172433064,0.5221607104582411,0.013871416484151255,9,29,844,38,COMPLETE
273,35.41583902841374,2026-04-29 12:22:35.274206,2026-04-29 12:22:37.614184,0 days 00:00:02.339978,40.36087413679489,0.5496166944998718,0.009764206764388083,8,27,925,36,COMPLETE
274,35.51433757616411,2026-04-29 12:22:37.614184,2026-04-29 12:22:39.987268,0 days 00:00:02.373084,46.571686058292606,0.5074570909508646,0.007614416856164088,9,30,909,33,COMPLETE
275,35.56967699940124,2026-04-29 12:22:39.987268,2026-04-29 12:22:42.455633,0 days 00:00:02.468365,32.68077503916422,0.5649268333740761,0.010962814512580826,9,25,872,40,COMPLETE
276,35.54772490470988,2026-04-29 12:22:42.455633,2026-04-29 12:22:44.132616,0 days 00:00:01.676983,38.05747214662563,0.5379486572912795,0.008141949814514028,5,28,939,80,COMPLETE
277,35.48962698389885,2026-04-29 12:22:44.132616,2026-04-29 12:22:46.547589,0 days 00:00:02.414973,43.09339055166687,0.5526271065792554,0.008944781585870643,9,31,899,36,COMPLETE
278,37.72374216190252,2026-04-29 12:22:46.547589,2026-04-29 12:22:49.612115,0 days 00:00:03.064526,48.652964563238726,0.5298303072114944,0.0020897635477738386,9,24,923,38,COMPLETE
279,35.52394839819663,2026-04-29 12:22:49.612115,2026-04-29 12:22:52.198483,0 days 00:00:02.586368,53.97635647152337,0.5429007961623095,0.0055829314475322345,9,27,941,32,COMPLETE
280,35.56448194126207,2026-04-29 12:22:52.198483,2026-04-29 12:22:54.315711,0 days 00:00:02.117228,45.20598035203535,0.5718471580348068,0.011947401805952051,8,34,887,35,COMPLETE
281,35.55591257064777,2026-04-29 12:22:54.315711,2026-04-29 12:22:58.444588,0 days 00:00:04.128877,41.06323028162314,0.7604192920278549,0.007316380742678292,9,29,954,87,COMPLETE
282,35.84919372233996,2026-04-29 12:22:58.444588,2026-04-29 12:23:01.014361,0 days 00:00:02.569773,35.77213733176439,0.5580038708699975,0.004728073370355625,9,21,911,31,COMPLETE
283,39.101396496550194,2026-04-29 12:23:01.014361,2026-04-29 12:23:03.557722,0 days 00:00:02.543361,48.93040209672741,0.5873651735405804,0.18382452021676993,9,32,930,106,COMPLETE
284,36.62195329870666,2026-04-29 12:23:03.557722,2026-04-29 12:23:05.502230,0 days 00:00:01.944508,43.46887500145698,0.5125439489263978,0.04616143655935571,9,30,854,40,COMPLETE
