number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
71,31.219652763320532,2026-05-05 12:50:32.671504,2026-05-05 12:50:45.194025,0 days 00:00:12.522521,128,0.385731682568523,,,0.0018627288936842795,1,128,,,COMPLETE
72,31.171606824912875,2026-05-05 12:50:45.195126,2026-05-05 12:50:56.853047,0 days 00:00:11.657921,128,0.033962043062185684,,,0.0010044669884166112,1,128,,,COMPLETE
73,31.724135244230173,2026-05-05 12:50:56.853047,2026-05-05 12:51:06.583967,0 days 00:00:09.730920,128,0.2669697249419605,,,0.0015414147061355741,1,128,,,COMPLETE
74,31.096900818624857,2026-05-05 12:51:06.584956,2026-05-05 12:51:17.675836,0 days 00:00:11.090880,128,0.008943106539738871,,,0.0022010527776966803,1,64,,,COMPLETE
75,31.29023978063335,2026-05-05 12:51:17.676837,2026-05-05 12:51:51.534072,0 days 00:00:33.857235,16,0.029642552468562098,,,0.0012642497490503984,1,160,,,COMPLETE
76,31.752529414361806,2026-05-05 12:51:51.535071,2026-05-05 12:51:59.087102,0 days 00:00:07.552031,128,0.04922697429338804,,,0.016629433760831577,1,64,,,COMPLETE
77,32.05473485093419,2026-05-05 12:51:59.088109,2026-05-05 12:52:15.794509,0 days 00:00:16.706400,32,0.06777936815765137,,,0.0025007329687514617,1,96,,,COMPLETE
78,31.64389589474507,2026-05-05 12:52:15.794509,2026-05-05 12:52:26.448846,0 days 00:00:10.654337,128,0.012747203950339833,,,0.00334706678448382,1,192,,,COMPLETE
79,31.40193531451187,2026-05-05 12:52:26.448846,2026-05-05 12:52:40.789706,0 days 00:00:14.340860,128,0.08938384944427766,0.1911680945624288,0.0011486215515242593,0.0019049139822497367,3,96,224.0,32.0,COMPLETE
80,31.118289613098476,2026-05-05 12:52:40.789706,2026-05-05 12:52:53.376382,0 days 00:00:12.586676,64,0.05695052136474217,,,0.005048694950378148,1,96,,,COMPLETE
81,31.242468488520597,2026-05-05 12:52:53.376382,2026-05-05 12:53:18.168122,0 days 00:00:24.791740,32,0.10918855659960405,,,0.0016276963415819184,1,64,,,COMPLETE
82,31.44740987187769,2026-05-05 12:53:18.169166,2026-05-05 12:53:34.360160,0 days 00:00:16.190994,32,0.07166461397355092,,,0.0010609236415598208,1,64,,,COMPLETE
83,31.353173146077513,2026-05-05 12:53:34.361376,2026-05-05 12:53:53.391467,0 days 00:00:19.030091,32,0.13019364063289698,,,0.0012338430212409076,1,64,,,COMPLETE
84,31.5796366465403,2026-05-05 12:53:53.391878,2026-05-05 12:54:13.964973,0 days 00:00:20.573095,32,0.15475138779510628,,,0.0014788695501303422,1,32,,,COMPLETE
85,31.049995780776406,2026-05-05 12:54:13.966073,2026-05-05 12:54:41.886925,0 days 00:00:27.920852,32,0.03231710800985117,,,0.0019924288255294565,1,64,,,COMPLETE
86,34.143886368585854,2026-05-05 12:54:41.887732,2026-05-05 12:54:53.817342,0 days 00:00:11.929610,128,0.02967554606076089,,,0.002040549651863623,1,64,,,COMPLETE
87,31.278009662422924,2026-05-05 12:54:53.818340,2026-05-05 12:55:05.049205,0 days 00:00:11.230865,64,0.04378688581971955,,,0.002939146050002065,1,96,,,COMPLETE
88,31.19866841615155,2026-05-05 12:55:05.049554,2026-05-05 12:55:35.887376,0 days 00:00:30.837822,16,0.003689822386394849,,,0.001702129305716598,1,128,,,COMPLETE
89,30.783651334805818,2026-05-05 12:55:35.887376,2026-05-05 12:56:00.214879,0 days 00:00:24.327503,32,0.025430801736414325,,,0.0024548789696164893,1,32,,,COMPLETE
90,33.084623357872246,2026-05-05 12:56:00.216886,2026-05-05 12:56:10.779604,0 days 00:00:10.562718,128,0.023021495907493528,,,0.0023966151382969047,1,32,,,COMPLETE
91,31.323019919821284,2026-05-05 12:56:10.780616,2026-05-05 12:56:28.819683,0 days 00:00:18.039067,32,0.0368791430625421,,,0.0028658641439239926,1,32,,,COMPLETE
92,31.47840862784317,2026-05-05 12:56:28.819683,2026-05-05 12:56:45.776653,0 days 00:00:16.956970,32,0.014948220015885638,,,0.004309695147655266,1,32,,,COMPLETE
93,31.34343647729735,2026-05-05 12:56:45.777658,2026-05-05 12:57:01.842335,0 days 00:00:16.064677,32,0.058641330622678046,,,0.0020170913627667324,1,64,,,COMPLETE
94,31.292323131308706,2026-05-05 12:57:01.843741,2026-05-05 12:57:19.891068,0 days 00:00:18.047327,32,0.04665991081544289,,,0.00136356070550107,1,64,,,COMPLETE
95,31.809495326043987,2026-05-05 12:57:19.891976,2026-05-05 12:57:29.925912,0 days 00:00:10.033936,64,0.02719989953902862,,,0.1092080734954806,1,32,,,COMPLETE
96,31.270794319237325,2026-05-05 12:57:29.925912,2026-05-05 12:57:49.557051,0 days 00:00:19.631139,32,0.0007086355928770868,,,0.0032594628565278333,1,64,,,COMPLETE
97,31.77649570112314,2026-05-05 12:57:49.557051,2026-05-05 12:57:59.400114,0 days 00:00:09.843063,128,0.077218751587769,,,0.002555858951325134,1,96,,,COMPLETE
98,31.39174484705736,2026-05-05 12:57:59.401122,2026-05-05 12:58:14.273307,0 days 00:00:14.872185,64,0.06576452857259099,,,0.0038408203330244214,1,224,,,COMPLETE
99,32.38289986859174,2026-05-05 12:58:14.273307,2026-05-05 12:58:31.164132,0 days 00:00:16.890825,32,0.04994084469295445,,,0.005801457866111405,1,160,,,COMPLETE
100,31.6990139090061,2026-05-05 12:58:31.164132,2026-05-05 12:58:43.825878,0 days 00:00:12.661746,128,0.4976186393165567,,,0.001779302145168416,1,64,,,COMPLETE
101,31.185496489158435,2026-05-05 12:58:43.826880,2026-05-05 12:59:01.904748,0 days 00:00:18.077868,32,0.09468066364310004,,,0.0011287178460324652,1,64,,,COMPLETE
102,30.877590991145997,2026-05-05 12:59:01.904748,2026-05-05 12:59:21.877396,0 days 00:00:19.972648,32,0.30546399232886384,,,0.0011803004459471909,1,64,,,COMPLETE
103,31.394800740160843,2026-05-05 12:59:21.877396,2026-05-05 12:59:50.473352,0 days 00:00:28.595956,32,0.3233560826527915,,,0.001386141814513692,1,64,,,COMPLETE
104,31.539437674913245,2026-05-05 12:59:50.473776,2026-05-05 13:00:09.272041,0 days 00:00:18.798265,32,0.2946534742040243,,,0.0022600069164339736,1,32,,,COMPLETE
105,31.47944021438122,2026-05-05 13:00:09.272041,2026-05-05 13:00:29.769931,0 days 00:00:20.497890,32,0.36319703842266504,,,0.0011523859854750606,1,128,,,COMPLETE
106,31.31476524961579,2026-05-05 13:00:29.770375,2026-05-05 13:00:51.816830,0 days 00:00:22.046455,32,0.31507967773975776,,,0.0014968015361242312,1,64,,,COMPLETE
107,31.41245062802492,2026-05-05 13:00:51.817828,2026-05-05 13:01:05.492978,0 days 00:00:13.675150,64,0.28097418664426127,,,0.0017765268658120963,1,96,,,COMPLETE
108,31.237763680858684,2026-05-05 13:01:05.494282,2026-05-05 13:01:16.608638,0 days 00:00:11.114356,128,0.30723770744770823,,,0.0020096869209041295,1,192,,,COMPLETE
109,31.922599782642674,2026-05-05 13:01:16.608638,2026-05-05 13:01:49.043446,0 days 00:00:32.434808,16,0.012760820012965614,,,0.030006447863241314,1,64,,,COMPLETE
110,31.70034057440081,2026-05-05 13:01:49.043446,2026-05-05 13:02:09.794736,0 days 00:00:20.751290,32,0.24497002781718977,0.2693134733740906,,0.0026861808832238337,2,256,128.0,,COMPLETE
111,31.213388841908493,2026-05-05 13:02:09.794736,2026-05-05 13:02:28.188904,0 days 00:00:18.394168,32,0.08683454442750156,,,0.0011870749324278814,1,64,,,COMPLETE
112,31.048479632301348,2026-05-05 13:02:28.190905,2026-05-05 13:02:47.380982,0 days 00:00:19.190077,32,0.03676194886739078,,,0.0016084105634364004,1,64,,,COMPLETE
113,31.12386420929546,2026-05-05 13:02:47.381981,2026-05-05 13:03:07.316574,0 days 00:00:19.934593,32,0.03776210490616652,,,0.001538492482008631,1,64,,,COMPLETE
114,31.309544732572583,2026-05-05 13:03:07.316574,2026-05-05 13:03:32.708906,0 days 00:00:25.392332,32,0.26967434688492137,,,0.0012998109624642097,1,32,,,COMPLETE
115,31.33627807289194,2026-05-05 13:03:32.709907,2026-05-05 13:03:44.822156,0 days 00:00:12.112249,128,0.0263673964688445,,,0.002239943200992718,1,64,,,COMPLETE
116,31.632634925877625,2026-05-05 13:03:44.822666,2026-05-05 13:04:03.492035,0 days 00:00:18.669369,32,0.05844282379836935,,,0.0015899785247099737,1,96,,,COMPLETE
117,31.334449810853933,2026-05-05 13:04:03.492035,2026-05-05 13:04:16.218257,0 days 00:00:12.726222,64,0.233557790022463,,,0.0018535671446324102,1,64,,,COMPLETE
118,31.269882440773678,2026-05-05 13:04:16.218257,2026-05-05 13:04:24.643811,0 days 00:00:08.425554,128,0.01946999320124153,,,0.0013876359810704845,1,64,,,COMPLETE
119,31.4089428478296,2026-05-05 13:04:24.643811,2026-05-05 13:04:44.533087,0 days 00:00:19.889276,32,0.45824509334107644,,,0.001006642602654147,1,128,,,COMPLETE
120,31.1473715646174,2026-05-05 13:04:44.534085,2026-05-05 13:05:12.745997,0 days 00:00:28.211912,32,0.042273249694165745,,,0.002132360694558702,1,96,,,COMPLETE
121,30.88635541267026,2026-05-05 13:05:12.746425,2026-05-05 13:05:33.223091,0 days 00:00:20.476666,32,0.07147946440765898,,,0.001172603239480823,1,64,,,COMPLETE
122,31.412837964986913,2026-05-05 13:05:33.223091,2026-05-05 13:05:56.272730,0 days 00:00:23.049639,32,0.03457146047684078,,,0.0012581226426822253,1,64,,,COMPLETE
123,31.60518938261297,2026-05-05 13:05:56.273727,2026-05-05 13:06:16.252390,0 days 00:00:19.978663,32,0.07160110337597503,,,0.0016704189940842501,1,64,,,COMPLETE
124,31.332826690159106,2026-05-05 13:06:16.252390,2026-05-05 13:06:39.116719,0 days 00:00:22.864329,32,0.05230932646523967,,,0.014229626987036777,1,64,,,COMPLETE
125,31.58327583439842,2026-05-05 13:06:39.116719,2026-05-05 13:06:47.539781,0 days 00:00:08.423062,128,0.011652434974038684,,,0.006982800577154186,1,32,,,COMPLETE
