number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
112,31.03722015881773,2026-05-09 02:03:04.475913,2026-05-09 02:03:17.794669,0 days 00:00:13.318756,64,0.3068762479821237,,,0.0012087819824513069,1,224,,,COMPLETE
113,31.22997312128057,2026-05-09 02:03:17.795602,2026-05-09 02:03:33.460374,0 days 00:00:15.664772,64,0.22450062420035316,,,0.0013224270150595217,1,256,,,COMPLETE
114,31.62068629594116,2026-05-09 02:03:33.460374,2026-05-09 02:03:46.659203,0 days 00:00:13.198829,64,0.32114081393344623,,,0.00150298185507534,1,224,,,COMPLETE
115,31.30095302414323,2026-05-09 02:03:46.659203,2026-05-09 02:03:57.579153,0 days 00:00:10.919950,128,0.2006283778771446,,,0.009198313475321037,1,224,,,COMPLETE
116,31.183107173034635,2026-05-09 02:03:57.579153,2026-05-09 02:04:20.554469,0 days 00:00:22.975316,32,0.3669451522278729,,,0.0011074155825454273,1,224,,,COMPLETE
117,31.14981499391599,2026-05-09 02:04:20.554469,2026-05-09 02:04:33.455266,0 days 00:00:12.900797,64,0.2502711350254354,,,0.0016385972211051514,1,192,,,COMPLETE
118,30.867995640911072,2026-05-09 02:04:33.455266,2026-05-09 02:04:53.089593,0 days 00:00:19.634327,32,0.3985848715780321,,,0.0019990674726230607,1,256,,,COMPLETE
119,31.394638325961665,2026-05-09 02:04:53.090317,2026-05-09 02:05:06.425856,0 days 00:00:13.335539,64,0.4120748474275518,,,0.002047716991371314,1,256,,,COMPLETE
120,31.255591513275352,2026-05-09 02:05:06.426947,2026-05-09 02:05:25.929610,0 days 00:00:19.502663,32,0.40768251178061876,,,0.002761710993475116,1,256,,,COMPLETE
121,30.577476229736902,2026-05-09 02:05:25.929610,2026-05-09 02:05:43.529089,0 days 00:00:17.599479,32,0.3965481505271197,,,0.0018220911068137706,1,256,,,COMPLETE
122,31.62963524805574,2026-05-09 02:05:43.531127,2026-05-09 02:05:57.523719,0 days 00:00:13.992592,32,0.4266351674557613,,,0.0017945990711372044,1,256,,,COMPLETE
123,31.680473896921598,2026-05-09 02:05:57.524759,2026-05-09 02:06:14.836118,0 days 00:00:17.311359,32,0.3975181973807255,,,0.002177327121745741,1,256,,,COMPLETE
124,31.822445787997925,2026-05-09 02:06:14.836118,2026-05-09 02:06:42.765954,0 days 00:00:27.929836,32,0.385725495029942,,,0.0019113509590333521,1,256,,,COMPLETE
125,31.859292944602526,2026-05-09 02:06:42.765954,2026-05-09 02:07:02.789829,0 days 00:00:20.023875,32,0.42226705580794843,,,0.0032289214038291126,1,256,,,COMPLETE
126,31.14847411411147,2026-05-09 02:07:02.789829,2026-05-09 02:07:20.350095,0 days 00:00:17.560266,32,0.3726751802695192,,,0.002557875740597248,1,256,,,COMPLETE
127,31.1306802699555,2026-05-09 02:07:20.350183,2026-05-09 02:07:36.370521,0 days 00:00:16.020338,64,0.35233752994317696,,,0.0023385878091058093,1,224,,,COMPLETE
128,44.43595630613999,2026-05-09 02:07:36.370521,2026-05-09 02:08:21.570604,0 days 00:00:45.200083,16,0.26707850265364674,,,0.061663323678205914,1,224,,,COMPLETE
129,31.100089054787162,2026-05-09 02:08:21.570604,2026-05-09 02:08:44.890727,0 days 00:00:23.320123,32,0.4399235588432104,,,0.001346508160327551,1,256,,,COMPLETE
130,31.03114903845746,2026-05-09 02:08:44.890727,2026-05-09 02:09:01.962749,0 days 00:00:17.072022,64,0.40625200893833924,,,0.001664845104677792,1,160,,,COMPLETE
131,31.37309139021602,2026-05-09 02:09:01.964019,2026-05-09 02:09:17.750489,0 days 00:00:15.786470,32,0.3472216021256628,,,0.00119771313071405,1,192,,,COMPLETE
132,30.987875339736128,2026-05-09 02:09:17.750489,2026-05-09 02:09:37.168227,0 days 00:00:19.417738,32,0.3677218279988576,,,0.0010060919361006221,1,192,,,COMPLETE
133,31.23545502058131,2026-05-09 02:09:37.168227,2026-05-09 02:09:55.065638,0 days 00:00:17.897411,32,0.3948359192908569,,,0.00154952178266397,1,192,,,COMPLETE
134,31.158895039142227,2026-05-09 02:09:55.066540,2026-05-09 02:10:14.079862,0 days 00:00:19.013322,32,0.3382522445975025,,,0.0014432287327615138,1,224,,,COMPLETE
135,31.383972996784923,2026-05-09 02:10:14.081027,2026-05-09 02:10:34.898078,0 days 00:00:20.817051,32,0.3804966163045568,,,0.001245759047653556,1,192,,,COMPLETE
136,31.18578744367946,2026-05-09 02:10:34.898078,2026-05-09 02:10:50.925315,0 days 00:00:16.027237,64,0.23583532730790552,,,0.0018492795445507336,1,160,,,COMPLETE
137,31.42306285192286,2026-05-09 02:10:50.925315,2026-05-09 02:11:09.474594,0 days 00:00:18.549279,32,0.35782251341095905,,,0.0010927782685292407,1,192,,,COMPLETE
138,31.169379275702454,2026-05-09 02:11:09.475594,2026-05-09 02:11:21.766663,0 days 00:00:12.291069,64,0.29496176750882963,,,0.002064435718372418,1,224,,,COMPLETE
