fold,actual,pred,residual
1,85.0,86.02216,-1.0221633911132812
1,81.98,81.989716,-0.009715576171871021
1,79.96,71.074684,8.885315856933587
1,76.0,60.401974,15.598026275634766
1,75.99,62.371582,13.618417968749995
1,74.64,65.44507,9.194931640625
1,69.44,75.50336,-6.063356933593752
1,60.67,67.726425,-7.056425170898436
1,36.79,56.68304,-19.893040618896485
1,0.0,34.57654,-34.576541900634766
1,-3.08,5.5785317,-8.658531742095947
1,-10.06,-3.2086053,-6.851394710540772
1,-10.03,-0.4640481,-9.565951912403106
1,-9.91,-3.4898355,-6.420164499282837
1,-10.0,-2.0203578,-7.979642152786255
1,-4.91,52.888893,-57.7988931274414
1,-5.04,-8.5548725,3.5148725128173828
1,-0.06,8.987194,-9.047194061279297
1,50.0,19.529137,30.470863342285156
1,72.9,56.602654,16.297346496582037
1,105.42,74.78925,30.63074676513672
1,99.34,88.19678,11.143222656250003
1,82.29,85.44701,-3.1570062255859312
1,69.5,75.92018,-6.4201812744140625
1,12.38,70.102455,-57.722455139160154
1,4.08,41.86691,-37.78690902709961
1,4.07,20.996614,-16.926614456176758
1,4.09,13.218151,-9.128151092529297
1,53.21,17.751106,35.45889373779297
1,62.56,49.387306,13.172693786621096
1,66.66,76.50748,-9.847476806640628
1,58.71,81.8396,-23.129599609375
1,29.92,66.32772,-36.40772064208984
1,4.03,35.892036,-31.86203643798828
1,3.49,10.735418,-7.245418319702148
1,2.3,2.482313,-0.18231291770935076
1,2.1,15.55396,-13.453959846496582
1,4.03,12.65968,-8.629680366516112
1,4.06,21.158243,-17.09824317932129
1,4.01,21.852108,-17.842108001708986
1,8.93,28.929289,-19.999288864135742
1,119.05,36.660507,82.38949279785156
1,79.78,95.05402,-15.27402374267578
1,114.96,89.05404,25.90596099853515
1,119.01,105.61584,13.394162902832036
1,95.07,101.32321,-6.253211669921882
1,95.05,85.208855,9.841145324707028
1,77.27,76.804756,0.46524383544921477
1,75.02,67.90467,7.115329284667965
1,71.05,69.41103,1.6389663696289034
1,68.9,65.02265,3.8773483276367244
1,68.93,59.547382,9.382617645263679
1,74.84,71.88716,2.952838745117191
1,84.49,86.38343,-1.8934304809570364
1,109.12,104.243095,4.876904602050786
1,118.99,108.41214,10.57786010742187
1,108.64,103.80567,4.834328308105469
1,90.06,87.525764,2.534235534667971
1,82.37,73.62808,8.74191772460938
1,71.64,65.38746,6.252541198730469
1,67.72,60.762554,6.957445831298827
1,60.54,60.05112,0.4888792419433585
1,62.19,59.3863,2.8037008666992165
1,71.27,76.33409,-5.0640911865234415
1,78.93,84.85543,-5.925430603027337
1,91.86,101.86236,-10.00235809326172
1,95.62,108.65602,-13.036021118164058
1,121.9,110.970505,10.929495239257818
1,150.85,122.89757,27.952432250976557
1,122.75,127.521996,-4.771995544433594
1,94.97,112.772896,-17.802895812988282
1,87.5,87.93255,-0.43254852294921875
1,85.92,80.25748,5.662523193359377
1,81.42,80.47133,0.9486712646484392
1,74.2,74.377914,-0.17791442871093466
1,79.79,71.274666,8.515334167480475
1,88.57,85.52232,3.0476763916015557
1,91.69,95.695404,-4.005404052734377
1,113.84,104.8368,9.003200378417972
1,118.55,116.69251,1.857487487792966
1,104.18,109.61023,-5.430229492187493
1,86.41,92.97616,-6.566158142089847
1,66.92,75.44165,-8.521650390624998
1,47.93,63.062603,-15.132602996826172
1,32.4,60.6892,-28.28920135498047
1,28.49,45.257004,-16.76700378417969
1,49.45,42.90611,6.543891143798831
1,77.13,130.74374,-53.61374389648438
1,19.67,50.09968,-30.429681854248045
1,82.39,49.055202,33.33479751586914
1,82.4,73.08214,9.317861938476568
1,119.03,96.613014,22.416985778808595
1,88.18,116.63818,-28.458183593749993
1,82.4,89.84819,-7.448190307617182
1,95.09,77.241684,17.848316040039066
1,91.76,74.8356,16.92439819335938
1,84.15,80.16734,3.982656860351568
1,74.3,79.28438,-4.984378051757815
1,70.1,66.282265,3.817735290527338
1,66.56,65.82632,0.7336831665039085
1,67.68,68.204124,-0.5241244506835869
1,79.97,76.77528,3.1947161865234364
1,96.26,96.9635,-0.7035009765624949
1,107.88,106.82784,1.0521572875976517
1,99.07,101.38402,-2.3140179443359443
